ally_0_wins,ally_0_miniseries_wins,ally_0_losses,ally_0_miniseries_losses,ally_0_tier,ally_0_league_points,ally_0_champion_level,ally_0_champion_experience,ally_1_wins,ally_1_miniseries_wins,ally_1_losses,ally_1_miniseries_losses,ally_1_tier,ally_1_league_points,ally_1_champion_level,ally_1_champion_experience,ally_2_wins,ally_2_miniseries_wins,ally_2_losses,ally_2_miniseries_losses,ally_2_tier,ally_2_league_points,ally_2_champion_level,ally_2_champion_experience,ally_3_wins,ally_3_miniseries_wins,ally_3_losses,ally_3_miniseries_losses,ally_3_tier,ally_3_league_points,ally_3_champion_level,ally_3_champion_experience,main_player_win,main_player_miniseries_wins,main_player_losses,main_player_miniseries_losses,main_player_tier,main_player_rank,main_player_league_points,main_player_champion_level,main_player_champion_experience,rival_0_wins,rival_0_miniseries_wins,rival_0_losses,rival_0_miniseries_losses,rival_0_tier,rival_0_league_points,rival_0_champion_level,rival_0_champion_experience,rival_1_wins,rival_1_miniseries_wins,rival_1_losses,rival_1_miniseries_losses,rival_1_tier,rival_1_league_points,rival_1_champion_level,rival_1_champion_experience,rival_2_wins,rival_2_miniseries_wins,rival_2_losses,rival_2_miniseries_losses,rival_2_tier,rival_2_league_points,rival_2_champion_level,rival_2_champion_experience,rival_3_wins,rival_3_miniseries_wins,rival_3_losses,rival_3_miniseries_losses,rival_3_tier,rival_3_league_points,rival_3_champion_level,rival_3_champion_experience,rival_4_wins,rival_4_miniseries_wins,rival_4_losses,rival_4_miniseries_losses,rival_4_tier,rival_4_league_points,rival_4_champion_level,rival_4_champion_experience
291,0,307,0,IRON,IV,42,15,14689,36,0,39,0,BRONZE_IV,62,14,11670,16,0,23,0,BRONZE_IV,18,15,13689,111,0,125,0,BRONZE_IV,0,15,13914,58,0,87,0,BRONZE_IV,0,13,11405,248,0,274,0,IRON_I,66,16,16092,186,0,148,0,BRONZE_II,53,17,16974,235,0,250,0,BRONZE_III,31,17,17989,73,0,62,0,IRON_II,3,17,17542,302,0,287,0,BRONZE_IV,75,15,13221
291,0,307,0,IRON,IV,42,18,19284,446,0,441,0,BRONZE_IV,35,16,16184,161,0,225,0,BRONZE_IV,88,18,20226,83,0,94,0,BRONZE_IV,35,18,22280,16,0,38,0,IRON_IV,17,15,14620,42,0,72,0,IRON_III,46,18,21539,199,0,226,0,IRON_IV,57,18,18586,97,0,95,0,BRONZE_IV,62,18,20639,190,0,202,0,IRON_III,0,16,16086,174,0,204,0,BRONZE_IV,0,17,16531
291,0,307,0,IRON,IV,42,13,10979,292,0,311,0,IRON_II,25,12,9811,292,0,311,0,IRON_II,25,12,9795,3,0,21,0,BRONZE_IV,0,11,8091,105,0,109,0,IRON_I,14,11,7962,64,0,80,0,BRONZE_III,16,17,17579,27,0,32,0,IRON_I,73,14,12846,210,0,218,0,BRONZE_IV,27,14,11783,251,0,275,0,IRON_IV,77,12,9651,44,0,85,0,IRON_IV,11,10,6727
291,0,307,0,IRON,IV,42,15,13646,15,0,29,0,BRONZE_IV,84,14,12498,156,0,159,0,BRONZE_III,41,15,13840,9,0,16,0,IRON_II,51,13,10877,155,0,193,0,BRONZE_IV,30,13,10158,19,0,32,0,IRON_I,55,14,12409,24,0,42,0,BRONZE_IV,3,12,8783,246,0,285,0,IRON_IV,0,11,7756,43,0,70,0,IRON_II,61,11,8287,98,0,127,0,IRON_II,62,11,7820
403,0,431,0,BRONZE_IV,55,12,9520,76,0,122,0,BRONZE_IV,31,11,7596,30,0,36,0,IRON,IV,75,11,7697,33,0,49,0,BRONZE_IV,4,10,6300,40,0,69,0,IRON_II,3,11,7514,37,0,51,0,BRONZE_IV,38,12,9474,61,0,83,0,IRON_II,75,12,9702,161,0,187,0,IRON_IV,39,13,11317,262,0,285,0,BRONZE_III,21,12,8653,42,0,58,0,BRONZE_IV,0,11,8366
71,0,81,0,IRON_I,35,17,17968,144,0,153,0,BRONZE_IV,31,18,18549,30,0,36,0,IRON,IV,75,16,15247,44,0,47,0,IRON_III,0,14,12669,105,0,106,0,BRONZE_IV,21,13,11315,154,0,188,0,BRONZE_IV,0,18,18845,96,0,135,0,IRON_III,22,15,14018,68,0,91,0,IRON_I,27,16,16430,210,0,216,0,BRONZE_IV,13,16,15096,348,0,365,0,BRONZE_II,42,14,12448
138,0,164,0,BRONZE_IV,33,13,10020,72,0,88,0,IRON_II,31,12,8990,30,0,36,0,IRON,IV,75,12,9102,97,0,107,0,IRON_I,23,12,9442,395,0,434,0,BRONZE_IV,15,12,8673,45,0,51,0,BRONZE_III,6,12,9206,467,0,486,0,IRON_III,35,10,6644,206,0,191,0,BRONZE_IV,68,10,6512,31,0,54,0,BRONZE_IV,0,10,6669,12,0,51,0,IRON_IV,0,8,4349
55,0,82,0,IRON_III,0,14,12048,223,0,228,0,BRONZE_III,32,13,10957,30,0,36,0,IRON,IV,75,12,9857,123,0,138,0,IRON_III,0,12,9838,75,0,84,0,BRONZE_IV,43,11,8246,99,0,151,0,IRON_IV,63,11,8476,84,0,65,0,BRONZE_IV,56,15,13564,13,0,20,0,IRON_I,83,14,12586,51,0,69,0,BRONZE_IV,17,10,6856,33,0,58,0,IRON_III,43,12,9265
355,0,353,0,IRON_I,66,12,9904,648,0,674,0,BRONZE_IV,0,10,6705,232,0,252,0,IRON_II,40,11,8573,33,0,91,0,IRON_IV,91,12,9317,89,0,96,0,BRONZE_IV,34,9,6026,136,0,193,0,IRON_I,0,11,8474,13,0,36,0,IRON,IV,15,10,6224,179,0,185,0,BRONZE_III,31,10,6400,278,0,267,0,BRONZE_IV,14,9,5514,308,0,344,0,BRONZE_IV,82,10,6427
295,0,290,0,BRONZE_IV,19,17,18148,215,0,226,0,IRON_III,32,15,14268,161,0,142,0,BRONZE_I,100,18,18434,315,0,310,0,BRONZE_IV,12,18,23918,13,0,50,0,IRON_IV,5,13,11337,157,0,154,0,IRON_III,59,18,21433,13,0,36,0,IRON,IV,15,18,20124,159,0,164,0,BRONZE_IV,0,18,20566,80,0,82,0,BRONZE_IV,88,17,17535,30,0,23,0,BRONZE_III,4,17,17398
37,0,69,0,IRON_III,42,12,9327,181,0,160,0,BRONZE_IV,0,13,10266,127,0,121,0,BRONZE_IV,25,13,11186,65,0,83,0,BRONZE_IV,19,11,7770,127,0,143,0,BRONZE_IV,0,11,7925,150,0,153,0,BRONZE_IV,0,14,12145,52,0,81,0,BRONZE_III,0,13,10858,195,0,221,0,IRON_II,46,14,11816,136,0,169,0,BRONZE_III,38,13,10400,24,0,33,0,IRON,IV,36,12,9032
8,0,10,0,SILVER_IV,0,13,10702,9,0,14,0,SILVER_IV,45,11,7592,15,0,22,0,SILVER_IV,0,11,7615,7,0,8,0,BRONZE_II,67,12,8762,6,0,36,0,BRONZE_IV,0,9,5846,13,0,12,0,SILVER_IV,1,14,12293,19,0,16,0,IRON,IV,13,14,11775,19,0,16,0,IRON_IV,13,14,12539,16,0,5,0,SILVER_II,0,13,11120,44,0,24,0,SILVER_I,97,11,7843
13,0,12,0,SILVER_IV,1,18,18483,7,0,14,0,BRONZE_I,26,15,13848,7,0,14,0,BRONZE_I,26,14,12564,7,0,14,0,BRONZE_I,26,15,13983,7,0,14,0,BRONZE_I,26,13,11020,7,0,14,0,BRONZE_I,26,17,17068,19,0,16,0,IRON,IV,13,18,18367,8,0,10,0,SILVER_IV,0,17,17566,21,0,39,0,SILVER_IV,0,15,13472,44,0,24,0,SILVER_I,97,15,13383
8,0,10,0,SILVER_IV,0,14,12656,4,0,9,0,BRONZE_IV,71,12,9074,4,0,9,0,BRONZE_IV,71,11,7792,6,0,5,0,BRONZE_III,60,14,12019,6,0,5,0,BRONZE_III,60,12,9434,6,0,5,0,BRONZE_III,60,14,11628,19,0,16,0,IRON,IV,13,17,17391,44,0,24,0,SILVER_I,97,14,11951,44,0,24,0,SILVER_I,97,13,10196,12,0,18,0,BRONZE_I,10,13,10616
44,0,24,0,SILVER_I,97,12,9598,11,0,9,0,BRONZE_I,45,10,6975,24,0,40,0,BRONZE_I,88,11,8025,5,0,6,0,BRONZE_III,17,9,6011,16,0,16,0,SILVER_III,0,9,5560,12,0,18,0,BRONZE_I,10,12,9742,19,0,16,0,IRON,IV,13,13,10375,18,0,24,0,BRONZE_II,47,12,9272,8,0,3,0,SILVER_IV,1,11,8380,44,0,24,0,SILVER_I,97,9,6087
9,0,11,0,BRONZE_II,59,16,15454,11,0,4,0,BRONZE_I,70,15,14089,11,0,4,0,BRONZE_I,70,14,12169,73,0,65,0,BRONZE_II,77,14,12027,12,0,35,0,IRON_I,27,11,7733,18,0,24,0,BRONZE_II,47,15,14611,19,0,16,0,IRON,IV,13,17,16953,44,0,24,0,SILVER_I,97,15,14211,8,0,3,0,SILVER_IV,1,16,16344,14,0,6,0,BRONZE_I,60,13,11337
277,0,296,0,BRONZE_IV,26,8,4845,50,0,77,0,IRON_I,53,8,4206,16,0,95,0,IRON_IV,0,10,6673,86,0,114,0,IRON_II,0,8,4176,32,0,65,0,IRON,IV,0,7,3763,247,0,285,0,BRONZE_IV,52,11,8116,115,0,131,0,BRONZE_IV,0,9,5955,48,0,70,0,IRON_I,54,11,7494,127,0,124,0,IRON_II,52,9,5089,128,0,150,0,IRON_I,81,9,5774
29,0,35,0,IRON_III,61,8,4687,89,0,89,0,BRONZE_IV,14,9,5537,16,0,95,0,IRON_IV,0,8,4883,9,0,25,0,BRONZE_IV,8,8,4454,32,0,65,0,IRON,IV,0,6,2804,159,0,180,0,IRON_III,14,11,8034,124,0,143,0,IRON_II,0,9,5697,128,0,146,0,BRONZE_IV,0,10,6951,164,0,210,0,IRON_III,13,9,5813,330,0,357,0,BRONZE_IV,0,8,4101
330,0,357,0,BRONZE_IV,0,14,12579,53,0,44,0,PLATINUM_IV,42,13,10963,27,0,29,0,PLATINUM_IV,30,14,11911,84,0,91,0,PLATINUM_II,56,13,10034,32,0,65,0,IRON,IV,0,12,9324,26,0,23,0,PLATINUM_I,75,13,11166,64,0,72,0,PLATINUM_IV,19,12,8728,82,0,84,0,BRONZE_II,84,12,9924,61,0,73,0,GOLD_II,20,12,9202,58,0,37,0,GOLD_III,22,10,6193
31,0,45,0,GOLD_II,13,14,11669,84,0,91,0,PLATINUM_II,56,16,15116,95,0,114,0,PLATINUM_IV,28,13,10860,67,0,57,0,PLATINUM_IV,0,13,10771,32,0,65,0,IRON,IV,0,13,11378,58,0,72,0,SILVER_III,41,11,8182,299,0,317,0,SILVER_IV,49,12,8818,118,0,97,0,GOLD_I,4,14,12618,11,0,12,0,SILVER_IV,27,13,10301,31,0,45,0,GOLD_II,13,11,7378
37,0,53,0,SILVER_IV,0,18,28213,17,0,12,0,BRONZE_IV,1,17,16931,13,0,12,0,IRON_I,100,18,20706,123,0,139,0,SILVER_III,75,17,17900,32,0,65,0,IRON,IV,0,13,10782,26,0,30,0,BRONZE_I,3,18,22805,6,0,8,0,IRON_I,88,17,16722,707,0,688,0,GOLD_IV,0,18,19474,43,0,52,0,SILVER_IV,82,17,17628,95,0,120,0,IRON_II,14,15,14583
4,0,14,0,IRON_I,0,16,15172,180,0,217,0,IRON,IV,5,15,14497,14,0,30,0,BRONZE_IV,0,17,16613,30,0,62,0,IRON_I,9,12,9870,22,0,53,0,IRON_I,0,13,10126,301,0,322,0,BRONZE_IV,33,16,14994,65,0,96,0,IRON_IV,64,15,13214,58,0,89,0,IRON_III,58,15,13410,134,0,152,0,IRON_II,88,15,14058,29,0,32,0,BRONZE_III,49,15,13135
1,0,15,0,BRONZE_IV,0,11,8379,180,0,217,0,IRON,IV,5,10,6887,21,0,35,0,BRONZE_IV,24,12,9813,106,0,110,0,IRON_III,1,10,6972,303,0,320,0,IRON_II,0,9,5589,305,0,279,0,IRON_II,57,13,10589,205,0,234,0,BRONZE_IV,47,13,11402,60,0,68,0,IRON_II,69,13,10708,13,0,25,0,IRON_II,7,11,7530,43,0,45,0,IRON_III,55,11,7746
298,0,360,0,IRON_I,2,15,13827,180,0,217,0,IRON,IV,5,17,16804,96,0,111,0,IRON_I,32,16,15516,8,0,20,0,BRONZE_IV,75,12,9868,130,0,146,0,IRON_I,100,12,9629,359,0,418,0,BRONZE_IV,0,15,13630,13,0,38,0,IRON_III,0,12,9429,19,0,46,0,IRON_III,26,13,10581,35,0,56,0,IRON_I,53,12,9906,31,0,51,0,BRONZE_IV,3,12,9207
35,0,53,0,IRON_I,44,15,13120,180,0,217,0,IRON,IV,5,15,13363,222,0,218,0,BRONZE_IV,0,13,10567,138,0,137,0,IRON_II,47,13,11060,75,0,70,0,BRONZE_IV,29,13,11248,53,0,71,0,BRONZE_IV,46,15,14409,305,0,358,0,BRONZE_IV,0,17,17290,189,0,223,0,IRON_II,35,17,17714,178,0,210,0,IRON_III,13,12,9005,97,0,88,0,BRONZE_III,11,15,13192
484,0,509,0,BRONZE_IV,50,17,16553,180,0,217,0,IRON,IV,5,15,13217,178,0,164,0,IRON_I,82,14,11647,51,0,45,0,BRONZE_III,73,13,11202,222,0,239,0,IRON_I,9,14,12586,116,0,141,0,BRONZE_IV,6,15,13418,88,0,148,0,IRON_IV,16,16,16211,53,0,67,0,BRONZE_IV,74,15,14105,80,0,126,0,BRONZE_IV,13,16,15288,486,0,479,0,BRONZE_III,4,13,10089
56,0,87,0,IRON_III,43,13,11361,236,0,242,0,BRONZE_III,99,14,11707,113,0,152,0,IRON_III,1,14,11928,54,0,54,0,IRON_II,75,13,10478,63,0,57,0,IRON,IV,68,12,9529,21,0,30,0,IRON_I,15,13,11015,144,0,211,0,IRON_III,39,13,10645,76,0,95,0,IRON_IV,64,13,10047,350,0,403,0,IRON_IV,65,12,8689,218,0,222,0,BRONZE_IV,66,14,11683
193,0,192,0,IRON_II,65,13,10180,394,0,398,0,BRONZE_IV,1,11,8196,64,0,74,0,BRONZE_III,3,12,9526,21,0,40,0,BRONZE_IV,0,9,5842,63,0,57,0,IRON,IV,68,9,6116,11,0,25,0,BRONZE_IV,11,14,11785,51,0,63,0,IRON_II,89,13,11266,628,0,649,0,IRON_III,33,12,8655,213,0,203,0,IRON_II,43,12,9010,26,0,28,0,IRON_I,56,11,7976
337,0,372,0,BRONZE_IV,0,14,12200,27,0,35,0,BRONZE_II,0,12,9286,29,0,54,0,IRON_IV,5,13,10568,99,0,104,0,BRONZE_IV,63,12,9525,63,0,57,0,IRON,IV,68,12,9793,149,0,166,0,IRON_II,61,16,16077,87,0,103,0,IRON_II,76,14,12426,65,0,65,0,BRONZE_IV,0,13,11135,102,0,96,0,BRONZE_IV,56,16,15677,119,0,110,0,IRON_II,75,14,12255
169,0,188,0,IRON_I,35,16,15983,117,0,153,0,BRONZE_IV,19,17,17014,16,0,16,0,IRON_II,79,17,17067,485,0,522,0,BRONZE_IV,57,15,13108,63,0,57,0,IRON,IV,68,14,12387,302,0,338,0,IRON_III,75,17,16706,27,0,41,0,IRON_I,68,15,14390,99,0,128,0,BRONZE_IV,46,17,16535,131,0,149,0,IRON_I,0,16,15505,89,0,71,0,BRONZE_IV,47,16,15205
86,0,76,0,BRONZE_IV,45,9,6119,157,0,189,0,BRONZE_III,16,8,4639,122,0,129,0,BRONZE_II,1,10,6213,200,0,201,0,BRONZE_IV,83,8,4189,63,0,57,0,IRON,IV,68,7,3587,64,0,79,0,IRON_I,62,9,5488,137,0,135,0,BRONZE_IV,15,1,0,48,0,72,0,BRONZE_IV,37,10,6785,112,0,139,0,BRONZE_IV,13,7,3829,276,0,276,0,BRONZE_III,62,7,3280
40,0,61,0,IRON_I,31,14,12240,63,0,56,0,IRON_III,79,11,7478,14,0,33,0,IRON_I,53,13,11421,90,0,90,0,BRONZE_IV,62,10,7255,22,0,61,0,IRON_IV,25,9,5811,213,0,253,0,IRON_IV,75,13,10458,18,0,45,0,IRON,IV,57,11,8401,309,0,299,0,BRONZE_IV,0,13,10931,391,0,415,0,IRON_I,10,12,9816,191,0,196,0,IRON_II,25,12,9206
292,0,286,0,IRON_II,10,12,9279,176,0,277,0,IRON_IV,59,11,7467,128,0,216,0,IRON_IV,0,11,8464,201,0,222,0,IRON_III,0,11,8249,95,0,143,0,IRON_I,2,10,6830,25,0,51,0,IRON_IV,69,13,11295,18,0,45,0,IRON,IV,57,10,6867,100,0,125,0,IRON_II,53,14,11923,133,0,137,0,BRONZE_IV,0,14,11447,160,0,194,0,IRON_III,70,11,8022
50,0,57,0,IRON_III,42,18,22756,46,0,63,0,IRON_II,56,18,28515,14,0,29,0,IRON_IV,0,17,17567,126,0,130,0,BRONZE_IV,24,18,24043,126,0,130,0,BRONZE_IV,24,18,19767,23,0,38,0,IRON_III,25,18,23383,18,0,45,0,IRON,IV,57,18,23564,228,0,227,0,BRONZE_IV,14,18,21310,8,0,10,0,IRON_I,84,18,19561,24,0,51,0,IRON_III,31,16,16478
48,0,73,0,IRON_III,11,14,12338,9,0,19,0,IRON_II,76,15,13172,65,0,87,0,BRONZE_IV,23,15,14560,34,0,59,0,IRON_I,30,15,14283,114,0,111,0,BRONZE_III,75,14,12263,148,0,151,0,BRONZE_IV,24,15,13563,18,0,45,0,IRON,IV,57,13,10130,99,0,93,0,BRONZE_I,34,14,11648,102,0,79,0,BRONZE_IV,17,14,12721,110,0,173,0,IRON_IV,18,11,7623
166,0,162,0,BRONZE_III,0,15,14457,14,0,4,0,BRONZE_IV,69,18,19534,5,0,21,0,IRON,IV,49,15,13341,48,0,61,0,BRONZE_IV,39,16,16140,179,0,161,0,BRONZE_III,42,14,12713,179,0,161,0,BRONZE_III,42,18,18831,52,0,63,0,SILVER_IV,15,18,20394,52,0,63,0,SILVER_IV,15,17,16794,3,0,13,0,GOLD_III,52,17,17968,92,0,73,0,IRON_II,91,16,15635
64,0,54,0,BRONZE_II,30,18,21819,48,0,53,0,BRONZE_I,39,18,21488,5,0,21,0,IRON,IV,49,17,17022,14,0,17,0,BRONZE_IV,32,18,19788,151,0,150,0,BRONZE_III,32,18,24423,133,0,159,0,BRONZE_IV,12,17,17613,95,0,120,0,IRON_II,14,18,19341,95,0,120,0,IRON_II,14,16,14808,163,0,150,0,SILVER_II,26,18,21481,182,0,183,0,SILVER_IV,0,17,16761
32,0,49,0,IRON_I,50,17,17235,122,0,139,0,SILVER_III,17,18,18586,5,0,21,0,IRON,IV,49,13,11387,19,0,27,0,SILVER_II,75,16,16263,19,0,27,0,SILVER_II,75,14,12962,104,0,107,0,BRONZE_III,46,16,15146,104,0,107,0,BRONZE_III,46,13,11181,165,0,151,0,SILVER_III,0,15,13101,100,0,98,0,BRONZE_III,45,14,12315,3,0,7,0,BRONZE_IV,50,12,9202
230,0,258,0,BRONZE_IV,18,14,12370,678,0,891,0,IRON_IV,0,12,9566,261,0,243,0,BRONZE_IV,83,12,9081,218,0,222,0,BRONZE_IV,66,9,5666,307,0,342,0,IRON_III,26,11,7554,12,0,43,0,IRON,IV,75,5,2337,12,0,43,0,IRON_IV,75,12,8592,34,0,39,0,BRONZE_IV,92,13,11322,107,0,123,0,BRONZE_IV,82,12,8782,41,0,67,0,IRON_IV,63,10,7121
268,0,300,0,BRONZE_IV,32,18,22485,31,0,34,0,IRON_III,12,16,15361,63,0,69,0,BRONZE_III,22,17,17472,400,0,401,0,IRON_II,72,18,20406,508,0,504,0,BRONZE_IV,50,15,13989,12,0,43,0,IRON,IV,75,15,14449,172,0,178,0,IRON_III,58,14,12901,203,0,188,0,BRONZE_III,40,16,15443,305,0,286,0,BRONZE_III,69,16,14879,187,0,175,0,BRONZE_II,24,15,14196
88,0,49,0,GOLD_II,72,17,17845,110,0,85,0,GOLD_IV,19,18,22917,145,0,142,0,BRONZE_III,97,18,29173,110,0,148,0,IRON_I,73,18,36494,118,0,144,0,IRON_II,0,18,24549,12,0,43,0,IRON,IV,75,18,22278,146,0,205,0,IRON_IV,23,18,28742,28,0,44,0,BRONZE_IV,22,18,34564,35,0,46,0,BRONZE_IV,62,18,24061,339,0,317,0,BRONZE_III,30,18,27873
71,0,76,0,IRON_I,0,16,16092,80,0,71,0,IRON_I,34,17,16998,31,0,75,0,IRON_IV,0,14,12861,69,0,98,0,IRON_II,1,15,13633,25,0,34,0,IRON_II,32,13,10899,12,0,43,0,IRON,IV,75,14,12886,44,0,38,0,BRONZE_IV,0,16,15293,84,0,73,0,BRONZE_IV,0,14,12107,134,0,142,0,BRONZE_IV,58,15,13133,68,0,76,0,BRONZE_IV,76,11,8250
227,0,221,0,SILVER_III,17,14,12416,62,0,61,0,BRONZE_II,8,15,14379,81,0,93,0,BRONZE_III,69,14,12432,58,0,40,0,SILVER_IV,0,12,8759,27,0,38,0,BRONZE_IV,67,11,8477,12,0,43,0,IRON,IV,75,6,2655,2,0,12,0,BRONZE_IV,0,13,10870,12,0,29,0,IRON_II,25,13,11352,10,0,13,0,IRON_I,100,12,9834,12,0,17,0,BRONZE_II,0,11,8253
206,0,284,0,IRON,IV,71,13,10729,47,0,74,0,IRON_I,33,12,9764,653,0,660,0,BRONZE_IV,0,13,10830,71,0,53,0,BRONZE_III,31,11,7788,45,0,76,0,BRONZE_I,55,10,6929,19,0,32,0,IRON_II,75,13,10593,37,0,43,0,BRONZE_II,0,10,7219,40,0,66,0,IRON_III,42,11,7700,43,0,59,0,BRONZE_IV,38,10,6428,43,0,59,0,BRONZE_IV,38,10,6182
206,0,284,0,IRON,IV,71,14,11492,111,0,117,0,BRONZE_II,1,13,10816,253,0,252,0,BRONZE_II,55,11,8451,142,0,103,0,BRONZE_I,8,13,10482,45,0,76,0,BRONZE_I,55,11,8542,44,0,56,0,BRONZE_II,40,13,11101,183,0,208,0,IRON_I,20,11,7542,139,0,139,0,BRONZE_III,10,10,6954,477,0,453,0,BRONZE_III,50,10,6747,60,0,52,0,BRONZE_IV,60,9,5872
206,0,284,0,IRON,IV,71,18,21571,120,0,139,0,BRONZE_IV,68,18,19009,29,0,36,0,IRON_II,0,16,14846,38,0,46,0,BRONZE_IV,8,15,13589,82,0,123,0,IRON_III,0,13,11108,643,0,607,0,BRONZE_IV,88,16,15354,116,0,131,0,BRONZE_IV,50,17,16967,87,0,85,0,IRON_I,0,18,18726,24,0,38,0,BRONZE_IV,54,18,20266,396,0,376,0,BRONZE_IV,0,15,14445
206,0,284,0,IRON,IV,71,15,13978,78,0,66,0,BRONZE_IV,89,13,11280,158,0,148,0,IRON_I,52,12,9493,16,0,7,0,IRON_I,38,12,9797,101,0,97,0,BRONZE_II,36,11,7408,337,0,334,0,BRONZE_III,32,13,10901,207,0,205,0,BRONZE_III,0,10,7052,243,0,235,0,BRONZE_IV,2,13,10328,25,0,34,0,BRONZE_II,0,10,7087,327,0,362,0,IRON_III,36,10,7209
46,0,57,0,BRONZE_IV,13,18,26817,224,0,238,0,IRON_III,15,18,19756,327,0,326,0,BRONZE_IV,58,18,21843,23,0,44,0,IRON,IV,56,18,21468,151,0,191,0,BRONZE_IV,21,16,15117,66,0,58,0,BRONZE_III,30,18,26463,574,0,581,0,BRONZE_IV,3,18,19645,153,0,165,0,IRON_II,21,18,24792,146,0,158,0,BRONZE_IV,28,18,21621,216,0,227,0,IRON_IV,13,18,19880
70,0,78,0,BRONZE_III,72,18,18906,113,0,134,0,BRONZE_III,18,17,17122,262,0,283,0,BRONZE_IV,59,18,19505,23,0,44,0,IRON,IV,56,15,14225,139,0,164,0,BRONZE_III,31,15,13024,30,0,78,0,IRON_IV,0,17,17281,399,0,413,0,BRONZE_IV,80,17,17163,435,0,435,0,BRONZE_III,10,17,17270,28,0,43,0,IRON_III,75,15,13440,241,0,253,0,BRONZE_III,14,16,15983
209,0,217,0,BRONZE_IV,10,18,23640,107,0,87,0,IRON_I,67,18,24995,92,0,108,0,BRONZE_IV,24,18,24411,23,0,44,0,IRON,IV,56,18,23181,119,0,137,0,IRON_III,56,17,18253,139,0,194,0,IRON_IV,61,18,19377,102,0,155,0,IRON_III,52,18,21790,62,0,80,0,BRONZE_IV,77,18,21028,140,0,160,0,BRONZE_IV,58,18,23805,353,0,361,0,BRONZE_III,0,18,22120
130,0,150,0,IRON_II,83,14,12475,158,0,148,0,IRON_I,52,15,14548,23,0,24,0,IRON_I,100,16,15120,23,0,44,0,IRON,IV,56,16,15811,20,0,59,0,IRON_IV,0,12,9250,74,0,92,0,IRON_II,19,17,17676,456,0,469,0,BRONZE_IV,38,15,13604,49,0,89,0,IRON_IV,75,16,16162,26,0,69,0,IRON_IV,0,7,3630,19,0,44,0,IRON_II,13,14,11691
64,0,94,0,IRON_II,29,18,18766,327,0,320,0,BRONZE_IV,25,18,19243,595,0,579,0,BRONZE_III,70,18,20256,23,0,44,0,IRON,IV,56,18,20208,280,0,309,0,BRONZE_IV,13,18,21787,178,0,177,0,BRONZE_IV,49,18,24020,220,0,236,0,BRONZE_IV,60,18,24604,133,0,156,0,BRONZE_IV,0,18,21525,102,0,117,0,BRONZE_IV,48,18,23294,178,0,167,0,BRONZE_IV,25,18,18783
125,0,144,0,BRONZE_IV,46,14,12084,95,0,120,0,BRONZE_IV,13,11,7859,221,0,295,0,IRON,IV,16,11,8102,16,0,22,0,BRONZE_IV,1,13,10015,302,0,287,0,BRONZE_IV,75,12,9012,159,0,210,0,IRON_II,48,11,8308,19,0,42,0,IRON_I,75,10,6289,22,0,23,0,IRON_I,76,11,8539,265,0,294,0,BRONZE_IV,57,10,7021,512,0,545,0,IRON_III,61,11,7379
519,0,548,0,BRONZE_IV,71,17,17767,174,0,156,0,BRONZE_IV,13,17,17846,221,0,295,0,IRON,IV,16,14,12453,126,0,158,0,BRONZE_IV,24,14,12799,123,0,122,0,BRONZE_IV,16,16,15323,94,0,85,0,BRONZE_IV,16,16,15522,96,0,103,0,BRONZE_III,73,17,16562,51,0,53,0,BRONZE_IV,21,17,17449,194,0,225,0,BRONZE_IV,10,16,15155,232,0,250,0,IRON_III,46,13,10478
78,0,103,0,BRONZE_IV,90,13,10247,108,0,112,0,BRONZE_IV,32,11,8057,221,0,295,0,IRON,IV,16,11,8210,61,0,74,0,IRON_III,89,10,6416,36,0,47,0,BRONZE_IV,58,9,5109,213,0,231,0,IRON_II,57,11,8195,26,0,18,0,IRON_II,17,11,8029,44,0,59,0,BRONZE_IV,12,13,10872,249,0,286,0,BRONZE_III,7,12,9200,133,0,137,0,BRONZE_III,19,11,8186
189,0,223,0,IRON_II,35,14,12162,18,0,42,0,IRON_I,54,13,11142,221,0,295,0,IRON,IV,16,13,10305,122,0,111,0,BRONZE_IV,56,13,10748,44,0,43,0,BRONZE_IV,74,12,9730,248,0,251,0,BRONZE_IV,12,15,13877,96,0,155,0,IRON_IV,51,11,8241,831,0,868,0,BRONZE_IV,0,13,11124,627,0,617,0,BRONZE_IV,35,8,4126,78,0,99,0,BRONZE_IV,19,11,7545
87,0,116,0,BRONZE_IV,30,13,10622,42,0,72,0,IRON_III,46,11,8072,221,0,295,0,IRON,IV,16,12,9395,35,0,39,0,IRON_I,58,10,7179,54,0,70,0,BRONZE_IV,4,11,7673,48,0,60,0,IRON_III,81,13,11278,203,0,209,0,IRON_III,63,13,10219,29,0,55,0,IRON_III,67,14,11475,122,0,111,0,BRONZE_IV,56,12,9267,101,0,114,0,BRONZE_III,0,12,8614
569,0,582,0,IRON_I,33,16,16373,74,0,68,0,BRONZE_IV,12,14,12872,103,0,117,0,IRON_II,43,15,13597,183,0,169,0,BRONZE_IV,23,14,12068,183,0,179,0,BRONZE_IV,10,14,12703,183,0,179,0,BRONZE_IV,10,13,10925,159,0,186,0,BRONZE_IV,47,11,8494,159,0,186,0,BRONZE_IV,47,13,10317,71,0,92,0,BRONZE_IV,59,13,11295,107,0,138,0,IRON,IV,34,12,8669
