main_player_win,main_player_miniseries_wins,main_player_losses,main_player_miniseries_losses,main_player_tier,main_player_rank,main_player_league_points,main_player_champion_level,main_player_champion_experience,ally_0_wins,ally_0_miniseries_wins,ally_0_losses,ally_0_miniseries_losses,ally_0_tier,ally_0_league_points,ally_0_champion_level,ally_0_champion_experience,ally_1_wins,ally_1_miniseries_wins,ally_1_losses,ally_1_miniseries_losses,ally_1_tier,ally_1_league_points,ally_1_champion_level,ally_1_champion_experience,ally_2_wins,ally_2_miniseries_wins,ally_2_losses,ally_2_miniseries_losses,ally_2_tier,ally_2_league_points,ally_2_champion_level,ally_2_champion_experience,ally_3_wins,ally_3_miniseries_wins,ally_3_losses,ally_3_miniseries_losses,ally_3_tier,ally_3_league_points,ally_3_champion_level,ally_3_champion_experience,rival_0_wins,rival_0_miniseries_wins,rival_0_losses,rival_0_miniseries_losses,rival_0_tier,rival_0_league_points,rival_0_champion_level,rival_0_champion_experience,rival_1_wins,rival_1_miniseries_wins,rival_1_losses,rival_1_miniseries_losses,rival_1_tier,rival_1_league_points,rival_1_champion_level,rival_1_champion_experience,rival_2_wins,rival_2_miniseries_wins,rival_2_losses,rival_2_miniseries_losses,rival_2_tier,rival_2_league_points,rival_2_champion_level,rival_2_champion_experience,rival_3_wins,rival_3_miniseries_wins,rival_3_losses,rival_3_miniseries_losses,rival_3_tier,rival_3_league_points,rival_3_champion_level,rival_3_champion_experience,rival_4_wins,rival_4_miniseries_wins,rival_4_losses,rival_4_miniseries_losses,rival_4_tier,rival_4_league_points,rival_4_champion_level,rival_4_champion_experience
344,0,333,0,SILVER,III,91,14,11975,192,0,191,0,SILVER_II,43,15,14033,25,0,35,0,SILVER_IV,69,12,9946,22,0,17,0,BRONZE_I,58,12,8725,27,0,21,0,SILVER_III,16,10,6986,94,0,100,0,SILVER_II,0,11,8299,94,0,100,0,SILVER_II,0,10,6846,32,0,33,0,SILVER_IV,39,11,8445,24,0,38,0,SILVER_I,69,11,7431,32,0,46,0,BRONZE_III,61,10,6250
343,0,349,0,SILVER_II,0,17,16879,138,0,135,0,SILVER_II,28,15,14328,582,0,581,0,SILVER_III,59,16,15459,545,0,506,0,SILVER_II,21,16,14721,371,0,373,0,SILVER_III,9,14,12579,488,0,429,0,SILVER_II,17,16,15339,7,0,11,0,SILVER,III,31,15,13695,16,0,20,0,SILVER_III,47,15,13316,44,0,53,0,SILVER_IV,0,15,13067,46,0,60,0,SILVER_III,64,12,9951
225,0,234,0,SILVER_I,0,17,18350,16,0,18,0,SILVER_IV,84,16,15231,65,0,74,0,SILVER_III,40,17,17339,66,0,68,0,SILVER_III,53,14,12926,609,0,619,0,SILVER_II,54,13,10930,137,0,141,0,SILVER_III,89,14,11808,7,0,11,0,SILVER,III,31,15,14255,115,0,120,0,SILVER_III,75,15,14209,44,0,53,0,SILVER_IV,0,14,11822,108,0,105,0,SILVER_III,82,14,11586
154,0,134,0,GOLD_IV,1,16,15928,354,0,326,0,GOLD_III,56,17,18049,332,0,333,0,GOLD_IV,1,18,19972,394,0,387,0,GOLD_IV,0,18,19421,198,0,176,0,SILVER_III,47,17,16830,110,0,101,0,SILVER,III,20,18,18722,428,0,453,0,GOLD_IV,20,17,16771,143,0,133,0,GOLD_IV,71,17,17520,115,0,130,0,SILVER_II,21,16,16438,189,0,193,0,GOLD_IV,59,14,12901
55,0,60,0,GOLD_IV,17,16,16084,146,0,127,0,SILVER_II,58,16,15723,30,0,32,0,SILVER_I,31,15,14084,79,0,92,0,SILVER_III,42,14,12784,196,0,209,0,SILVER_II,50,14,11835,110,0,101,0,SILVER,III,20,17,16974,261,0,279,0,GOLD_IV,50,17,16500,143,0,133,0,GOLD_IV,71,17,16759,209,0,188,0,SILVER_I,21,16,15248,119,0,106,0,GOLD_II,66,15,14343
234,0,231,0,SILVER_III,75,12,8664,198,0,217,0,SILVER_IV,0,10,7282,58,0,46,0,SILVER,III,60,12,8821,71,0,82,0,SILVER_III,64,11,8284,17,0,19,0,BRONZE_I,95,10,6373,361,0,327,0,GOLD_III,0,14,11625,37,0,41,0,SILVER_IV,0,12,9731,22,0,28,0,SILVER_IV,47,13,10409,120,0,177,0,SILVER_IV,0,12,9731,91,0,63,0,GOLD_IV,58,11,8430
12,0,27,0,BRONZE_I,36,7,3870,303,0,279,0,SILVER_III,46,9,5366,58,0,46,0,SILVER,III,60,9,6073,200,0,173,0,GOLD_IV,60,8,4431,183,0,181,0,SILVER_II,19,8,4815,419,0,427,0,SILVER_IV,59,11,7492,337,0,319,0,GOLD_II,28,9,5209,37,0,27,0,SILVER_III,74,11,7306,129,0,143,0,SILVER_IV,0,8,4609,250,0,261,0,SILVER_II,58,8,4187
117,0,114,0,SILVER_III,59,16,15172,720,0,707,0,SILVER_III,43,15,13112,58,0,46,0,SILVER,III,60,16,15246,34,0,39,0,SILVER_IV,27,14,12289,613,0,625,0,SILVER_IV,12,14,12830,193,0,207,0,SILVER_IV,55,15,14602,447,0,462,0,SILVER_III,18,14,11493,72,0,66,0,SILVER_II,89,14,12342,155,0,153,0,SILVER_III,0,14,11826,122,0,127,0,SILVER_III,73,12,9184
174,0,170,0,SILVER_II,28,15,14617,146,0,112,0,SILVER_I,13,16,16235,58,0,46,0,SILVER,III,60,16,14997,418,0,435,0,SILVER_IV,88,14,12738,179,0,165,0,GOLD_IV,0,14,12153,99,0,113,0,SILVER_IV,2,16,15249,214,0,209,0,SILVER_II,33,14,12913,110,0,122,0,SILVER_IV,21,14,12208,94,0,112,0,SILVER_III,0,13,11267,95,0,98,0,SILVER_IV,12,12,9184
433,0,399,0,GOLD_IV,57,15,13862,72,0,76,0,SILVER_IV,33,14,11592,58,0,46,0,SILVER,III,60,14,11498,37,0,42,0,SILVER_IV,32,14,12696,184,0,169,0,SILVER_IV,82,13,10356,202,0,211,0,SILVER_IV,71,12,9504,136,0,132,0,SILVER_IV,61,12,9009,87,0,78,0,SILVER_III,68,14,12076,27,0,24,0,SILVER_IV,29,12,8980,626,0,589,0,SILVER_II,90,11,8018
59,0,71,0,SILVER_III,2,18,22594,49,0,53,0,SILVER,III,85,17,17681,268,0,244,0,SILVER_I,28,18,24648,60,0,50,0,SILVER_III,78,18,21301,36,0,30,0,SILVER_I,21,18,18764,150,0,153,0,SILVER_III,60,18,20728,92,0,77,0,SILVER_II,74,18,22384,161,0,126,0,SILVER_I,43,18,21704,52,0,69,0,SILVER_II,74,18,20227,149,0,154,0,SILVER_III,78,18,19101
129,0,123,0,SILVER_I,0,18,27597,49,0,53,0,SILVER,III,85,18,24431,200,0,232,0,SILVER_II,22,18,21734,66,0,59,0,SILVER_II,9,18,20489,238,0,240,0,SILVER_II,15,18,19153,33,0,72,0,SILVER_IV,0,18,23614,277,0,305,0,SILVER_III,26,18,21023,108,0,102,0,SILVER_III,73,18,27619,263,0,268,0,SILVER_II,15,18,20705,29,0,39,0,SILVER_III,48,18,18555
168,0,164,0,SILVER_III,24,18,26816,49,0,53,0,SILVER,III,85,18,19115,119,0,155,0,SILVER_II,0,18,24156,107,0,121,0,SILVER_III,76,18,25532,160,0,165,0,SILVER_III,68,18,23817,202,0,207,0,SILVER_II,32,18,26569,148,0,153,0,SILVER_II,57,18,24318,414,0,411,0,SILVER_III,53,18,18683,181,0,184,0,SILVER_I,36,18,24143,192,0,167,0,SILVER_III,78,18,18751
121,0,120,0,SILVER_III,14,15,13944,49,0,53,0,SILVER,III,85,14,11779,167,0,144,0,SILVER_I,13,16,14882,151,0,169,0,SILVER_III,31,13,11040,153,0,199,0,SILVER_III,1,12,9320,70,0,74,0,SILVER_II,18,14,12601,159,0,168,0,SILVER_III,78,14,12120,147,0,172,0,SILVER_III,50,12,9238,512,0,529,0,SILVER_III,75,13,10649,67,0,61,0,SILVER_III,55,12,9784
351,0,352,0,SILVER_I,12,7,3686,49,0,53,0,SILVER,III,85,9,5190,186,0,185,0,SILVER_II,19,11,7738,158,0,165,0,SILVER_II,86,8,4884,194,0,194,0,SILVER_III,43,9,5203,172,0,156,0,SILVER_III,44,11,8534,72,0,81,0,SILVER_III,54,10,6662,200,0,200,0,SILVER_III,76,10,7066,55,0,63,0,SILVER_III,62,11,7315,151,0,159,0,SILVER_II,0,8,4313
198,0,215,0,SILVER_II,14,16,15694,322,0,325,0,GOLD_IV,70,18,18709,281,0,266,0,PLATINUM_IV,21,18,22012,123,0,122,0,GOLD_IV,0,17,18008,18,0,18,0,SILVER,III,19,15,14124,142,0,154,0,SILVER_II,41,18,22982,102,0,109,0,GOLD_IV,0,18,23261,54,0,39,0,GOLD_II,56,18,22896,57,0,57,0,SILVER_I,51,18,24875,172,0,195,0,GOLD_IV,0,16,16255
121,0,105,0,GOLD_III,72,18,19855,44,0,62,0,SILVER_IV,81,17,17287,120,0,133,0,SILVER_II,2,18,20847,123,0,122,0,GOLD_IV,0,16,15450,18,0,18,0,SILVER,III,19,15,13462,28,0,26,0,GOLD_IV,0,15,13585,13,0,27,0,SILVER_III,42,16,14893,147,0,146,0,SILVER_III,42,17,17488,217,0,216,0,GOLD_IV,0,16,16285,76,0,86,0,GOLD_IV,46,15,13656
144,0,149,0,GOLD_IV,13,14,12339,34,0,40,0,SILVER_III,81,13,10381,123,0,122,0,GOLD_IV,0,14,11837,267,0,274,0,GOLD_IV,0,13,10180,18,0,18,0,SILVER,III,19,13,11279,227,0,224,0,GOLD_IV,11,16,16200,783,0,732,0,PLATINUM_IV,0,15,13629,243,0,245,0,GOLD_IV,0,16,16380,319,0,334,0,SILVER_III,61,13,11336,144,0,137,0,GOLD_IV,98,13,10896
38,0,41,0,GOLD_IV,94,17,17522,55,0,54,0,SILVER_IV,45,15,14156,123,0,122,0,GOLD_IV,0,15,13786,117,0,127,0,GOLD_IV,15,15,13326,18,0,18,0,SILVER,III,19,17,16514,605,0,593,0,GOLD_IV,44,15,13089,241,0,231,0,GOLD_IV,0,14,12955,233,0,240,0,GOLD_IV,34,15,14082,241,0,235,0,SILVER_I,33,13,10234,343,0,342,0,GOLD_II,5,13,11295
123,0,122,0,GOLD_IV,0,18,20633,160,0,161,0,SILVER_II,15,18,20772,19,0,19,0,GOLD_IV,0,18,22872,257,0,234,0,SILVER_I,8,17,17281,18,0,18,0,SILVER,III,19,17,16918,55,0,55,0,GOLD_IV,12,18,21681,62,0,69,0,SILVER_IV,15,18,20389,121,0,124,0,SILVER_I,36,18,24255,367,0,348,0,GOLD_II,22,18,19151,286,0,254,0,GOLD_II,46,18,19375
246,0,230,0,SILVER_III,26,13,10286,54,0,69,0,SILVER_III,90,12,8598,8,0,21,0,BRONZE_I,36,11,8481,11,0,27,0,BRONZE_II,75,11,8124,144,0,138,0,SILVER_II,15,11,7507,29,0,34,0,SILVER_IV,0,11,7758,72,0,82,0,SILVER_II,76,10,6440,137,0,145,0,SILVER,III,37,9,5773,19,0,29,0,SILVER_IV,88,12,9249,32,0,40,0,BRONZE_I,100,8,4468
141,0,140,0,SILVER_III,41,17,17958,120,0,127,0,SILVER_IV,75,15,14600,84,0,83,0,SILVER_III,32,16,16175,328,0,346,0,SILVER_III,39,14,11688,231,0,218,0,SILVER_I,4,15,13125,121,0,129,0,SILVER_IV,75,18,18548,21,0,8,0,SILVER_IV,1,18,18631,137,0,145,0,SILVER,III,37,17,17569,364,0,339,0,SILVER_II,15,17,16743,373,0,367,0,SILVER_III,77,16,14869
167,0,173,0,GOLD_III,7,16,14770,352,0,336,0,GOLD_IV,12,14,12152,67,0,54,0,SILVER,III,6,14,11989,301,0,305,0,GOLD_IV,0,13,11170,182,0,185,0,GOLD_IV,21,12,9457,44,0,54,0,GOLD_IV,5,16,16166,166,0,170,0,GOLD_IV,58,16,16105,28,0,26,0,SILVER_III,33,15,13943,71,0,62,0,SILVER_I,70,15,13911,259,0,264,0,GOLD_IV,41,13,10662
167,0,173,0,GOLD_III,7,12,9508,164,0,172,0,SILVER_I,54,11,7596,67,0,54,0,SILVER,III,6,10,6568,14,0,16,0,SILVER_III,75,12,8673,179,0,144,0,SILVER_I,66,9,5363,36,0,34,0,SILVER_I,3,13,10871,18,0,8,0,GOLD_IV,29,13,10299,149,0,159,0,GOLD_IV,0,12,9106,48,0,44,0,SILVER_I,99,11,7829,126,0,113,0,SILVER_II,61,10,6527
128,0,128,0,SILVER_III,37,15,14469,194,0,186,0,SILVER,III,29,14,12318,298,0,297,0,SILVER_III,47,15,14176,84,0,89,0,SILVER_III,30,15,13624,211,0,211,0,SILVER_IV,60,13,10958,32,0,33,0,SILVER_IV,39,14,12418,202,0,190,0,SILVER_III,36,13,10595,310,0,320,0,SILVER_III,12,14,12234,145,0,144,0,SILVER_III,48,15,13572,53,0,81,0,SILVER_IV,0,12,9760
38,0,32,0,SILVER_IV,66,15,13315,194,0,186,0,SILVER,III,29,13,10634,795,0,798,0,SILVER_IV,49,14,11813,490,0,451,0,SILVER_IV,75,15,13189,34,0,43,0,SILVER_IV,11,12,8584,143,0,147,0,SILVER_III,53,13,10789,416,0,409,0,SILVER_IV,69,11,7726,113,0,112,0,SILVER_III,42,12,9656,625,0,582,0,SILVER_IV,0,12,9178,50,0,72,0,SILVER_III,27,11,7538
221,0,215,0,SILVER_II,0,12,9409,194,0,186,0,SILVER,III,29,11,7651,162,0,151,0,SILVER_IV,46,12,8616,290,0,297,0,SILVER_IV,7,14,11475,157,0,164,0,SILVER_III,13,10,7111,41,0,46,0,SILVER_III,17,11,8454,104,0,87,0,SILVER_II,53,10,6149,129,0,130,0,SILVER_IV,72,10,6661,226,0,224,0,SILVER_II,26,10,6222,166,0,158,0,SILVER_IV,0,9,5122
32,0,22,0,SILVER_IV,78,18,21656,194,0,186,0,SILVER,III,29,15,14213,222,0,175,0,SILVER_III,10,17,17027,26,0,23,0,SILVER_IV,0,18,18436,64,0,53,0,SILVER_IV,52,16,15675,28,0,44,0,SILVER_IV,0,16,15729,143,0,164,0,SILVER_IV,87,14,12762,164,0,174,0,SILVER_III,0,16,15282,60,0,84,0,SILVER_IV,0,15,13342,140,0,135,0,BRONZE_I,93,14,11641
170,0,175,0,SILVER_II,14,17,17013,238,0,244,0,SILVER_II,8,18,20512,101,0,77,0,SILVER_I,12,18,21343,22,0,30,0,SILVER_I,0,17,17182,83,0,108,0,SILVER_IV,37,15,13412,272,0,265,0,GOLD_IV,14,18,21250,140,0,133,0,SILVER_II,0,16,15068,121,0,117,0,SILVER,III,75,17,16533,239,0,270,0,GOLD_IV,0,17,16788,59,0,51,0,SILVER_I,42,18,18556
51,0,42,0,SILVER_III,82,15,14680,38,0,52,0,BRONZE_III,97,17,18037,15,0,4,0,SILVER_I,100,17,17520,16,0,17,0,SILVER_IV,57,14,12256,307,0,315,0,SILVER_II,55,13,10112,53,0,67,0,SILVER_III,36,14,11770,32,0,25,0,SILVER_II,4,14,12591,121,0,117,0,SILVER,III,75,13,10367,30,0,22,0,SILVER_I,20,14,12985,34,0,33,0,SILVER_III,75,14,12102
62,0,70,0,SILVER_IV,30,17,17965,111,0,123,0,SILVER_III,80,17,18290,353,0,362,0,SILVER_II,46,18,23868,128,0,122,0,SILVER_I,57,17,17914,24,0,16,0,SILVER_II,65,18,18798,137,0,135,0,SILVER_I,0,18,22220,356,0,329,0,GOLD_IV,0,18,19581,121,0,117,0,SILVER,III,75,18,18777,172,0,178,0,SILVER_II,15,17,17836,223,0,226,0,SILVER_II,38,16,16318
20,0,17,0,SILVER_IV,55,14,11491,80,0,47,0,GOLD_I,8,13,10870,46,0,32,0,SILVER_I,0,13,11190,76,0,80,0,SILVER_III,91,12,9771,87,0,92,0,SILVER_II,42,11,8398,200,0,184,0,SILVER_II,48,12,9536,189,0,192,0,SILVER_I,69,12,9027,121,0,117,0,SILVER,III,75,12,8592,46,0,57,0,SILVER_II,0,12,9247,152,0,130,0,GOLD_IV,0,11,7386
620,0,547,0,SILVER_II,77,13,10263,69,0,61,0,SILVER_II,63,11,8392,433,0,447,0,SILVER_IV,83,12,9853,138,0,143,0,SILVER_II,7,11,8051,129,0,121,0,SILVER_II,8,10,6332,186,0,151,0,GOLD_IV,31,14,11587,473,0,476,0,SILVER_II,29,13,10437,121,0,117,0,SILVER,III,75,13,11179,499,0,502,0,SILVER_II,5,12,9477,129,0,144,0,SILVER_II,50,11,7966
44,0,42,0,GOLD_IV,1,16,16320,165,0,168,0,GOLD_IV,28,14,12527,110,0,106,0,GOLD_IV,0,15,13476,81,0,63,0,SILVER_I,100,15,14105,142,0,119,0,GOLD_II,2,13,10447,114,0,117,0,GOLD_IV,99,17,17759,89,0,80,0,GOLD_III,0,18,18714,15,0,15,0,SILVER,III,35,18,19110,86,0,74,0,GOLD_III,48,16,15212,30,0,31,0,SILVER_I,100,14,12751
210,0,221,0,SILVER_II,74,10,6646,139,0,137,0,SILVER_I,100,9,5480,11,0,20,0,SILVER_II,56,11,7463,242,0,242,0,GOLD_III,12,10,6502,242,0,242,0,GOLD_III,12,9,5297,114,0,117,0,GOLD_IV,99,9,5585,182,0,177,0,SILVER_I,20,8,4681,15,0,15,0,SILVER,III,35,10,6685,97,0,113,0,GOLD_IV,0,8,4104,20,0,30,0,GOLD_IV,12,6,3032
55,0,49,0,GOLD_II,9,16,15693,146,0,123,0,GOLD_II,0,15,14639,70,0,48,0,GOLD_I,91,17,17315,33,0,34,0,SILVER_III,63,14,12684,103,0,85,0,PLATINUM_IV,0,12,8891,114,0,117,0,GOLD_IV,99,15,13663,15,0,15,0,SILVER_III,35,14,12298,15,0,15,0,SILVER,III,35,14,12411,128,0,140,0,GOLD_IV,12,14,12506,232,0,222,0,GOLD_III,88,14,12260
219,0,212,0,GOLD_III,33,17,17353,88,0,77,0,GOLD_III,0,17,17491,80,0,69,0,SILVER_I,15,16,16311,60,0,63,0,GOLD_IV,78,18,19168,141,0,131,0,GOLD_IV,1,15,13234,114,0,117,0,GOLD_IV,99,16,16027,233,0,238,0,GOLD_II,1,18,18749,15,0,15,0,SILVER,III,35,17,16939,85,0,83,0,SILVER_I,100,14,12523,58,0,52,0,GOLD_IV,21,13,10794
222,0,205,0,GOLD_II,75,16,15868,50,0,64,0,SILVER_III,59,15,14667,143,0,128,0,GOLD_IV,17,15,13604,28,0,27,0,SILVER_I,5,15,13158,173,0,159,0,GOLD_IV,10,15,13391,188,0,153,0,GOLD_II,16,17,17444,386,0,308,0,PLATINUM_I,16,17,17710,15,0,15,0,SILVER,III,35,15,14189,145,0,130,0,GOLD_IV,56,15,14411,78,0,84,0,SILVER_II,92,15,13149
92,0,87,0,SILVER_III,76,18,20821,92,0,97,0,SILVER_II,22,15,14441,502,0,510,0,SILVER_III,46,15,14212,33,0,36,0,SILVER_IV,94,14,12097,120,0,114,0,SILVER_III,25,12,9719,84,0,108,0,SILVER_III,22,15,14400,121,0,108,0,SILVER_I,38,15,13500,68,0,80,0,SILVER,III,0,14,12328,107,0,95,0,SILVER_II,0,14,11555,23,0,13,0,SILVER_IV,37,13,10123
255,0,237,0,GOLD_IV,52,18,26059,77,0,73,0,GOLD_IV,1,18,24532,19,0,22,0,SILVER_II,85,18,26329,110,0,117,0,GOLD_III,45,18,24937,264,0,283,0,SILVER_IV,44,18,20132,251,0,228,0,GOLD_II,14,18,25146,401,0,396,0,SILVER_II,65,18,23285,68,0,80,0,SILVER,III,0,18,23694,105,0,108,0,SILVER_I,27,18,23126,127,0,127,0,GOLD_IV,50,18,21701
209,0,148,0,SILVER_II,54,16,14731,61,0,67,0,SILVER_II,63,16,16067,101,0,81,0,GOLD_IV,1,16,16112,52,0,88,0,SILVER_II,22,15,13798,635,0,620,0,SILVER_III,77,15,13318,118,0,101,0,GOLD_IV,0,15,13859,21,0,17,0,SILVER,III,41,15,13922,392,0,383,0,SILVER_I,13,15,13443,174,0,150,0,GOLD_IV,24,14,12422,166,0,170,0,SILVER_II,49,13,10730
61,0,44,0,SILVER_II,75,17,16650,90,0,102,0,SILVER_II,16,17,17300,244,0,260,0,SILVER_IV,72,17,16820,264,0,262,0,GOLD_III,28,17,18004,77,0,59,0,SILVER_I,64,16,15183,28,0,24,0,SILVER_III,79,16,15897,21,0,17,0,SILVER,III,41,15,13918,77,0,59,0,SILVER_III,9,17,16507,28,0,27,0,SILVER_II,24,16,16290,15,0,17,0,SILVER_IV,13,13,10958
237,0,224,0,SILVER_II,0,13,10031,167,0,161,0,SILVER_II,25,12,9075,156,0,171,0,SILVER_II,0,12,8951,45,0,38,0,SILVER_III,90,10,6326,83,0,69,0,GOLD_IV,0,10,6993,76,0,70,0,GOLD_IV,14,12,9424,21,0,17,0,SILVER,III,41,11,8050,193,0,189,0,SILVER_I,0,12,9212,15,0,19,0,SILVER_III,19,12,9615,309,0,296,0,SILVER_I,24,9,5807
25,0,27,0,SILVER_IV,38,14,11545,138,0,168,0,SILVER_III,0,12,9563,33,0,30,0,SILVER_II,40,12,9387,41,0,66,0,SILVER_IV,52,11,8372,400,0,421,0,SILVER_III,28,10,6409,172,0,178,0,SILVER_II,15,14,11452,21,0,17,0,SILVER,III,41,15,13922,19,0,14,0,SILVER_III,51,14,12683,27,0,42,0,SILVER_IV,0,13,11183,25,0,38,0,SILVER_II,35,12,9493
85,0,78,0,SILVER_II,45,16,15741,256,0,232,0,SILVER_II,42,16,15902,130,0,138,0,SILVER_III,61,17,17949,152,0,164,0,SILVER_II,0,17,16547,261,0,291,0,SILVER_III,0,14,12398,20,0,23,0,SILVER_III,0,16,15568,21,0,17,0,SILVER,III,41,16,15348,35,0,38,0,SILVER_III,57,14,12083,58,0,72,0,GOLD_IV,12,16,16446,261,0,275,0,SILVER_IV,67,15,14125
127,0,139,0,SILVER_III,32,13,10630,29,0,31,0,SILVER,III,26,11,8069,74,0,73,0,SILVER_II,46,13,10080,107,0,103,0,SILVER_III,77,13,10052,351,0,368,0,SILVER_III,73,10,6927,295,0,312,0,SILVER_III,75,15,13075,43,0,29,0,SILVER_III,4,13,11057,198,0,174,0,SILVER_II,26,13,11074,134,0,154,0,SILVER_II,45,13,10097,32,0,28,0,SILVER_II,19,11,8401
21,0,26,0,SILVER_II,68,17,18205,29,0,31,0,SILVER,III,26,15,13644,75,0,75,0,SILVER_I,15,16,14840,126,0,109,0,GOLD_III,58,15,14466,31,0,27,0,SILVER_III,78,14,12680,168,0,186,0,SILVER_II,0,13,11059,21,0,28,0,SILVER_III,62,17,17742,72,0,61,0,GOLD_II,0,14,12598,39,0,39,0,SILVER_III,18,13,10333,76,0,81,0,SILVER_III,4,12,9434
21,0,26,0,SILVER_II,68,13,10199,29,0,31,0,SILVER,III,26,10,6779,126,0,106,0,SILVER_II,75,11,7960,164,0,151,0,GOLD_IV,18,11,7863,288,0,274,0,SILVER_III,14,9,5270,152,0,142,0,SILVER_I,15,14,11928,761,0,737,0,GOLD_IV,15,12,9304,17,0,20,0,SILVER_II,69,13,11055,138,0,150,0,GOLD_IV,0,12,8898,169,0,167,0,GOLD_III,40,10,7167
21,0,26,0,SILVER_II,68,18,22330,29,0,31,0,SILVER,III,26,18,19879,43,0,48,0,GOLD_IV,65,18,20254,271,0,271,0,SILVER_II,50,18,19618,70,0,90,0,SILVER_I,6,16,15185,387,0,404,0,SILVER_II,14,17,18195,159,0,153,0,SILVER_II,51,17,16730,14,0,18,0,SILVER_I,2,18,19855,321,0,317,0,GOLD_I,15,17,17964,365,0,381,0,GOLD_IV,11,16,15410
205,0,177,0,GOLD_III,49,9,5500,29,0,31,0,SILVER,III,26,9,5617,83,0,83,0,SILVER_III,88,11,7999,98,0,129,0,SILVER_II,0,9,5543,201,0,215,0,SILVER_I,0,8,4950,337,0,341,0,SILVER_III,34,11,8183,492,0,489,0,SILVER_III,7,10,6355,108,0,109,0,SILVER_I,10,10,7032,342,0,337,0,SILVER_III,25,9,6065,167,0,148,0,GOLD_IV,0,9,6049
21,0,25,0,BRONZE_I,39,16,15187,94,0,67,0,GOLD_IV,0,15,13980,372,0,365,0,SILVER_III,63,16,14978,27,0,42,0,BRONZE_I,0,14,12971,46,0,45,0,SILVER_III,54,15,13676,173,0,193,0,SILVER_IV,31,17,17581,295,0,284,0,GOLD_IV,0,16,15451,88,0,69,0,SILVER,III,72,17,17765,128,0,121,0,GOLD_IV,23,16,15258,99,0,115,0,SILVER_III,0,15,13907
159,0,171,0,SILVER_IV,40,12,9678,51,0,84,0,BRONZE_I,75,11,7514,213,0,201,0,SILVER_II,77,12,9459,656,0,635,0,GOLD_IV,63,10,6839,220,0,195,0,GOLD_IV,46,10,6190,65,0,55,0,GOLD_IV,1,14,12423,206,0,195,0,SILVER_II,52,12,8951,88,0,69,0,SILVER,III,72,13,10733,109,0,98,0,SILVER_III,60,11,8509,290,0,276,0,GOLD_IV,91,11,8281
168,0,177,0,SILVER_II,46,16,16464,175,0,164,0,SILVER_III,15,16,15757,171,0,165,0,SILVER_I,19,17,17773,281,0,274,0,SILVER_IV,28,14,12951,184,0,189,0,SILVER_III,79,14,11691,28,0,43,0,SILVER_IV,24,16,15378,82,0,88,0,SILVER_III,53,14,11551,88,0,69,0,SILVER,III,72,12,9775,163,0,155,0,SILVER_II,24,14,12091,408,0,393,0,GOLD_IV,15,13,10906
194,0,199,0,SILVER_III,0,18,19857,88,0,94,0,SILVER_IV,54,16,15245,78,0,59,0,SILVER_III,15,15,14496,153,0,144,0,SILVER,III,13,15,14423,132,0,125,0,SILVER_IV,75,15,13327,119,0,139,0,SILVER_IV,16,16,16173,88,0,83,0,SILVER_III,53,17,17954,47,0,36,0,SILVER_IV,18,17,18350,145,0,155,0,SILVER_III,19,18,20353,92,0,101,0,SILVER_III,75,17,16894
153,0,138,0,SILVER_III,74,14,11695,213,0,200,0,SILVER_II,75,13,11430,67,0,81,0,SILVER_III,79,13,11249,226,0,182,0,GOLD_III,75,13,10255,59,0,56,0,SILVER,III,64,12,9692,22,0,26,0,BRONZE_I,11,14,11715,45,0,47,0,SILVER_II,67,12,8802,179,0,184,0,SILVER_II,90,12,8680,125,0,158,0,SILVER_III,14,12,8969,79,0,102,0,SILVER_IV,13,10,6344
365,0,347,0,GOLD_IV,24,13,10793,311,0,330,0,SILVER_III,64,15,13335,43,0,42,0,GOLD_IV,19,14,11818,350,0,326,0,SILVER_IV,0,13,11287,59,0,56,0,SILVER,III,64,14,12008,173,0,177,0,SILVER_II,60,16,15384,221,0,203,0,SILVER_II,2,15,14581,521,0,499,0,GOLD_IV,54,14,12979,218,0,210,0,SILVER_III,77,14,12000,380,0,368,0,SILVER_II,16,14,12818
84,0,84,0,SILVER_III,2,15,13795,309,0,294,0,SILVER_II,24,17,16917,38,0,36,0,SILVER_II,80,17,16746,273,0,241,0,SILVER_I,15,14,12422,59,0,56,0,SILVER,III,64,17,16507,73,0,63,0,SILVER_II,29,17,17709,86,0,76,0,SILVER_I,13,14,12397,84,0,70,0,SILVER_I,12,14,12786,39,0,38,0,SILVER_IV,12,14,11739,146,0,177,0,SILVER_IV,53,14,12712
108,0,120,0,SILVER_IV,85,18,19784,53,0,61,0,GOLD_IV,0,18,19030,76,0,48,0,SILVER_IV,45,17,16902,692,0,687,0,SILVER_I,7,18,22462,59,0,56,0,SILVER,III,64,18,20659,48,0,49,0,SILVER_III,15,18,25678,107,0,95,0,SILVER_II,18,18,22132,345,0,332,0,SILVER_III,7,18,21311,248,0,209,0,GOLD_III,14,18,18415,133,0,141,0,SILVER_III,23,18,21954
465,0,454,0,GOLD_IV,0,14,12033,102,0,105,0,SILVER_III,51,14,12775,95,0,104,0,SILVER_III,54,11,7462,206,0,216,0,SILVER_III,77,10,6699,59,0,56,0,SILVER,III,64,13,10727,523,0,531,0,GOLD_IV,9,16,15834,148,0,143,0,SILVER_III,60,14,11501,140,0,142,0,GOLD_IV,28,14,11817,248,0,209,0,GOLD_III,14,14,11902,215,0,213,0,SILVER_III,30,13,11067
