rival_0_wins,rival_0_miniseries_wins,rival_0_losses,rival_0_miniseries_losses,rival_0_tier,rival_0_league_points,rival_0_champion_level,rival_0_champion_experience,rival_1_wins,rival_1_miniseries_wins,rival_1_losses,rival_1_miniseries_losses,rival_1_tier,rival_1_league_points,rival_1_champion_level,rival_1_champion_experience,rival_2_wins,rival_2_miniseries_wins,rival_2_losses,rival_2_miniseries_losses,rival_2_tier,rival_2_league_points,rival_2_champion_level,rival_2_champion_experience,rival_3_wins,rival_3_miniseries_wins,rival_3_losses,rival_3_miniseries_losses,rival_3_tier,rival_3_league_points,rival_3_champion_level,rival_3_champion_experience,rival_4_wins,rival_4_miniseries_wins,rival_4_losses,rival_4_miniseries_losses,rival_4_tier,rival_4_league_points,rival_4_champion_level,rival_4_champion_experience,ally_0_wins,ally_0_miniseries_wins,ally_0_losses,ally_0_miniseries_losses,ally_0_tier,ally_0_league_points,ally_0_champion_level,ally_0_champion_experience,ally_1_wins,ally_1_miniseries_wins,ally_1_losses,ally_1_miniseries_losses,ally_1_tier,ally_1_league_points,ally_1_champion_level,ally_1_champion_experience,ally_2_wins,ally_2_miniseries_wins,ally_2_losses,ally_2_miniseries_losses,ally_2_tier,ally_2_league_points,ally_2_champion_level,ally_2_champion_experience,main_player_win,main_player_miniseries_wins,main_player_losses,main_player_miniseries_losses,main_player_tier,main_player_league_points,main_player_champion_level,main_player_champion_experience,ally_3_wins,ally_3_miniseries_wins,ally_3_losses,ally_3_miniseries_losses,ally_3_tier,ally_3_league_points,ally_3_champion_level,ally_3_champion_experience
212,0,188,0,BRONZE_III,23,15,13328,194,0,188,0,BRONZE_IV,55,13,10668,65,0,70,0,BRONZE_III,32,12,9282,246,0,209,0,BRONZE_II,0,12,9655,98,0,128,0,IRON_IV,0,12,8683,231,0,243,0,IRON_I,41,15,13610,259,0,230,0,BRONZE_II,69,11,8332,229,0,213,0,BRONZE_II,25,12,9399,45,0,51,0,IRON_II,66,11,8072,99,0,103,0,BRONZE_III,27,11,8399
158,0,189,0,IRON_III,36,15,14525,225,0,224,0,BRONZE_II,70,15,13650,113,0,121,0,BRONZE_IV,0,14,12793,332,0,319,0,BRONZE_IV,0,15,14253,46,0,56,0,IRON_III,50,15,14037,111,0,115,0,BRONZE_II,82,18,18575,108,0,132,0,BRONZE_IV,0,15,14697,219,0,215,0,BRONZE_IV,0,16,15964,45,0,51,0,IRON_II,66,14,12131,275,0,284,0,BRONZE_IV,0,14,11566
402,0,405,0,BRONZE_IV,73,16,16297,264,0,277,0,BRONZE_IV,0,13,10396,193,0,137,0,BRONZE_I,19,15,13344,126,0,126,0,BRONZE_IV,0,14,11687,489,0,430,0,BRONZE_I,30,12,9658,50,0,46,0,BRONZE_IV,0,18,18721,156,0,164,0,BRONZE_IV,14,15,14332,493,0,501,0,BRONZE_II,45,14,12616,45,0,51,0,IRON_II,66,12,9687,167,0,165,0,IRON_III,98,15,13449
291,0,289,0,BRONZE_IV,75,16,16312,61,0,96,0,IRON_IV,17,12,8842,512,0,524,0,IRON_III,33,15,13367,140,0,151,0,IRON_III,48,13,11332,13,0,29,0,IRON_I,27,13,10405,170,0,175,0,BRONZE_IV,25,15,14227,246,0,247,0,IRON_I,28,14,12586,220,0,204,0,BRONZE_III,54,16,14735,9,0,18,0,IRON_II,62,15,13300,219,0,239,0,BRONZE_IV,34,14,12065
106,0,68,0,BRONZE_II,39,12,9841,7,0,6,0,IRON_I,100,11,7590,171,0,203,0,IRON_III,50,10,7088,31,0,64,0,IRON_IV,0,9,5405,209,0,209,0,BRONZE_IV,75,11,7777,170,0,175,0,BRONZE_IV,25,12,9371,174,0,177,0,BRONZE_IV,59,13,10751,81,0,74,0,IRON_II,55,13,10143,9,0,18,0,IRON_II,62,13,10510,348,0,326,0,BRONZE_II,37,12,9280
50,0,48,0,BRONZE_II,29,13,11362,54,0,59,0,BRONZE_IV,43,14,11643,228,0,231,0,BRONZE_II,64,15,13351,119,0,86,0,GOLD_II,58,12,9882,119,0,86,0,GOLD_II,58,11,7508,14,0,10,0,BRONZE_I,50,13,10941,7,0,8,0,BRONZE_III,64,10,6554,41,0,38,0,BRONZE_III,39,11,8342,9,0,18,0,IRON_II,62,11,7463,11,0,17,0,BRONZE_III,5,11,7400
54,0,65,0,BRONZE_I,15,15,14085,186,0,148,0,BRONZE_II,53,15,14055,6,0,8,0,BRONZE_IV,1,15,14134,12,0,11,0,SILVER_IV,73,13,10819,112,0,95,0,BRONZE_IV,49,15,14115,58,0,108,0,IRON_III,0,13,10268,7,0,8,0,BRONZE_III,64,12,9729,76,0,121,0,IRON_III,27,13,10918,9,0,18,0,IRON_II,62,14,11899,98,0,99,0,BRONZE_II,11,13,11150
35,0,52,0,BRONZE_IV,0,15,13492,27,0,22,0,IRON_II,38,14,12999,56,0,72,0,BRONZE_III,0,15,13542,158,0,155,0,BRONZE_IV,1,14,12899,148,0,146,0,BRONZE_I,3,14,11715,137,0,151,0,BRONZE_III,22,15,13967,90,0,104,0,BRONZE_IV,0,11,8554,112,0,100,0,BRONZE_III,0,14,11463,109,0,146,0,IRON_III,0,12,8749,42,0,63,0,IRON_II,19,13,10670
4,0,7,0,BRONZE_IV,65,15,13452,27,0,22,0,IRON_II,38,14,11782,11,0,12,0,BRONZE_I,20,15,13213,168,0,212,0,SILVER_IV,82,11,8098,11,0,14,0,BRONZE_III,13,11,7356,204,0,202,0,SILVER_IV,24,14,12105,247,0,253,0,BRONZE_III,55,14,12255,22,0,43,0,BRONZE_IV,59,14,12342,7,0,6,0,BRONZE_I,53,14,12464,364,0,336,0,GOLD_IV,6,13,11375
154,0,187,0,BRONZE_IV,0,14,12069,98,0,117,0,IRON_II,24,12,9307,191,0,210,0,IRON_I,16,12,9718,136,0,147,0,BRONZE_IV,13,13,10389,65,0,117,0,IRON_IV,0,9,5839,28,0,59,0,IRON_III,13,14,12037,67,0,81,0,IRON_I,66,14,12886,120,0,106,0,BRONZE_IV,85,14,12579,39,0,47,0,IRON_I,60,15,13585,541,0,546,0,IRON_II,90,12,9315
19,0,33,0,IRON_II,67,14,12205,327,0,314,0,BRONZE_IV,90,13,11426,50,0,69,0,IRON_I,4,14,12533,41,0,48,0,BRONZE_IV,0,11,8522,158,0,195,0,BRONZE_IV,32,12,9551,120,0,147,0,IRON_II,43,13,10443,252,0,273,0,BRONZE_IV,68,13,11248,28,0,38,0,IRON_I,100,13,11409,8,0,13,0,IRON_I,19,12,8685,541,0,546,0,IRON_II,90,11,7584
101,0,111,0,BRONZE_IV,8,16,15709,220,0,236,0,BRONZE_IV,60,18,21062,194,0,197,0,BRONZE_II,61,18,20849,70,0,125,0,IRON_IV,59,17,17663,130,0,124,0,IRON_II,80,17,16844,236,0,271,0,BRONZE_IV,49,17,17468,151,0,133,0,BRONZE_IV,98,17,16593,20,0,52,0,IRON_II,60,17,16584,30,0,52,0,IRON_IV,22,17,17854,541,0,546,0,IRON_II,90,15,14341
48,0,52,0,IRON_II,24,13,10314,20,0,38,0,BRONZE_IV,43,11,7312,8,0,17,0,IRON_III,20,12,9924,260,0,265,0,BRONZE_IV,14,13,10652,108,0,147,0,BRONZE_IV,43,10,7172,46,0,59,0,BRONZE_IV,26,13,11198,99,0,89,0,IRON_I,27,14,11696,277,0,283,0,BRONZE_IV,14,14,11518,85,0,94,0,IRON_I,49,12,9542,541,0,546,0,IRON_II,90,11,7469
6,0,15,0,BRONZE_IV,0,17,17252,81,0,125,0,IRON_IV,21,15,13636,202,0,198,0,BRONZE_IV,0,17,16577,52,0,74,0,BRONZE_III,58,18,19285,16,0,58,0,IRON_III,13,13,10821,442,0,451,0,IRON_II,42,18,19045,409,0,407,0,BRONZE_IV,13,18,19562,282,0,284,0,IRON_II,75,9,5617,323,0,323,0,BRONZE_IV,34,18,22217,541,0,546,0,IRON_II,90,16,16178
16,0,23,0,IRON_III,60,18,20667,42,0,41,0,BRONZE_III,33,16,15673,19,0,13,0,IRON_II,57,15,14569,57,0,64,0,BRONZE_IV,39,18,18524,432,0,416,0,BRONZE_IV,0,17,16796,107,0,68,0,SILVER_IV,1,18,20875,25,0,31,0,BRONZE_IV,0,18,20887,613,0,593,0,BRONZE_IV,72,18,21281,93,0,111,0,IRON_III,75,17,17493,11,0,10,0,BRONZE_III,0,18,19232
90,0,117,0,IRON_II,0,14,11752,7,0,24,0,IRON_II,42,13,10483,19,0,13,0,IRON_II,57,13,10462,30,0,32,0,BRONZE_IV,69,14,11917,158,0,192,0,IRON_I,8,10,7154,130,0,131,0,BRONZE_IV,48,16,15452,201,0,191,0,IRON_I,74,13,10674,48,0,43,0,BRONZE_IV,33,17,17225,96,0,79,0,BRONZE_III,56,14,11936,175,0,183,0,BRONZE_IV,0,12,8998
11,0,14,0,IRON_II,24,13,10341,87,0,91,0,IRON_I,30,11,8390,98,0,102,0,BRONZE_III,27,13,10030,118,0,154,0,IRON_IV,75,12,9332,132,0,151,0,BRONZE_IV,75,11,8422,120,0,104,0,BRONZE_IV,56,16,15332,308,0,322,0,BRONZE_IV,42,13,11420,240,0,201,0,SILVER_IV,24,12,9937,93,0,124,0,IRON_II,53,15,13206,132,0,163,0,IRON_I,42,12,8615
15,0,23,0,IRON_II,27,18,18922,119,0,82,0,BRONZE_III,36,18,21503,201,0,202,0,BRONZE_IV,0,18,20022,219,0,228,0,BRONZE_IV,10,18,18872,197,0,160,0,BRONZE_IV,57,17,16561,541,0,523,0,BRONZE_III,90,18,21467,51,0,63,0,IRON_II,34,18,19818,151,0,131,0,BRONZE_IV,67,18,20957,173,0,202,0,IRON_II,87,17,17594,316,0,308,0,BRONZE_III,14,17,16591
15,0,23,0,IRON_II,27,11,7533,233,0,243,0,IRON_II,28,11,7725,92,0,99,0,IRON_II,36,11,7942,55,0,56,0,BRONZE_III,31,10,6408,119,0,133,0,IRON_II,29,11,7341,69,0,69,0,BRONZE_II,17,15,14060,81,0,129,0,IRON_IV,49,12,9818,163,0,191,0,IRON_III,54,10,7151,47,0,49,0,IRON_III,57,10,6939,142,0,152,0,BRONZE_III,74,11,8198
15,0,23,0,IRON_II,27,12,9211,73,0,81,0,BRONZE_III,48,13,11164,493,0,493,0,IRON_III,79,14,11622,275,0,284,0,BRONZE_IV,0,12,8709,173,0,174,0,IRON_IV,37,12,9013,107,0,104,0,BRONZE_II,21,12,9641,97,0,154,0,BRONZE_IV,0,11,7585,97,0,113,0,IRON_II,40,12,8637,168,0,198,0,IRON_III,50,10,6514,29,0,57,0,IRON_II,53,10,7039
15,0,23,0,IRON_II,27,14,12518,528,0,513,0,BRONZE_IV,48,16,15023,343,0,359,0,BRONZE_IV,46,15,13767,96,0,85,0,BRONZE_II,13,14,11890,124,0,129,0,BRONZE_IV,0,12,9236,332,0,273,0,BRONZE_II,13,16,15837,397,0,414,0,BRONZE_III,51,16,15429,513,0,455,0,SILVER_III,49,16,14811,252,0,276,0,IRON_III,64,15,13102,471,0,418,0,SILVER_III,41,17,16589
15,0,23,0,IRON_II,27,17,17633,153,0,177,0,IRON_I,53,18,20093,153,0,177,0,IRON_I,53,18,18640,423,0,408,0,SILVER_III,68,16,16073,114,0,147,0,IRON_II,58,13,11132,122,0,108,0,BRONZE_IV,44,18,19421,125,0,122,0,BRONZE_I,0,14,11578,165,0,169,0,BRONZE_III,13,16,16042,120,0,130,0,BRONZE_IV,16,14,12019,134,0,151,0,BRONZE_III,26,15,14400
50,0,51,0,IRON_I,18,13,10315,5,0,30,0,IRON_II,52,15,14203,219,0,214,0,BRONZE_III,33,13,10490,149,0,159,0,IRON_II,60,12,8746,152,0,142,0,BRONZE_IV,70,11,8531,225,0,172,0,BRONZE_I,0,14,12206,330,0,302,0,BRONZE_II,3,14,12486,207,0,209,0,BRONZE_III,77,14,11765,276,0,221,0,SILVER_IV,78,15,13107,85,0,75,0,BRONZE_IV,35,12,9823
11,0,12,0,IRON_II,0,13,10231,5,0,30,0,IRON_II,52,13,10121,62,0,62,0,IRON_I,41,12,8609,280,0,294,0,BRONZE_I,66,13,10965,21,0,27,0,BRONZE_IV,20,12,9878,438,0,407,0,SILVER_III,21,17,17405,201,0,203,0,BRONZE_IV,15,13,10798,77,0,81,0,IRON_I,52,14,12457,180,0,167,0,BRONZE_II,14,12,8695,48,0,45,0,BRONZE_IV,62,11,8472
61,0,44,0,BRONZE_IV,47,15,13630,5,0,30,0,IRON_II,52,15,14497,195,0,243,0,IRON_IV,66,13,10074,295,0,244,0,SILVER_IV,75,13,10557,187,0,205,0,BRONZE_IV,8,11,8323,320,0,321,0,BRONZE_II,55,15,13404,192,0,142,0,BRONZE_III,14,14,12014,77,0,67,0,BRONZE_III,20,16,15266,87,0,90,0,IRON_II,48,15,13772,178,0,176,0,BRONZE_IV,48,13,10017
238,0,235,0,IRON_III,33,13,10862,5,0,30,0,IRON_II,52,16,14755,250,0,245,0,BRONZE_IV,34,14,12632,34,0,62,0,BRONZE_IV,0,11,8438,133,0,138,0,BRONZE_IV,75,10,7067,189,0,149,0,SILVER_III,82,13,10549,213,0,245,0,IRON_III,26,10,6819,97,0,113,0,BRONZE_IV,8,11,8569,204,0,211,0,BRONZE_IV,61,10,6905,606,0,626,0,BRONZE_IV,75,11,8457
238,0,262,0,IRON_III,43,18,19386,5,0,30,0,IRON_II,52,18,27117,50,0,36,0,BRONZE_I,10,18,22312,310,0,308,0,BRONZE_IV,0,16,16408,4,0,14,0,IRON_III,0,15,14520,43,0,34,0,IRON_II,63,18,21598,43,0,34,0,IRON_II,63,18,19663,196,0,222,0,IRON_I,20,18,24891,495,0,420,0,SILVER_II,23,18,21333,294,0,259,0,SILVER_II,87,16,15160
88,0,112,0,IRON_III,37,16,16037,204,0,216,0,BRONZE_IV,48,17,17919,81,0,89,0,IRON_III,0,15,13294,51,0,80,0,IRON_II,97,18,20129,134,0,136,0,BRONZE_IV,45,16,15590,63,0,65,0,IRON_IV,75,16,16380,83,0,95,0,IRON_II,18,16,14870,328,0,349,0,BRONZE_IV,56,16,15893,41,0,63,0,IRON_I,47,15,14506,58,0,71,0,IRON_III,75,13,10962
90,0,121,0,IRON_I,67,12,9586,72,0,70,0,IRON_II,74,10,6574,127,0,130,0,BRONZE_IV,47,11,7916,299,0,302,0,BRONZE_III,33,11,7318,74,0,79,0,BRONZE_IV,45,10,6959,239,0,265,0,BRONZE_IV,21,11,8542,83,0,95,0,IRON_II,18,10,6196,214,0,243,0,BRONZE_IV,13,9,5065,74,0,109,0,IRON_I,43,9,5784,354,0,358,0,BRONZE_IV,45,8,4686
175,0,198,0,IRON_I,37,16,14994,116,0,128,0,BRONZE_III,1,16,16196,54,0,94,0,IRON_IV,51,16,14760,76,0,71,0,BRONZE_IV,76,15,13809,6,0,29,0,IRON_I,0,11,7829,32,0,59,0,IRON_II,9,14,11623,83,0,95,0,IRON_II,18,13,10352,62,0,86,0,BRONZE_IV,65,13,10838,44,0,61,0,BRONZE_IV,0,13,10314,159,0,161,0,IRON_I,45,12,8828
287,0,323,0,IRON_I,7,17,17369,231,0,249,0,BRONZE_IV,23,15,14387,4,0,7,0,IRON_I,12,14,12209,484,0,521,0,BRONZE_IV,67,15,13406,109,0,125,0,IRON_III,79,14,12689,70,0,75,0,IRON_I,100,16,16044,83,0,95,0,IRON_II,18,15,14115,31,0,43,0,BRONZE_IV,1,18,18624,138,0,137,0,IRON_II,47,15,13713,47,0,63,0,IRON_II,0,15,13139
59,0,71,0,IRON_II,44,11,7508,133,0,137,0,IRON_III,75,12,8757,97,0,97,0,IRON_I,52,10,6387,152,0,141,0,BRONZE_IV,94,11,7959,455,0,504,0,IRON_I,56,11,7691,227,0,274,0,IRON_IV,58,12,9907,83,0,95,0,IRON_II,18,10,7097,172,0,241,0,IRON_II,84,12,8587,703,0,839,0,IRON_II,31,11,7897,194,0,231,0,IRON_I,0,9,5146
11,0,23,0,BRONZE_IV,68,18,26097,5,0,13,0,BRONZE_III,49,18,21384,240,0,240,0,BRONZE_IV,19,18,22626,25,0,29,0,BRONZE_IV,92,17,18163,273,0,283,0,BRONZE_II,2,17,18294,26,0,22,0,BRONZE_IV,80,18,26773,16,0,18,0,BRONZE_III,0,16,16087,100,0,120,0,BRONZE_III,25,18,19378,2,0,11,0,IRON_II,58,17,16843,2,0,11,0,IRON_II,58,18,19419
128,0,163,0,BRONZE_III,0,12,8886,144,0,130,0,BRONZE_I,10,13,10057,219,0,230,0,BRONZE_III,13,13,11307,53,0,66,0,BRONZE_III,34,12,9601,50,0,79,0,IRON_IV,75,12,8956,63,0,73,0,BRONZE_IV,70,16,15681,5,0,43,0,IRON_IV,0,12,8957,48,0,53,0,BRONZE_IV,0,15,14329,4,0,9,0,IRON_II,92,13,10297,37,0,42,0,BRONZE_IV,37,12,9213
36,0,30,0,SILVER_IV,52,13,10971,404,0,381,0,BRONZE_III,16,12,9925,61,0,74,0,SILVER_IV,0,13,11011,388,0,367,0,SILVER_IV,44,12,8943,14,0,32,0,BRONZE_IV,59,11,8569,123,0,128,0,BRONZE_I,16,10,7278,236,0,242,0,SILVER_II,66,14,12318,48,0,51,0,BRONZE_I,17,13,9990,4,0,9,0,IRON_II,92,4,1273,18,0,27,0,BRONZE_III,75,12,9524
528,0,520,0,BRONZE_II,0,17,16993,152,0,136,0,IRON_I,88,18,21065,171,0,182,0,BRONZE_IV,53,16,15580,365,0,322,0,SILVER_IV,53,16,15244,248,0,279,0,IRON_III,18,16,15058,242,0,226,0,BRONZE_II,24,17,17031,225,0,230,0,BRONZE_I,14,16,14892,281,0,306,0,BRONZE_IV,0,17,17108,4,0,9,0,IRON_II,92,15,14033,639,0,638,0,BRONZE_II,17,15,13991
236,0,221,0,BRONZE_II,75,10,6380,96,0,100,0,IRON_III,49,8,4467,137,0,109,0,BRONZE_III,11,9,5309,365,0,322,0,SILVER_IV,53,8,4783,133,0,149,0,IRON_I,2,6,2963,210,0,230,0,BRONZE_IV,12,4,1446,592,0,555,0,SILVER_IV,38,7,4040,32,0,38,0,BRONZE_IV,14,11,7352,4,0,9,0,IRON_II,92,2,437,586,0,562,0,SILVER_IV,13,8,4987
27,0,44,0,IRON_IV,72,18,18992,137,0,166,0,BRONZE_IV,11,18,18994,1176,0,1160,0,BRONZE_IV,9,18,20230,41,0,66,0,IRON_II,0,18,21718,274,0,301,0,BRONZE_IV,0,17,17697,776,0,776,0,BRONZE_III,0,18,18479,270,0,236,0,BRONZE_I,28,18,19922,57,0,67,0,BRONZE_IV,26,17,16546,4,0,9,0,IRON_II,92,18,21559,23,0,38,0,IRON_I,32,17,18154
265,0,322,0,BRONZE_IV,54,18,21115,70,0,90,0,BRONZE_III,1,17,17638,7,0,14,0,IRON_II,62,15,13683,15,0,46,0,IRON_III,85,13,9982,165,0,247,0,IRON_IV,0,18,20498,152,0,146,0,BRONZE_III,86,15,13801,119,0,103,0,BRONZE_IV,39,15,14207,134,0,134,0,BRONZE_III,39,15,13847,34,0,66,0,IRON_IV,9,18,18370,151,0,147,0,BRONZE_IV,13,14,11800
69,0,65,0,IRON_II,36,14,12725,35,0,34,0,IRON_III,73,13,10960,7,0,14,0,IRON_II,62,15,13614,24,0,52,0,IRON_III,92,12,9415,49,0,70,0,IRON_III,27,12,9347,44,0,25,0,BRONZE_IV,40,16,15843,208,0,198,0,BRONZE_IV,23,14,12200,506,0,509,0,IRON_III,44,16,15137,248,0,215,0,BRONZE_III,18,13,11297,247,0,210,0,BRONZE_III,17,14,11826
28,0,19,0,BRONZE_II,31,16,16319,591,0,524,0,GOLD_IV,28,16,16414,7,0,14,0,IRON_II,62,4,1322,594,0,597,0,IRON_II,43,15,13199,141,0,176,0,IRON_IV,17,14,12624,23,0,39,0,IRON_III,28,13,10623,283,0,263,0,BRONZE_IV,0,13,10798,339,0,334,0,BRONZE_IV,50,15,13892,335,0,312,0,BRONZE_III,21,13,11249,10,0,11,0,IRON_I,24,13,10544
376,0,321,0,SILVER_II,8,16,15877,141,0,176,0,IRON_IV,17,14,12828,7,0,14,0,IRON_II,62,15,13034,256,0,263,0,BRONZE_IV,0,14,12608,225,0,209,0,BRONZE_III,1,13,10419,152,0,167,0,BRONZE_IV,5,17,17414,19,0,11,0,BRONZE_III,0,16,16411,11,0,19,0,IRON_I,0,15,14081,322,0,325,0,IRON_II,41,16,15318,76,0,73,0,BRONZE_IV,0,15,14633
1,0,14,0,IRON_II,75,10,7066,18,0,22,0,IRON_II,81,11,7494,7,0,14,0,IRON_II,62,13,10142,36,0,37,0,BRONZE_IV,49,12,9033,65,0,69,0,IRON_II,41,10,6750,338,0,293,0,SILVER_IV,52,14,12629,803,0,831,0,IRON_III,55,13,10847,11,0,20,0,IRON_I,15,13,10692,173,0,178,0,BRONZE_IV,14,11,8450,73,0,67,0,IRON_I,11,10,6805
372,0,385,0,BRONZE_IV,0,10,7253,36,0,55,0,IRON_III,0,11,7390,255,0,275,0,IRON_II,0,11,8253,17,0,26,0,IRON_II,61,10,7285,125,0,144,0,BRONZE_IV,11,9,5067,353,0,321,0,SILVER_IV,29,13,11086,254,0,250,0,BRONZE_IV,17,11,8472,68,0,83,0,IRON_III,2,11,7880,136,0,119,0,BRONZE_IV,61,13,10804,197,0,146,0,SILVER_IV,87,11,7527
146,0,181,0,IRON_III,81,14,12085,35,0,37,0,IRON_IV,78,13,10573,166,0,182,0,IRON_III,58,13,10554,17,0,26,0,IRON_II,61,11,7947,69,0,65,0,BRONZE_II,76,10,7178,542,0,532,0,BRONZE_II,9,13,10089,73,0,65,0,BRONZE_IV,36,12,8962,227,0,260,0,IRON_IV,77,11,8575,228,0,296,0,BRONZE_III,60,11,7676,350,0,416,0,IRON_IV,19,11,7792
73,0,83,0,IRON_III,20,13,10495,60,0,78,0,IRON_IV,50,12,8835,83,0,93,0,BRONZE_IV,69,13,10362,17,0,26,0,IRON_II,61,13,10092,138,0,111,0,BRONZE_IV,36,13,11030,101,0,104,0,IRON_III,0,15,14212,331,0,302,0,BRONZE_IV,26,14,13007,55,0,66,0,IRON_I,3,13,11359,171,0,168,0,BRONZE_IV,58,12,9561,20,0,34,0,IRON_II,7,14,11831
209,0,193,0,SILVER_III,52,18,21105,404,0,410,0,BRONZE_IV,26,16,15544,187,0,205,0,BRONZE_IV,13,16,15980,17,0,26,0,IRON_II,61,16,15145,84,0,80,0,IRON_II,93,14,12471,274,0,265,0,BRONZE_IV,40,16,16164,99,0,125,0,IRON_III,53,17,17388,29,0,37,0,BRONZE_II,14,17,18326,50,0,46,0,BRONZE_III,9,15,13365,160,0,168,0,IRON_I,1,15,13822
277,0,270,0,BRONZE_IV,29,17,16815,224,0,225,0,BRONZE_IV,88,17,18213,11,0,0,0,IRON_II,99,18,20056,17,0,26,0,IRON_II,61,15,14513,184,0,160,0,BRONZE_III,63,14,11652,400,0,368,0,SILVER_III,43,17,17039,475,0,490,0,BRONZE_IV,87,15,13973,210,0,223,0,BRONZE_IV,0,17,17294,38,0,56,0,IRON_III,60,15,13183,53,0,48,0,BRONZE_IV,33,14,12932
93,0,100,0,IRON_I,37,14,12449,14,0,25,0,IRON_IV,72,13,11406,379,0,330,0,BRONZE_II,75,13,10812,188,0,192,0,BRONZE_IV,32,13,10640,243,0,214,0,BRONZE_III,39,12,9105,409,0,387,0,BRONZE_II,37,14,11623,737,0,744,0,BRONZE_IV,43,12,9154,84,0,99,0,BRONZE_IV,61,13,11227,1,0,10,0,IRON_II,8,11,7649,107,0,96,0,BRONZE_IV,7,11,8258
308,0,297,0,BRONZE_I,36,12,9414,312,0,348,0,IRON_II,56,9,5805,29,0,15,0,BRONZE_II,52,11,8391,14,0,12,0,BRONZE_IV,34,11,8193,187,0,207,0,IRON_IV,0,9,5178,91,0,96,0,BRONZE_IV,43,10,7200,167,0,173,0,IRON_III,74,9,5183,149,0,159,0,IRON_IV,0,9,5556,1,0,10,0,IRON_II,8,10,6447,458,0,485,0,IRON_II,59,8,4454
316,0,294,0,BRONZE_IV,15,16,15231,190,0,178,0,BRONZE_III,29,18,18602,69,0,57,0,SILVER_IV,0,17,17459,195,0,151,0,SILVER_III,0,17,16858,457,0,438,0,SILVER_IV,64,16,15233,182,0,125,0,SILVER_II,22,17,17971,319,0,311,0,BRONZE_IV,75,16,15455,201,0,232,0,IRON_II,0,15,13115,1,0,10,0,IRON_II,8,17,16690,91,0,101,0,BRONZE_III,0,13,10963
50,0,64,0,IRON_II,24,18,19336,190,0,210,0,IRON_III,57,15,14362,138,0,121,0,BRONZE_II,29,18,18846,125,0,112,0,BRONZE_III,77,15,14363,166,0,173,0,IRON_III,16,15,14037,430,0,434,0,BRONZE_IV,0,16,15991,104,0,127,0,BRONZE_IV,52,15,14494,190,0,229,0,BRONZE_IV,0,15,13902,1,0,10,0,IRON_II,8,15,14032,446,0,426,0,BRONZE_III,13,15,13174
366,0,377,0,BRONZE_III,26,18,22784,332,0,340,0,BRONZE_III,37,17,17162,36,0,29,0,BRONZE_IV,51,18,18953,287,0,273,0,IRON_I,25,18,20985,170,0,156,0,IRON_I,35,17,17931,75,0,71,0,IRON_III,78,18,18946,256,0,266,0,BRONZE_IV,86,18,18397,30,0,27,0,IRON_II,76,18,19515,1,0,10,0,IRON_II,8,16,15717,366,0,347,0,BRONZE_IV,85,16,14870
329,0,340,0,IRON_II,42,15,14311,90,0,114,0,IRON_II,91,14,12555,127,0,139,0,BRONZE_IV,0,15,14218,19,0,46,0,BRONZE_III,46,14,12148,18,0,45,0,IRON_II,45,13,11081,478,0,495,0,IRON_II,94,15,14078,26,0,50,0,IRON_II,29,13,10931,59,0,69,0,BRONZE_III,37,13,10062,105,0,94,0,BRONZE_IV,36,13,10104,14,0,17,0,IRON_II,44,10,6705
82,0,91,0,BRONZE_III,1,12,9116,90,0,114,0,IRON_II,91,11,8301,101,0,107,0,BRONZE_II,0,12,9803,171,0,205,0,BRONZE_IV,19,11,7782,34,0,78,0,IRON_IV,52,10,7071,72,0,91,0,BRONZE_IV,0,15,14013,117,0,145,0,BRONZE_III,46,13,11119,97,0,122,0,IRON_II,33,13,10687,240,0,276,0,BRONZE_III,17,13,10990,63,0,73,0,IRON_II,14,11,7318
257,0,267,0,BRONZE_IV,55,14,11817,17,0,25,0,IRON_III,35,12,9087,74,0,82,0,BRONZE_III,12,14,12465,88,0,116,0,IRON_II,52,13,10934,57,0,75,0,BRONZE_IV,62,7,3614,28,0,26,0,IRON_I,12,13,11210,18,0,35,0,BRONZE_IV,0,13,10898,13,0,25,0,IRON_II,64,14,12086,41,0,57,0,BRONZE_II,11,13,11239,102,0,91,0,BRONZE_IV,34,13,11262
183,0,199,0,IRON_I,100,15,13605,86,0,67,0,IRON_I,20,14,12891,72,0,80,0,BRONZE_III,24,15,13596,88,0,116,0,IRON_II,52,13,10822,88,0,116,0,IRON_II,52,13,10401,42,0,36,0,BRONZE_IV,13,13,11056,54,0,60,0,BRONZE_IV,37,13,10168,92,0,131,0,IRON_III,63,11,7783,33,0,34,0,BRONZE_IV,63,14,11556,166,0,157,0,IRON_II,69,10,6573
28,0,36,0,BRONZE_IV,46,18,20794,81,0,98,0,BRONZE_IV,65,18,19896,69,0,78,0,IRON_I,93,15,13550,88,0,116,0,IRON_II,52,18,18721,154,0,155,0,IRON_II,61,18,18863,241,0,261,0,IRON_II,35,16,16338,97,0,128,0,BRONZE_IV,59,14,12960,18,0,34,0,IRON_II,0,16,14995,16,0,13,0,IRON_I,12,15,13592,164,0,195,0,BRONZE_IV,33,16,15697
