result,main_player_win,main_player_losses,main_player_tier,main_player_league_points,main_player_champion_level,main_player_champion_experience,ally_0_wins,ally_0_losses,ally_0_tier,ally_0_league_points,ally_0_champion_level,ally_0_champion_experience,ally_1_wins,ally_1_losses,ally_1_tier,ally_1_league_points,ally_1_champion_level,ally_1_champion_experience,ally_2_wins,ally_2_losses,ally_2_tier,ally_2_league_points,ally_2_champion_level,ally_2_champion_experience,ally_3_wins,ally_3_losses,ally_3_tier,ally_3_league_points,ally_3_champion_level,ally_3_champion_experience,rival_0_wins,rival_0_losses,rival_0_tier,rival_0_league_points,rival_0_champion_level,rival_0_champion_experience,rival_1_wins,rival_1_losses,rival_1_tier,rival_1_league_points,rival_1_champion_level,rival_1_champion_experience,rival_2_wins,rival_2_losses,rival_2_tier,rival_2_league_points,rival_2_champion_level,rival_2_champion_experience,rival_3_wins,rival_3_losses,rival_3_tier,rival_3_league_points,rival_3_champion_level,rival_3_champion_experience,rival_4_wins,rival_4_losses,rival_4_tier,rival_4_league_points,rival_4_champion_level,rival_4_champion_experience
0,52,62,BRONZE_I,14,13,10222,59,44,SILVER_IV,62,12,9055,584,562,SILVER_IV,0,10,7161,78,73,BRONZE_I,38,9,5851,55,38,SILVER_III,52,11,7339,113,102,BRONZE_II,95,10,6745,26,23,SILVER_IV,9,10,6553,37,51,BRONZE_I,58,11,8530,98,106,BRONZE_I,8,9,6046,17,18,BRONZE_II,5,10,6705
0,62,47,SILVER_I,24,15,14683,214,181,BRONZE_I,9,16,15176,242,238,SILVER_IV,0,15,14665,393,390,BRONZE_II,5,15,13946,85,86,SILVER_III,0,13,10483,114,107,SILVER_IV,35,15,13698,214,235,SILVER_IV,70,14,11778,153,151,SILVER_II,16,14,11458,150,172,BRONZE_II,52,12,8795,17,18,BRONZE_II,5,13,10388
1,993,1007,BRONZE_IV,82,14,11447,77,83,BRONZE_I,14,12,9001,29,40,BRONZE_I,84,13,10149,25,33,BRONZE_I,9,12,9379,35,45,BRONZE_I,34,10,6614,30,16,BRONZE_I,6,14,11747,27,29,SILVER_IV,1,13,10255,30,22,SILVER_III,55,15,13242,256,230,BRONZE_II,54,12,9794,17,18,BRONZE_II,5,11,7426
1,237,239,SILVER_IV,67,17,16635,163,167,SILVER_II,4,15,14285,204,220,BRONZE_IV,49,15,14028,155,158,SILVER_IV,34,14,12771,114,110,SILVER_IV,32,13,10620,29,32,BRONZE_I,0,16,15081,34,27,SILVER_IV,70,17,18218,98,92,SILVER_IV,2,16,15025,353,315,BRONZE_I,6,16,14896,17,18,BRONZE_II,5,15,13363
0,14,22,BRONZE_III,82,14,12716,13,14,BRONZE_I,70,15,14178,117,125,BRONZE_III,60,16,15576,116,119,SILVER_IV,63,15,14407,92,110,BRONZE_I,57,14,12338,37,36,BRONZE_I,19,15,14629,44,53,BRONZE_III,56,15,13607,21,29,BRONZE_III,36,13,10902,10,7,BRONZE_III,67,14,11994,17,18,BRONZE_II,5,14,12078
0,232,234,SILVER_IV,53,17,16674,106,101,BRONZE_I,1,16,15886,53,71,SILVER_IV,82,17,17883,102,80,SILVER_IV,46,15,14139,168,172,SILVER_IV,1,14,13007,20,30,BRONZE_III,75,15,13930,87,99,BRONZE_I,63,15,14301,127,131,BRONZE_II,0,16,14779,13,16,BRONZE_II,48,14,11654,53,59,SILVER_III,5,14,12657
1,45,54,BRONZE_I,10,14,12773,77,71,SILVER_IV,0,14,12984,127,111,SILVER_II,75,16,15789,171,188,SILVER_IV,63,15,13510,47,44,BRONZE_IV,61,13,10384,53,51,SILVER_III,86,17,16880,51,41,BRONZE_III,75,18,18592,14,25,BRONZE_III,75,15,14560,13,16,BRONZE_II,48,16,15118,39,44,BRONZE_I,73,17,17157
0,127,121,SILVER_III,0,15,13783,113,118,SILVER_III,28,17,16498,58,67,BRONZE_I,1,15,13954,147,161,SILVER_IV,15,16,16471,26,34,BRONZE_I,30,14,12180,138,142,BRONZE_II,15,16,15436,22,32,BRONZE_II,32,13,10477,607,604,SILVER_IV,75,16,14781,13,16,BRONZE_II,48,13,10238,22,35,SILVER_IV,0,13,10444
1,199,207,SILVER_IV,16,12,9388,56,70,BRONZE_IV,75,13,10357,49,64,SILVER_III,50,13,10588,241,229,SILVER_IV,0,11,8405,251,257,SILVER_IV,0,12,9283,147,124,SILVER_IV,23,15,13282,103,102,BRONZE_I,2,13,11327,404,331,SILVER_IV,59,14,11527,13,16,BRONZE_II,48,12,8681,223,230,BRONZE_II,0,11,7788
0,427,436,BRONZE_I,40,8,4918,71,73,SILVER_III,1,7,4039,198,180,BRONZE_II,56,8,4818,85,88,BRONZE_III,92,7,3294,147,155,SILVER_IV,29,7,3474,75,96,BRONZE_III,3,8,4412,247,254,SILVER_III,44,7,3504,89,83,BRONZE_II,35,9,5088,13,16,BRONZE_II,48,2,299,18,20,BRONZE_IV,14,7,3466
1,13,17,BRONZE_III,73,11,7726,61,75,BRONZE_IV,0,9,5871,7,7,BRONZE_III,55,12,8810,104,128,BRONZE_III,0,9,5699,10,11,BRONZE_II,23,9,5566,26,38,BRONZE_I,38,13,9992,21,23,BRONZE_II,62,11,8369,39,65,BRONZE_III,5,11,8434,13,16,BRONZE_II,48,11,7780,18,20,BRONZE_IV,14,12,8633
1,48,52,SILVER_IV,1,15,14378,19,22,SILVER_IV,35,16,15075,2,11,BRONZE_IV,0,16,15226,13,27,BRONZE_III,61,14,11699,42,47,BRONZE_III,0,13,10362,148,134,SILVER_II,70,16,15681,148,134,SILVER_II,70,16,16393,25,20,BRONZE_I,0,17,16585,13,16,BRONZE_II,48,14,11709,89,104,BRONZE_II,42,17,16840
1,75,70,SILVER_IV,60,15,14660,157,166,SILVER_IV,54,14,12864,504,501,SILVER_IV,10,14,11540,74,74,SILVER_IV,0,14,12311,80,73,BRONZE_II,91,14,11778,108,119,BRONZE_II,80,15,13360,294,276,SILVER_IV,30,15,13797,234,230,SILVER_IV,51,17,17001,223,240,SILVER_II,35,15,13255,208,229,SILVER_IV,9,12,9385
0,127,120,SILVER_IV,62,16,16117,157,166,SILVER_IV,54,15,13757,116,130,SILVER_IV,1,15,14625,171,158,SILVER_IV,4,15,13130,80,73,BRONZE_II,91,13,10103,14,32,BRONZE_I,4,17,16577,68,58,SILVER_IV,0,17,17252,336,356,BRONZE_I,13,16,16367,56,60,SILVER_IV,37,15,14228,139,112,SILVER_III,0,13,11050
0,97,85,SILVER_III,7,14,12209,157,166,SILVER_IV,54,14,11583,162,138,SILVER_IV,29,14,12588,92,102,BRONZE_I,12,15,13213,80,73,BRONZE_II,91,12,8767,59,57,BRONZE_II,38,16,15816,62,65,BRONZE_III,54,15,13933,77,83,SILVER_IV,92,15,14128,31,18,SILVER_III,75,16,14786,202,194,SILVER_IV,0,13,10492
0,36,50,BRONZE_III,59,13,10395,157,166,SILVER_IV,54,12,9176,114,139,SILVER_IV,75,13,10269,99,98,SILVER_IV,59,12,9081,80,73,BRONZE_II,91,10,7072,88,99,BRONZE_II,27,15,13591,95,108,SILVER_IV,26,14,11810,62,54,SILVER_II,34,12,9545,115,125,SILVER_IV,42,13,10030,20,19,BRONZE_I,41,11,7412
1,91,78,SILVER_IV,91,18,19183,157,166,SILVER_IV,54,17,17322,237,202,SILVER_III,44,18,19275,6,9,BRONZE_I,16,16,16016,80,73,BRONZE_II,91,15,14332,122,117,BRONZE_II,72,15,13653,77,74,SILVER_IV,61,16,14888,84,92,SILVER_III,34,17,17039,323,265,SILVER_III,16,16,14831,5,8,BRONZE_IV,14,13,11148
0,122,133,SILVER_II,13,18,19647,279,269,SILVER_III,89,17,16928,263,246,SILVER_III,30,18,18719,232,237,BRONZE_I,10,18,19125,80,73,BRONZE_II,91,16,15378,39,71,BRONZE_IV,9,18,18412,146,135,SILVER_III,15,18,18678,161,140,SILVER_II,0,18,19406,62,70,BRONZE_II,51,18,18379,11,11,SILVER_IV,50,15,14353
1,129,112,BRONZE_I,16,16,16254,60,94,BRONZE_III,50,15,14062,117,133,BRONZE_II,45,14,12017,167,168,SILVER_IV,26,14,11752,80,73,BRONZE_II,91,13,10957,80,73,BRONZE_II,91,14,11988,21,35,BRONZE_III,65,11,7529,79,93,BRONZE_II,9,12,9377,126,125,BRONZE_III,72,12,9111,67,74,BRONZE_II,60,12,8855
0,37,37,BRONZE_I,32,12,9854,20,34,BRONZE_II,0,10,7082,286,281,SILVER_IV,64,13,11099,9,5,BRONZE_II,22,12,8875,71,58,SILVER_II,52,11,7736,360,348,BRONZE_I,12,11,8008,137,147,BRONZE_II,18,9,5533,6,5,BRONZE_II,61,9,5295,19,29,BRONZE_II,0,10,6303,16,15,BRONZE_II,48,10,6626
1,17,47,IRON_I,0,18,19220,370,374,SILVER_II,70,18,20500,42,40,BRONZE_I,14,18,25131,13,39,IRON_I,55,18,23363,281,263,SILVER_III,71,18,21686,21,20,SILVER_IV,1,18,31803,168,142,BRONZE_I,15,18,19396,91,82,SILVER_IV,89,18,21095,19,29,BRONZE_II,0,18,20674,284,281,SILVER_IV,0,17,18337
1,32,36,SILVER_IV,73,16,15259,34,32,SILVER_III,0,14,12800,133,114,BRONZE_III,41,16,15558,12,15,BRONZE_II,28,14,11905,18,32,BRONZE_IV,47,14,11461,39,46,BRONZE_I,0,17,16759,73,75,SILVER_IV,33,18,19134,6,15,IRON_I,83,15,14014,19,29,BRONZE_II,0,15,13853,19,29,BRONZE_II,0,13,10069
0,331,349,BRONZE_I,31,14,12337,55,58,BRONZE_II,62,15,13160,78,72,SILVER_III,70,14,12666,8,19,BRONZE_II,35,16,16430,185,180,SILVER_III,27,15,13822,201,209,SILVER_IV,0,14,12345,415,387,BRONZE_I,38,14,11517,217,198,BRONZE_III,58,13,11138,19,29,BRONZE_II,0,13,10595,258,258,SILVER_IV,6,13,10340
1,117,115,SILVER_IV,0,18,28676,136,146,SILVER_IV,0,18,21622,129,123,BRONZE_I,12,18,25077,7,19,BRONZE_II,75,5,1896,112,101,BRONZE_I,77,18,31314,11,12,BRONZE_II,75,18,21546,33,56,BRONZE_IV,0,17,18351,149,130,GOLD_IV,15,18,19959,19,29,BRONZE_II,0,18,26251,102,93,BRONZE_II,57,18,20060
0,104,115,BRONZE_III,60,18,19539,577,540,SILVER_IV,1,15,13934,71,84,SILVER_IV,44,17,17095,204,175,SILVER_IV,23,15,13319,234,235,SILVER_IV,99,16,14754,12,3,BRONZE_IV,39,14,12326,60,43,SILVER_IV,0,14,12067,75,75,BRONZE_III,75,16,15001,19,29,BRONZE_II,0,13,11009,292,287,BRONZE_I,35,13,11265
0,123,115,BRONZE_II,60,17,18076,84,70,SILVER_IV,88,17,16926,39,44,BRONZE_II,59,18,18803,173,178,BRONZE_III,45,16,15870,282,250,SILVER_II,14,16,15628,220,220,SILVER_IV,42,17,16630,240,239,SILVER_IV,11,16,15608,103,92,BRONZE_I,81,16,15440,19,29,BRONZE_II,0,16,15927,106,94,SILVER_IV,39,14,11489
0,11,17,BRONZE_II,31,14,12924,8,7,BRONZE_IV,88,14,11814,6,18,BRONZE_III,4,14,12033,19,7,SILVER_IV,50,17,17001,7,6,BRONZE_IV,78,15,14324,7,6,BRONZE_IV,78,16,14968,12,11,BRONZE_II,23,13,10289,25,20,BRONZE_II,58,16,16474,11,18,BRONZE_IV,73,13,10113,14,28,BRONZE_III,12,12,9067
0,63,58,BRONZE_II,51,17,17486,605,631,BRONZE_I,91,17,17551,69,81,BRONZE_III,58,18,19577,109,122,SILVER_III,14,16,15194,19,30,BRONZE_III,71,16,15422,382,367,IRON_II,19,18,18597,12,11,BRONZE_II,23,14,12225,29,42,BRONZE_III,95,16,15734,40,44,BRONZE_I,34,17,16797,11,21,BRONZE_II,0,14,12493
0,146,132,SILVER_IV,5,11,7324,164,132,BRONZE_I,77,11,7806,66,65,SILVER_III,16,12,8890,148,141,BRONZE_I,84,9,5404,66,59,SILVER_III,61,9,5297,96,112,BRONZE_II,48,10,6207,12,11,BRONZE_II,23,8,4079,10,14,BRONZE_IV,43,9,5635,43,52,BRONZE_II,24,8,4405,7,11,BRONZE_II,1,8,4254
0,40,45,SILVER_III,22,16,15570,400,370,SILVER_IV,38,16,15888,25,23,SILVER_IV,1,16,15347,152,161,SILVER_IV,11,14,12381,59,67,SILVER_IV,17,14,11790,10,14,BRONZE_IV,43,13,10354,12,11,BRONZE_II,23,13,10687,91,91,SILVER_III,31,15,13919,22,28,BRONZE_II,24,14,11684,47,56,BRONZE_I,15,12,9033
1,101,109,SILVER_IV,69,10,6961,178,165,SILVER_IV,47,11,7596,258,216,GOLD_IV,0,13,10128,110,136,BRONZE_III,75,12,8727,44,60,BRONZE_II,53,11,7350,53,47,SILVER_IV,1,14,12917,12,11,BRONZE_II,23,13,10990,34,58,BRONZE_II,18,12,9629,51,46,SILVER_IV,0,15,13601,18,31,BRONZE_III,7,11,8386
1,22,37,SILVER_IV,0,10,7267,8,6,SILVER_III,68,12,8663,32,25,SILVER_IV,72,14,11797,74,63,SILVER_I,15,14,12994,43,59,SILVER_II,16,12,8898,119,80,GOLD_IV,0,16,15362,12,11,BRONZE_II,23,14,11477,7,7,SILVER_IV,37,14,12716,24,31,SILVER_II,57,13,10717,25,21,SILVER_II,69,12,9632
0,71,70,SILVER_IV,0,10,6456,147,136,GOLD_IV,0,11,7560,147,136,GOLD_IV,0,10,6658,15,19,BRONZE_II,75,9,5657,107,104,SILVER_IV,0,9,5772,53,47,SILVER_IV,1,10,7070,12,11,BRONZE_II,23,8,4630,158,155,BRONZE_II,49,9,5848,25,21,SILVER_II,69,9,5102,14,13,GOLD_I,77,7,3779
1,370,406,BRONZE_III,57,15,13463,69,78,BRONZE_III,36,14,11991,253,229,BRONZE_II,8,15,13224,40,46,BRONZE_III,39,15,14049,31,43,BRONZE_II,64,14,11853,248,237,SILVER_III,0,15,14052,65,85,BRONZE_III,76,13,10569,441,371,SILVER_II,54,15,13370,113,92,SILVER_IV,51,13,10430,66,72,BRONZE_I,21,13,9972
0,66,81,BRONZE_II,40,13,10410,132,133,BRONZE_II,70,11,8168,221,225,SILVER_IV,12,10,7299,169,173,SILVER_IV,58,11,7590,31,43,BRONZE_II,64,12,9870,80,80,BRONZE_I,33,15,13101,41,41,BRONZE_IV,0,13,11429,54,32,SILVER_IV,35,13,10945,336,335,BRONZE_I,18,14,11794,22,19,BRONZE_II,48,12,9731
1,68,60,BRONZE_III,50,13,11409,237,217,GOLD_IV,73,13,11082,183,168,SILVER_I,11,13,10936,373,363,BRONZE_II,1,12,9275,31,43,BRONZE_II,64,10,7284,107,110,BRONZE_I,36,13,10052,200,220,BRONZE_II,57,10,7071,201,179,SILVER_III,52,13,11176,79,100,BRONZE_III,92,13,10128,58,58,BRONZE_II,54,10,6806
0,40,46,BRONZE_III,39,15,13192,47,45,BRONZE_I,38,14,12286,89,98,BRONZE_II,12,15,13229,21,40,BRONZE_IV,20,13,10226,31,43,BRONZE_II,64,13,11261,271,279,SILVER_IV,23,17,16958,515,502,SILVER_IV,48,14,12876,259,296,BRONZE_IV,0,16,15985,168,161,BRONZE_IV,65,15,14587,56,49,SILVER_IV,78,14,12211
1,68,79,SILVER_IV,0,17,18208,88,90,BRONZE_I,41,15,14595,58,45,SILVER_IV,34,17,17573,89,67,SILVER_II,29,16,15377,31,43,BRONZE_II,64,17,17484,18,23,BRONZE_II,26,16,15052,241,214,SILVER_III,44,15,14602,53,68,BRONZE_IV,30,17,16588,68,73,BRONZE_II,30,15,13581,280,283,SILVER_IV,48,15,13319
1,287,218,SILVER_III,5,18,19963,289,297,BRONZE_III,0,18,18730,115,128,SILVER_IV,21,18,19837,24,34,SILVER_IV,30,16,14935,31,43,BRONZE_II,64,17,16810,100,74,BRONZE_II,14,16,15312,80,82,SILVER_IV,10,15,14430,226,206,GOLD_III,42,17,16921,295,292,BRONZE_III,84,15,13284,188,193,BRONZE_I,96,14,11819
0,100,106,SILVER_IV,0,13,10757,221,201,SILVER_III,57,12,9823,52,48,BRONZE_I,0,13,10737,248,262,SILVER_IV,24,11,7866,31,43,BRONZE_II,64,12,9536,58,54,BRONZE_I,59,15,14528,222,216,BRONZE_I,82,14,11934,302,300,SILVER_IV,52,15,13524,109,107,SILVER_IV,22,13,10897,269,278,BRONZE_II,0,13,10663
0,7,13,BRONZE_II,0,15,13027,138,145,SILVER_IV,0,17,16575,39,41,BRONZE_II,39,13,11386,225,205,SILVER_III,69,14,12929,35,54,BRONZE_III,75,13,11190,87,90,SILVER_IV,12,15,13967,10,9,BRONZE_II,11,13,10354,200,198,SILVER_III,43,14,12120,21,29,BRONZE_IV,59,13,10430,65,81,SILVER_IV,39,12,9660
0,39,35,SILVER_IV,42,14,12300,244,225,SILVER_IV,75,15,13746,211,214,BRONZE_I,48,13,11206,35,36,BRONZE_I,56,13,11167,26,23,SILVER_IV,23,13,10068,53,60,BRONZE_II,53,15,14020,10,9,BRONZE_II,11,10,7169,204,189,SILVER_III,75,12,9740,35,42,BRONZE_III,1,11,8240,189,184,SILVER_II,42,10,6740
1,51,40,GOLD_IV,53,15,14253,41,35,GOLD_IV,17,15,13185,8,15,BRONZE_IV,90,14,12674,8,15,BRONZE_IV,90,16,15223,23,27,BRONZE_II,2,15,14045,10,9,BRONZE_II,11,17,18233,10,9,BRONZE_II,11,16,15648,10,9,BRONZE_II,11,18,20053,10,9,BRONZE_II,11,16,15982,10,9,BRONZE_II,11,15,14264
0,161,167,SILVER_III,59,18,20369,39,42,BRONZE_II,41,17,17256,225,216,SILVER_II,45,17,16896,93,97,SILVER_IV,58,17,16525,117,154,BRONZE_I,20,15,13896,8,16,BRONZE_III,46,18,21122,10,9,BRONZE_II,11,15,14222,89,79,SILVER_II,63,17,17180,269,255,GOLD_IV,44,18,19907,272,244,SILVER_II,64,15,13161
1,14,14,BRONZE_III,53,17,16972,67,82,SILVER_IV,0,17,16638,188,215,BRONZE_III,12,16,15744,96,83,SILVER_IV,1,16,15943,44,53,SILVER_IV,15,17,17024,216,202,BRONZE_II,92,18,20000,10,9,BRONZE_II,11,18,19111,21,29,BRONZE_II,76,18,21038,153,160,SILVER_III,62,17,17040,13,11,BRONZE_II,68,16,16457
1,175,177,SILVER_IV,32,17,16600,32,25,BRONZE_II,30,14,12085,18,25,BRONZE_II,73,15,13629,302,278,SILVER_II,33,15,13020,11,6,BRONZE_I,14,14,11778,102,122,BRONZE_III,78,18,18512,10,9,BRONZE_II,11,16,16146,356,360,SILVER_IV,29,15,14487,345,317,GOLD_IV,60,17,17816,64,63,BRONZE_I,20,16,14954
1,196,214,BRONZE_IV,34,9,6084,47,50,SILVER_IV,12,8,4066,7,10,BRONZE_IV,26,10,6721,11,13,BRONZE_II,18,9,5150,7,5,BRONZE_IV,69,8,4110,5,10,BRONZE_IV,64,12,9290,10,9,BRONZE_II,11,10,6135,141,133,SILVER_IV,0,12,8648,80,93,SILVER_IV,17,9,5400,246,259,BRONZE_III,63,8,4567
0,259,272,BRONZE_II,42,16,14722,115,117,SILVER_IV,75,17,16937,35,44,SILVER_IV,66,15,14525,142,129,SILVER_III,51,15,13877,83,82,SILVER_IV,74,15,13887,220,195,SILVER_IV,24,15,13055,38,33,BRONZE_III,90,15,13556,92,97,SILVER_II,64,16,16401,123,128,BRONZE_II,63,14,12309,9,13,BRONZE_I,55,14,12959
0,135,129,BRONZE_II,29,15,14213,281,265,BRONZE_I,5,11,8233,113,94,BRONZE_III,86,13,9985,316,328,BRONZE_I,10,12,9033,33,36,BRONZE_II,58,10,6568,8,14,IRON_I,12,12,8873,5,12,BRONZE_IV,73,11,7937,14,21,BRONZE_II,47,14,11633,123,128,BRONZE_II,63,12,8817,50,59,BRONZE_III,4,10,6540
1,113,143,BRONZE_III,66,13,10820,135,161,BRONZE_III,91,12,9032,90,91,BRONZE_II,0,12,9085,10,23,BRONZE_II,47,11,7391,20,44,IRON_I,0,9,5748,88,102,BRONZE_II,0,13,10601,237,205,BRONZE_II,75,12,9483,115,133,BRONZE_II,50,14,12257,123,128,BRONZE_II,63,12,8904,50,59,BRONZE_III,4,12,8894
0,67,69,IRON_I,9,14,11896,63,72,IRON_I,100,13,11085,396,383,SILVER_III,79,16,14795,594,606,SILVER_III,63,13,10350,119,169,SILVER_IV,60,13,10201,39,31,BRONZE_I,9,14,11914,16,33,BRONZE_IV,12,12,8717,319,273,BRONZE_I,40,14,11855,123,128,BRONZE_II,63,13,10404,50,59,BRONZE_III,4,10,7153
0,87,105,BRONZE_III,27,18,19652,90,91,BRONZE_II,0,18,19494,197,159,BRONZE_I,49,18,21994,71,87,BRONZE_II,1,15,13454,245,281,SILVER_IV,0,17,17186,45,68,BRONZE_III,90,17,17000,225,225,SILVER_IV,0,15,13179,22,34,BRONZE_IV,7,15,13753,123,128,BRONZE_II,63,16,15206,50,59,BRONZE_III,4,15,13035
0,422,431,BRONZE_II,70,18,19376,89,85,SILVER_IV,1,17,18248,516,519,BRONZE_II,13,18,19372,73,64,BRONZE_I,100,17,18150,88,86,BRONZE_I,33,17,17058,206,207,BRONZE_I,90,18,18479,169,175,SILVER_IV,0,16,15315,153,176,SILVER_IV,59,16,15776,123,128,BRONZE_II,63,15,13413,50,59,BRONZE_III,4,15,14276
0,79,67,GOLD_III,51,17,17930,51,53,IRON_I,0,15,13143,41,37,BRONZE_II,49,15,13949,476,439,BRONZE_III,42,14,11574,399,377,BRONZE_II,58,14,12800,50,59,BRONZE_III,4,14,12602,19,27,BRONZE_IV,18,13,11039,480,509,BRONZE_I,67,15,13995,123,128,BRONZE_II,63,14,12702,54,68,BRONZE_I,0,13,10960
0,108,97,SILVER_III,48,14,12129,10,10,BRONZE_II,33,15,14503,18,17,BRONZE_II,59,14,11459,42,54,SILVER_IV,12,13,10895,177,163,BRONZE_II,32,12,9423,48,43,SILVER_II,5,16,14737,392,413,SILVER_IV,0,16,16326,74,105,SILVER_IV,71,15,14277,130,141,BRONZE_I,50,15,14138,81,71,BRONZE_II,17,13,10999
1,93,80,SILVER_IV,96,13,10440,10,10,BRONZE_II,33,14,12481,18,17,BRONZE_II,59,14,12160,310,304,SILVER_III,75,13,10956,35,30,BRONZE_II,29,12,9805,130,156,SILVER_IV,0,14,12156,34,49,BRONZE_I,37,12,9469,33,36,BRONZE_I,20,13,10191,71,81,SILVER_IV,1,12,9051,53,55,BRONZE_I,60,10,6793
0,370,361,SILVER_IV,0,17,17818,10,10,BRONZE_II,33,17,17662,18,17,BRONZE_II,59,17,16785,199,196,SILVER_IV,14,15,13611,362,386,BRONZE_I,38,16,15787,54,60,BRONZE_II,64,17,17954,116,141,SILVER_III,19,17,16510,110,112,BRONZE_II,39,16,16004,13,11,BRONZE_III,84,16,14938,32,26,SILVER_IV,46,15,14631
0,20,24,SILVER_III,44,14,11736,10,10,BRONZE_II,33,12,9821,36,53,SILVER_IV,0,14,12050,98,105,GOLD_IV,0,15,13122,12,12,SILVER_I,1,14,11635,22,26,SILVER_II,58,16,15570,36,45,SILVER_IV,66,15,14443,44,45,SILVER_II,0,16,16066,103,104,SILVER_I,0,16,14868,252,269,SILVER_IV,63,13,11105
1,4,6,SILVER_IV,78,15,13639,10,10,BRONZE_II,33,13,11058,10,19,BRONZE_I,54,13,11367,18,13,SILVER_II,79,15,14237,12,12,SILVER_I,1,14,12492,17,21,BRONZE_I,51,10,7016,17,21,BRONZE_I,51,12,9616,184,189,GOLD_IV,0,14,11855,37,27,GOLD_IV,98,13,10614,40,40,SILVER_III,14,11,8480
0,45,64,SILVER_III,39,13,11225,10,10,BRONZE_II,33,11,7967,13,12,SILVER_III,57,13,10461,255,265,SILVER_IV,83,13,11194,12,12,SILVER_I,1,13,10379,29,28,SILVER_I,47,16,16094,4,9,BRONZE_I,55,14,12779,4,9,BRONZE_I,55,15,13071,21,10,SILVER_I,22,13,10888,113,83,SILVER_I,14,11,8414
1,18,20,BRONZE_II,18,13,10591,88,86,SILVER_III,0,13,10862,94,108,BRONZE_II,75,13,11084,50,45,BRONZE_I,23,10,6675,57,57,BRONZE_I,33,10,6458,162,173,BRONZE_II,61,13,10568,88,86,BRONZE_I,63,12,9434,19,15,BRONZE_II,19,12,9189,46,42,SILVER_III,51,12,9120,32,37,BRONZE_I,52,11,7987
0,283,297,BRONZE_I,82,18,21800,50,51,BRONZE_II,27,16,14778,59,59,SILVER_III,28,17,17196,42,57,SILVER_IV,9,16,15462,602,606,SILVER_IV,75,17,17927,77,48,SILVER_IV,93,17,16805,173,166,SILVER_I,40,18,18573,19,15,BRONZE_II,19,16,14837,187,205,SILVER_IV,30,17,17849,21,37,BRONZE_III,75,14,12263
0,206,211,SILVER_IV,51,15,14259,52,45,BRONZE_I,70,15,13047,175,158,BRONZE_I,100,14,12890,275,296,SILVER_IV,0,13,11169,235,237,SILVER_IV,31,13,10474,97,97,BRONZE_II,36,14,11704,74,96,BRONZE_III,1,11,8356,19,15,BRONZE_II,19,12,9193,345,348,BRONZE_II,28,13,10551,289,291,BRONZE_II,15,10,6925
1,205,197,BRONZE_II,4,13,10555,51,46,SILVER_III,58,11,8570,390,399,BRONZE_III,74,10,6980,228,226,SILVER_III,39,9,5931,334,328,BRONZE_I,61,10,6349,225,237,BRONZE_I,79,11,8358,131,123,BRONZE_III,0,13,10706,19,15,BRONZE_II,19,12,9417,125,109,SILVER_II,45,12,9419,282,288,SILVER_III,36,12,8633
1,311,282,GOLD_IV,46,11,7932,364,371,GOLD_IV,23,11,7703,108,126,BRONZE_III,53,8,4817,41,31,SILVER_IV,85,9,5756,104,101,SILVER_IV,0,11,8175,299,345,BRONZE_IV,0,13,11006,299,345,BRONZE_IV,0,11,8236,19,15,BRONZE_II,19,12,8737,48,45,SILVER_III,41,9,6016,150,127,SILVER_III,21,11,7734
0,47,49,BRONZE_II,94,16,15592,145,150,BRONZE_II,74,16,14726,124,104,SILVER_IV,43,17,16517,100,121,BRONZE_II,14,16,16309,87,90,BRONZE_III,87,14,12658,147,165,BRONZE_III,24,16,15396,543,539,GOLD_III,7,15,13364,19,15,BRONZE_II,19,15,14391,68,64,BRONZE_I,8,14,11482,77,91,BRONZE_II,48,11,8355
1,326,327,BRONZE_II,68,17,17625,307,322,SILVER_IV,0,18,18483,654,615,SILVER_III,75,15,13902,99,87,BRONZE_I,66,14,12144,24,34,BRONZE_II,0,14,12646,41,63,BRONZE_IV,0,17,17809,86,101,BRONZE_II,27,16,15993,19,15,BRONZE_II,19,17,16482,394,344,SILVER_IV,0,16,15275,140,147,SILVER_IV,0,15,13886
1,105,132,BRONZE_III,14,16,16432,71,86,BRONZE_II,33,16,15637,34,25,BRONZE_II,8,15,13507,92,74,SILVER_IV,55,14,12531,64,78,BRONZE_IV,84,13,10812,504,509,BRONZE_I,9,14,12371,78,76,BRONZE_II,75,15,13355,78,76,BRONZE_II,75,14,12617,103,121,BRONZE_II,61,12,9918,223,246,BRONZE_II,0,11,8168
1,106,100,BRONZE_I,100,15,14208,7,4,BRONZE_III,75,12,9693,34,25,BRONZE_II,8,15,13201,37,26,BRONZE_II,91,14,12194,165,173,BRONZE_I,49,12,9020,64,99,BRONZE_IV,17,14,11569,4,11,BRONZE_III,35,12,9003,96,109,BRONZE_I,52,15,13047,11,12,BRONZE_III,75,12,8639,993,1007,BRONZE_IV,82,11,8233
0,10,19,BRONZE_II,31,14,11684,53,62,BRONZE_I,1,11,8347,98,93,BRONZE_I,50,12,9254,53,47,BRONZE_I,25,11,7444,34,39,BRONZE_I,8,10,6861,95,111,BRONZE_I,23,11,8467,22,26,BRONZE_I,10,10,6182,57,68,BRONZE_II,52,11,8231,61,69,BRONZE_II,75,9,6026,32,31,BRONZE_II,71,9,5662
