result,rival_0_wins,rival_0_losses,rival_0_tier,rival_0_league_points,rival_0_champion_level,rival_0_champion_experience,rival_1_wins,rival_1_losses,rival_1_tier,rival_1_league_points,rival_1_champion_level,rival_1_champion_experience,rival_2_wins,rival_2_losses,rival_2_tier,rival_2_league_points,rival_2_champion_level,rival_2_champion_experience,rival_3_wins,rival_3_losses,rival_3_tier,rival_3_league_points,rival_3_champion_level,rival_3_champion_experience,rival_4_wins,rival_4_losses,rival_4_tier,rival_4_league_points,rival_4_champion_level,rival_4_champion_experience,ally_0_wins,ally_0_losses,ally_0_tier,ally_0_league_points,ally_0_champion_level,ally_0_champion_experience,ally_1_wins,ally_1_losses,ally_1_tier,ally_1_league_points,ally_1_champion_level,ally_1_champion_experience,ally_2_wins,ally_2_losses,ally_2_tier,ally_2_league_points,ally_2_champion_level,ally_2_champion_experience,main_player_win,main_player_losses,main_player_tier,main_player_league_points,main_player_champion_level,main_player_champion_experience,ally_3_wins,ally_3_losses,ally_3_tier,ally_3_league_points,ally_3_champion_level,ally_3_champion_experience
0,128,135,BRONZE_IV,33,17,17227,195,199,IRON_II,74,15,13525,135,152,BRONZE_IV,63,15,14312,76,82,BRONZE_III,18,15,13520,49,69,IRON_II,55,15,13364,238,251,IRON_I,97,15,13357,138,137,BRONZE_IV,35,13,11258,88,67,BRONZE_I,100,14,12940,134,126,BRONZE_IV,90,15,14651,38,55,IRON_IV,59,13,11418
1,928,933,BRONZE_IV,15,13,10529,274,298,IRON_II,0,12,9059,395,374,BRONZE_III,22,14,12983,402,433,IRON_III,67,13,10031,4,11,IRON_III,22,10,6576,63,52,BRONZE_I,0,14,12752,182,124,BRONZE_II,33,13,10570,84,119,IRON_II,30,13,11430,65,85,IRON_IV,87,12,9895,38,55,IRON_IV,59,12,8919
1,11,58,IRON_IV,12,12,9527,28,88,IRON_IV,0,9,5767,13,95,IRON_III,31,13,10591,15,110,BRONZE_IV,0,10,7024,11,73,BRONZE_IV,0,13,11404,10,71,IRON_III,0,13,10027,37,79,BRONZE_IV,0,12,9706,12,68,BRONZE_IV,16,10,6669,13,66,BRONZE_IV,0,10,6967,7,67,IRON_IV,0,10,6510
0,8,42,BRONZE_IV,0,10,6636,10,57,IRON_I,0,8,4667,15,56,BRONZE_IV,7,12,9866,13,47,IRON_II,0,10,6378,7,67,IRON_II,0,10,7197,25,69,IRON_I,8,15,13576,8,47,BRONZE_IV,0,7,3830,11,45,BRONZE_IV,0,13,10085,11,58,IRON_IV,12,12,9194,7,67,IRON_IV,0,11,8364
1,10,50,IRON_IV,0,13,10028,6,52,IRON_III,50,9,5090,10,62,IRON_III,24,12,9426,10,47,BRONZE_IV,0,10,6138,11,73,BRONZE_IV,0,10,6593,13,49,IRON_II,26,11,7344,9,59,BRONZE_IV,0,8,4276,11,49,BRONZE_IV,0,10,6125,7,78,IRON_II,47,9,5848,7,67,IRON_IV,0,9,5936
1,13,114,IRON_IV,0,10,7258,80,85,SILVER_III,59,9,5291,10,63,BRONZE_IV,0,11,8386,14,43,BRONZE_IV,0,11,7603,9,116,BRONZE_IV,21,11,7361,14,43,IRON_I,20,8,4829,12,49,IRON_II,4,8,4678,9,65,BRONZE_IV,6,8,4576,57,93,BRONZE_IV,5,8,4341,7,67,IRON_IV,0,10,6320
0,25,50,BRONZE_IV,0,9,6063,10,50,IRON_III,0,7,3236,39,63,BRONZE_I,0,8,4183,19,47,IRON_II,0,13,10094,23,43,BRONZE_II,46,8,4627,22,79,IRON_IV,0,8,4353,80,85,SILVER_III,59,7,3702,12,49,IRON_II,4,11,8494,9,65,BRONZE_IV,6,9,5602,7,67,IRON_IV,0,9,5777
0,6,49,IRON_III,13,9,6089,8,76,IRON_IV,0,10,7041,12,76,BRONZE_IV,0,14,11578,72,129,BRONZE_IV,0,10,6581,16,47,BRONZE_IV,0,9,6033,19,53,BRONZE_IV,18,14,12003,10,50,IRON_III,0,12,8718,16,74,IRON_IV,0,13,11302,8,64,BRONZE_IV,14,12,9751,7,67,IRON_IV,0,12,9450
0,10,56,IRON_II,13,1,0,11,30,BRONZE_IV,36,6,2711,16,61,BRONZE_IV,6,8,4363,12,57,IRON_II,23,8,4606,11,64,IRON_I,0,8,4455,8,65,BRONZE_IV,5,8,4597,80,85,SILVER_III,59,6,2554,12,76,BRONZE_IV,0,12,9714,11,59,BRONZE_IV,0,8,4156,7,67,IRON_IV,0,12,8965
0,442,442,BRONZE_I,32,14,12233,818,788,BRONZE_IV,14,14,12637,18,22,IRON_I,0,15,13471,105,116,BRONZE_III,54,11,7917,16,35,IRON_IV,0,13,10020,62,73,IRON_II,5,15,13130,272,283,BRONZE_II,16,16,16430,116,123,BRONZE_IV,0,16,15082,142,112,SILVER_III,14,14,12764,379,426,BRONZE_IV,61,14,11673
0,346,400,BRONZE_IV,3,15,13558,410,414,BRONZE_II,0,12,8763,134,88,BRONZE_II,0,13,10192,244,292,BRONZE_IV,0,12,8989,16,35,IRON_IV,0,11,8346,352,354,BRONZE_IV,42,15,13209,136,136,IRON_IV,75,13,11047,73,88,IRON_III,20,12,9644,212,223,BRONZE_IV,0,14,12821,11,9,IRON_I,54,10,6948
0,361,352,BRONZE_IV,71,14,12472,161,161,BRONZE_III,92,13,10258,191,158,BRONZE_III,48,15,14187,71,62,IRON_I,68,14,11660,16,35,IRON_IV,0,14,12813,115,106,BRONZE_II,0,18,19116,268,280,BRONZE_IV,9,16,16015,157,243,IRON_III,0,13,11200,328,329,IRON_III,76,15,13267,244,262,BRONZE_IV,60,14,12191
0,116,105,BRONZE_IV,69,18,24697,120,145,BRONZE_III,36,17,18037,340,360,BRONZE_III,48,15,14670,206,183,BRONZE_IV,57,8,4819,16,35,IRON_IV,0,17,17694,205,222,BRONZE_IV,41,17,18193,63,76,BRONZE_IV,72,18,22885,157,175,BRONZE_IV,19,18,21619,53,94,IRON_IV,0,18,18882,236,209,BRONZE_III,73,16,16405
0,250,226,BRONZE_III,72,15,14458,303,336,IRON_II,75,16,15189,93,77,BRONZE_III,90,13,10679,183,208,BRONZE_IV,2,12,8780,16,35,IRON_IV,0,13,11350,99,74,BRONZE_II,62,16,15123,139,128,BRONZE_II,3,15,14566,105,118,IRON_II,75,16,15438,150,144,BRONZE_IV,59,15,13176,189,166,SILVER_IV,58,15,13895
0,67,66,BRONZE_II,61,13,10853,162,170,BRONZE_II,31,10,6606,413,409,BRONZE_II,67,10,6744,212,212,BRONZE_IV,0,10,6411,16,35,IRON_IV,0,9,5916,35,54,IRON_II,75,12,9447,303,334,IRON_III,72,11,7335,195,174,IRON_II,22,12,9197,63,82,IRON_II,0,11,7650,143,146,BRONZE_II,0,11,8150
0,298,315,BRONZE_IV,37,12,8599,202,197,BRONZE_IV,16,12,9344,265,282,BRONZE_II,16,14,12087,573,584,IRON_I,32,12,9371,16,35,IRON_IV,0,12,9315,50,38,IRON_I,29,13,10790,113,111,BRONZE_IV,66,12,9745,581,604,IRON_II,98,15,14037,233,263,IRON_IV,81,13,11148,307,297,BRONZE_IV,30,12,9203
0,226,198,BRONZE_III,90,18,19064,206,256,IRON_III,38,16,15467,213,233,BRONZE_IV,37,18,20284,66,77,BRONZE_IV,0,18,18784,270,301,IRON_IV,0,14,11937,65,63,BRONZE_III,51,18,18499,248,296,BRONZE_IV,25,17,17832,31,32,BRONZE_IV,19,18,20255,193,174,BRONZE_III,3,17,17878,89,103,IRON_I,24,15,13762
1,532,529,BRONZE_II,29,17,17986,187,155,BRONZE_III,80,16,16111,168,129,BRONZE_I,37,16,15599,185,191,BRONZE_IV,67,14,12866,270,301,IRON_IV,0,11,7309,284,244,SILVER_II,66,15,14036,101,78,BRONZE_II,34,14,12894,106,118,IRON_II,85,14,12807,409,379,BRONZE_I,19,14,12732,274,274,BRONZE_IV,61,13,10430
0,89,85,SILVER_IV,0,12,8882,175,173,BRONZE_III,45,11,7922,31,59,IRON_II,71,11,7703,158,148,BRONZE_III,67,10,6153,270,301,IRON_IV,0,9,5943,45,58,BRONZE_IV,0,14,11624,71,91,IRON_II,83,12,9276,265,273,SILVER_IV,72,13,11046,196,206,BRONZE_III,80,11,7486,99,100,BRONZE_IV,46,11,7600
0,59,62,IRON_III,54,15,13917,127,153,SILVER_IV,15,13,10925,147,103,BRONZE_I,100,15,13933,91,86,BRONZE_II,10,14,12653,270,301,IRON_IV,0,8,4972,30,42,BRONZE_IV,0,15,14227,215,217,BRONZE_III,54,14,12991,132,170,IRON_IV,52,14,12983,241,228,BRONZE_III,54,14,12027,202,197,BRONZE_II,33,13,11328
0,207,197,IRON_I,0,12,9907,2,9,IRON_I,0,11,7452,122,133,BRONZE_IV,13,12,9201,201,196,BRONZE_II,14,11,7783,270,301,IRON_IV,0,10,6250,624,582,BRONZE_III,83,14,12881,458,449,BRONZE_IV,79,12,8641,117,112,BRONZE_IV,74,13,11394,234,277,IRON_III,86,12,8705,196,207,IRON_III,18,12,8661
0,64,73,IRON_IV,82,16,14997,356,346,SILVER_IV,12,17,17249,177,228,IRON_III,54,15,14113,165,193,BRONZE_IV,75,16,15317,270,301,IRON_IV,0,12,9771,95,133,BRONZE_IV,14,18,20084,49,53,IRON_II,23,16,16338,192,184,BRONZE_IV,21,15,14653,252,276,IRON_III,64,15,13223,222,224,BRONZE_III,57,15,13342
0,59,72,BRONZE_IV,67,13,10463,48,54,BRONZE_IV,71,12,9600,46,55,IRON_I,0,14,11798,134,135,BRONZE_III,34,13,10624,270,301,IRON_IV,0,11,7508,189,214,IRON_II,0,16,14911,52,45,BRONZE_III,54,13,10612,32,62,IRON_II,28,13,10277,317,293,BRONZE_II,85,12,9105,319,288,BRONZE_II,43,13,10708
1,96,93,BRONZE_IV,74,14,12625,517,574,IRON_I,13,14,12222,87,95,BRONZE_I,4,13,11032,131,148,BRONZE_IV,79,13,11277,26,34,IRON_IV,92,11,7717,8,16,IRON_II,70,13,10006,12,15,BRONZE_IV,25,11,8469,12,15,BRONZE_IV,25,12,9077,39,77,IRON_III,20,12,9690,133,170,BRONZE_IV,12,13,10180
0,294,326,IRON_III,22,17,17599,122,140,BRONZE_IV,47,16,16224,112,135,IRON_II,60,18,18387,87,95,BRONZE_I,4,15,13770,26,34,IRON_IV,92,14,12902,459,443,IRON_I,66,18,24165,82,76,IRON_I,28,18,19877,45,54,BRONZE_IV,81,18,19262,179,177,BRONZE_IV,63,16,16114,11,27,BRONZE_IV,26,16,14772
0,420,416,BRONZE_IV,31,9,5194,174,210,BRONZE_IV,36,9,5864,87,95,BRONZE_I,4,8,4764,6,33,IRON_I,30,5,2328,26,34,IRON_IV,92,11,7411,23,25,IRON_I,100,12,9598,225,243,IRON_I,52,10,6248,411,411,BRONZE_III,15,11,7827,391,394,IRON_I,0,10,6401,84,67,BRONZE_IV,8,9,5178
0,109,111,BRONZE_IV,13,10,6391,239,252,IRON_III,9,8,4383,87,95,BRONZE_I,4,10,6441,15,47,BRONZE_IV,10,8,4581,26,34,IRON_IV,92,7,4054,153,138,BRONZE_III,30,12,9006,64,84,IRON_I,63,9,5756,84,99,BRONZE_IV,70,11,7633,136,141,BRONZE_IV,19,9,6119,77,83,BRONZE_IV,77,9,5496
0,83,103,BRONZE_IV,17,18,18683,121,182,IRON_IV,61,17,17303,87,95,BRONZE_I,4,16,15974,196,222,BRONZE_IV,0,16,14904,26,34,IRON_IV,92,14,12416,86,110,IRON_III,77,18,20137,10,22,IRON_I,16,17,17931,79,102,BRONZE_III,14,18,23146,70,98,IRON_II,86,17,17194,51,50,IRON_I,2,17,16653
1,93,104,IRON_I,9,16,14723,20,16,IRON_I,88,15,14215,87,95,BRONZE_I,4,14,12653,33,32,BRONZE_IV,62,13,10032,26,34,IRON_IV,92,12,9273,84,125,IRON_I,31,12,9004,283,298,BRONZE_IV,14,12,9110,162,214,IRON_III,53,12,9108,281,283,BRONZE_IV,40,11,8445,61,75,BRONZE_III,8,10,6470
1,101,126,BRONZE_IV,40,18,18406,251,282,IRON_I,41,18,18460,87,95,BRONZE_I,4,16,15136,76,99,BRONZE_IV,67,16,16166,26,34,IRON_IV,92,15,13230,71,95,IRON_II,0,17,17126,32,51,BRONZE_IV,24,16,14752,219,191,BRONZE_III,56,15,14003,630,623,BRONZE_IV,0,16,14875,90,134,BRONZE_IV,75,14,12059
0,137,147,IRON_IV,22,17,16539,302,315,SILVER_IV,0,15,14631,306,289,SILVER_IV,11,16,15574,133,132,SILVER_IV,59,15,13316,231,219,SILVER_IV,44,14,11682,414,425,SILVER_IV,74,17,17518,129,167,IRON_II,59,14,12734,275,273,SILVER_IV,22,17,17608,122,121,SILVER_IV,56,15,13242,186,195,SILVER_III,23,15,13907
1,137,147,IRON_IV,22,8,4781,273,315,IRON_IV,75,6,2808,48,62,BRONZE_III,33,9,5256,27,40,BRONZE_IV,22,6,3127,184,180,IRON_II,54,6,3043,224,242,IRON_III,41,8,4330,2,41,IRON_IV,30,5,2316,2,42,IRON_IV,31,1,0,182,235,IRON_I,40,7,3225,65,94,BRONZE_IV,11,7,3379
0,137,147,IRON_IV,22,5,2298,30,21,BRONZE_III,57,9,5270,154,200,BRONZE_IV,41,10,6421,345,336,BRONZE_IV,9,8,4802,287,305,IRON_IV,96,8,4707,36,55,BRONZE_IV,0,10,7253,83,122,IRON_IV,44,7,3619,60,90,IRON_III,63,10,7098,57,80,BRONZE_IV,91,8,4709,42,45,IRON_I,100,8,4211
1,137,147,IRON_IV,22,13,10224,41,52,IRON_II,25,12,9137,126,115,IRON_I,5,12,9703,206,218,BRONZE_IV,75,12,9038,278,270,BRONZE_IV,15,11,8421,51,77,BRONZE_IV,36,12,8763,124,110,BRONZE_IV,26,11,7742,59,66,BRONZE_IV,30,11,8404,25,49,IRON_II,62,10,6902,66,104,IRON_III,28,10,6644
1,137,147,IRON_IV,22,11,8492,114,139,IRON_II,73,12,9459,67,61,BRONZE_III,30,14,11785,23,40,IRON_I,57,10,6652,127,157,IRON_IV,75,11,7457,149,170,BRONZE_IV,62,11,8549,198,305,IRON_IV,94,10,6629,132,227,IRON_IV,11,11,8174,24,38,BRONZE_IV,70,10,6507,10,13,IRON_II,60,10,6356
0,137,147,IRON_IV,22,13,10819,31,43,BRONZE_IV,7,11,8282,23,44,IRON_II,85,11,7878,54,56,BRONZE_IV,97,11,8413,88,101,IRON_I,100,10,7294,52,66,IRON_II,29,12,9496,93,91,BRONZE_II,16,13,10421,37,42,BRONZE_IV,19,12,9663,228,253,IRON_III,21,11,7470,277,308,BRONZE_IV,10,13,9974
0,137,147,IRON_IV,22,16,15114,162,143,BRONZE_III,37,18,18837,206,184,BRONZE_IV,61,18,22718,85,124,IRON_I,11,15,13922,173,215,IRON_III,38,14,11948,60,78,IRON_I,41,18,21232,45,43,BRONZE_IV,28,18,20595,33,48,IRON_I,75,17,16626,82,80,IRON_I,50,18,18850,752,743,IRON_I,27,16,15789
1,307,273,BRONZE_III,35,11,7988,540,580,IRON_IV,82,10,7200,103,140,IRON_III,64,14,11855,37,47,IRON_I,51,11,7603,205,189,BRONZE_II,25,11,8022,118,153,IRON_III,13,12,9711,464,444,SILVER_III,27,13,10568,29,44,IRON_IV,46,12,9549,83,98,IRON_I,45,13,10156,83,98,IRON_I,45,14,11664
1,34,51,BRONZE_IV,4,13,11341,366,378,BRONZE_IV,59,13,10167,183,175,SILVER_IV,70,13,11393,438,421,SILVER_III,44,13,10509,251,250,IRON_III,91,12,8623,164,162,SILVER_IV,49,15,13831,408,427,SILVER_III,75,15,13281,29,44,IRON_IV,46,12,9899,86,97,BRONZE_IV,80,11,7964,352,335,SILVER_IV,14,14,11692
0,135,153,BRONZE_IV,10,18,30278,119,108,BRONZE_II,64,18,24728,128,114,BRONZE_II,75,18,29906,11,17,IRON_I,39,18,25183,201,200,BRONZE_I,7,18,26221,98,98,BRONZE_IV,44,18,36804,269,333,BRONZE_IV,46,18,29911,29,44,IRON_IV,46,18,24012,85,79,BRONZE_III,0,18,26898,15,26,IRON_I,54,18,23037
1,231,238,BRONZE_III,37,18,21146,306,294,IRON_II,27,18,19604,259,237,IRON_I,80,17,18078,164,156,BRONZE_IV,68,16,16288,141,134,BRONZE_II,72,17,16819,224,205,BRONZE_III,53,18,19825,57,74,IRON_III,44,16,16124,29,44,IRON_IV,46,18,18476,477,492,BRONZE_IV,46,18,19889,1059,1055,BRONZE_II,0,15,13693
1,330,339,IRON_I,12,15,13832,76,83,IRON_III,9,14,11529,86,84,IRON_I,11,14,12437,77,69,BRONZE_IV,75,15,13282,117,132,BRONZE_IV,29,12,9624,256,269,IRON_I,39,17,18014,114,121,BRONZE_IV,59,16,14964,29,44,IRON_IV,46,16,15934,214,223,BRONZE_IV,38,14,12812,120,144,IRON_II,7,15,13849
0,101,124,IRON_III,0,15,13175,233,206,BRONZE_III,79,15,13363,334,319,BRONZE_III,64,14,12794,135,156,BRONZE_IV,11,16,16194,11,24,IRON_I,20,14,11680,4,9,IRON_I,56,16,15807,45,44,BRONZE_IV,73,15,13107,29,44,IRON_IV,46,14,11598,356,373,IRON_III,4,14,12914,92,86,BRONZE_III,25,12,9283
0,185,212,IRON_II,44,18,20635,46,57,BRONZE_III,14,18,20624,503,504,BRONZE_IV,34,18,21857,309,341,BRONZE_IV,0,18,21803,394,406,IRON_I,0,18,22927,166,179,BRONZE_IV,62,17,18028,232,215,BRONZE_III,61,18,24972,29,44,IRON_IV,46,18,20090,400,423,IRON_I,11,18,19032,7,12,IRON_I,58,18,19652
0,43,54,BRONZE_III,75,15,14289,44,40,BRONZE_I,20,16,16375,221,258,BRONZE_I,0,15,14509,711,710,BRONZE_II,60,15,13923,501,508,BRONZE_II,5,14,11557,39,47,IRON_IV,78,14,12471,15,19,SILVER_II,62,14,12088,447,447,SILVER_III,15,14,12296,81,68,BRONZE_I,22,13,11346,194,223,BRONZE_II,0,13,10117
1,276,310,BRONZE_IV,15,18,19285,18,17,BRONZE_IV,0,17,16850,178,176,BRONZE_IV,32,16,15967,95,113,BRONZE_IV,17,16,15934,249,244,IRON_I,56,14,12251,39,47,IRON_IV,78,17,16825,77,94,BRONZE_IV,33,18,21753,31,45,IRON_II,16,16,15170,311,322,BRONZE_III,0,15,14209,276,310,BRONZE_IV,15,17,17201
1,79,114,IRON_III,62,15,14459,118,170,IRON_IV,42,13,10910,142,158,BRONZE_IV,4,14,12828,220,213,IRON_II,48,13,11281,291,339,BRONZE_IV,0,12,9540,39,47,IRON_IV,78,15,14330,75,67,BRONZE_III,18,15,13082,419,434,BRONZE_IV,75,15,14430,107,143,IRON_II,0,14,12065,109,122,BRONZE_IV,0,14,12978
0,203,239,IRON_III,43,17,17022,431,430,IRON_II,25,13,10811,225,265,BRONZE_IV,41,16,14957,70,73,IRON_II,83,13,11273,268,302,BRONZE_IV,28,12,9940,39,47,IRON_IV,78,14,11708,333,496,IRON_IV,2,16,14848,419,434,BRONZE_IV,75,14,11954,24,23,BRONZE_III,46,13,10682,14,21,IRON_III,95,13,10478
0,101,126,BRONZE_IV,40,8,4458,276,355,IRON_III,30,7,4019,287,328,BRONZE_III,12,9,5179,269,264,BRONZE_IV,0,7,3871,142,158,BRONZE_IV,88,6,3041,39,47,IRON_IV,78,8,4816,1,49,IRON_IV,0,5,1852,419,434,BRONZE_IV,75,8,4818,0,64,IRON_IV,0,6,2674,45,54,IRON_I,4,6,2981
1,358,401,IRON_III,13,8,4741,54,56,BRONZE_III,60,9,5837,134,177,IRON_III,35,10,6195,144,187,BRONZE_IV,13,7,3951,41,54,BRONZE_III,14,8,4531,39,47,IRON_IV,78,11,7405,74,89,BRONZE_III,22,11,8170,419,434,BRONZE_IV,75,10,6230,70,88,BRONZE_IV,18,8,4561,36,36,BRONZE_IV,21,8,4467
1,75,73,BRONZE_III,17,17,17197,54,56,BRONZE_III,60,17,17842,134,177,IRON_III,35,16,15872,41,63,IRON_IV,30,7,4041,14,58,IRON_IV,0,13,11034,39,47,IRON_IV,78,16,14766,60,79,IRON_IV,93,16,14798,419,434,BRONZE_IV,75,17,16666,110,124,BRONZE_IV,0,16,15934,106,88,IRON_II,96,16,14941
1,329,367,IRON_II,28,18,19155,540,593,IRON_IV,32,17,17972,19,34,IRON_IV,89,17,17289,4,9,IRON_II,58,16,16268,108,132,BRONZE_III,30,18,18388,158,196,BRONZE_IV,14,18,20980,39,35,BRONZE_IV,11,16,15699,151,116,BRONZE_II,63,18,18593,140,133,BRONZE_IV,64,17,16624,123,136,IRON_I,100,16,16102
1,137,140,BRONZE_III,69,18,20403,36,46,IRON_III,67,16,14984,19,34,IRON_IV,89,14,12697,64,86,BRONZE_IV,33,16,14743,26,23,BRONZE_IV,0,15,13104,156,177,IRON_II,30,16,15139,173,153,SILVER_IV,13,15,13168,96,113,IRON_II,75,14,11695,265,275,BRONZE_IV,0,15,13445,479,613,IRON_IV,63,15,13089
0,383,373,BRONZE_II,23,11,7630,567,603,IRON_IV,47,5,2027,19,34,IRON_IV,89,11,7394,19,36,IRON_I,0,9,5242,83,100,BRONZE_IV,44,8,4914,80,94,BRONZE_IV,78,12,8657,151,158,BRONZE_IV,0,10,7000,204,198,BRONZE_III,79,12,8771,597,673,IRON_III,23,9,5435,221,208,BRONZE_II,54,9,5082
0,34,49,BRONZE_IV,28,13,10191,143,163,BRONZE_IV,42,11,8437,19,34,IRON_IV,89,12,9056,19,24,IRON_II,51,13,10637,692,710,IRON_I,68,13,10362,146,179,IRON_II,74,17,16722,208,189,BRONZE_IV,0,15,14160,176,163,BRONZE_IV,41,14,12706,19,22,BRONZE_IV,0,12,9441,193,178,BRONZE_I,56,14,11698
0,123,108,BRONZE_II,54,14,12546,119,120,IRON_III,7,16,15103,19,34,IRON_IV,89,15,14108,529,534,BRONZE_III,75,16,15566,81,99,IRON_II,75,15,13162,399,416,BRONZE_IV,19,18,18793,156,148,SILVER_IV,0,17,16823,84,83,IRON_II,77,15,14591,13,29,IRON_III,0,16,14962,12,15,IRON_II,96,14,12703
0,36,47,IRON_I,13,18,19711,48,64,IRON_I,0,17,17615,19,34,IRON_IV,89,16,15694,189,183,IRON_I,51,17,17648,118,125,BRONZE_II,47,16,14827,154,159,IRON_IV,9,17,16748,97,123,BRONZE_IV,0,17,16842,32,33,IRON_I,5,18,18501,100,84,BRONZE_III,27,18,19347,19,40,IRON_III,39,16,15463
0,21,45,IRON_I,27,13,10947,56,52,IRON_I,37,12,9698,19,34,IRON_IV,89,12,8978,284,290,BRONZE_IV,0,13,10612,238,252,BRONZE_IV,37,12,9180,397,413,BRONZE_IV,9,14,12873,268,280,BRONZE_IV,24,14,13012,201,180,BRONZE_I,14,16,15222,130,164,BRONZE_IV,0,14,11590,34,65,IRON_III,8,14,12297
1,187,204,IRON_IV,67,13,11303,48,40,BRONZE_II,70,13,10936,138,142,GOLD_IV,30,14,12786,138,142,GOLD_IV,30,12,9570,23,25,SILVER_III,75,10,6769,61,77,IRON_III,75,13,10698,63,68,BRONZE_II,46,12,8635,131,114,BRONZE_III,0,13,10422,139,138,GOLD_IV,13,12,8796,139,138,GOLD_IV,13,10,7139
0,187,204,IRON_IV,67,9,5712,75,89,SILVER_IV,0,9,5089,75,89,SILVER_IV,0,11,7560,45,61,IRON_I,0,7,3858,5,11,BRONZE_IV,47,8,4991,97,112,BRONZE_II,3,12,9574,6,14,BRONZE_III,77,9,5768,67,81,IRON_II,90,11,7394,98,99,SILVER_IV,0,10,6264,32,28,SILVER_II,39,8,4782
0,187,204,IRON_IV,67,13,10091,281,280,SILVER_III,48,15,14220,9,11,BRONZE_I,87,14,12432,89,81,BRONZE_IV,65,12,9706,58,50,BRONZE_IV,75,11,8494,8,4,BRONZE_I,1,15,13716,128,121,BRONZE_I,39,15,13825,12,15,BRONZE_III,58,16,14837,98,131,GOLD_IV,0,15,14637,98,131,GOLD_IV,0,13,10673
0,187,204,IRON_IV,67,16,16170,51,76,SILVER_IV,62,17,17001,442,473,BRONZE_IV,17,17,16635,252,259,GOLD_IV,8,17,17880,7,4,BRONZE_III,61,16,14973,8,6,BRONZE_II,1,17,18311,201,211,SILVER_III,51,18,19969,44,44,BRONZE_I,46,17,17078,44,44,BRONZE_I,46,16,15033,44,44,BRONZE_I,46,15,13996
1,187,204,IRON_IV,67,18,19139,187,204,IRON_IV,67,17,16785,14,30,BRONZE_IV,64,18,18677,41,52,BRONZE_III,5,16,15770,32,39,IRON_III,98,16,15667,61,49,BRONZE_I,71,18,18412,2,11,IRON_I,63,15,13346,176,215,BRONZE_IV,12,13,11012,6,15,BRONZE_IV,47,16,15374,155,153,BRONZE_IV,0,14,12867
1,187,204,IRON_IV,67,12,9444,285,307,SILVER_III,75,13,10131,465,459,SILVER_IV,4,14,12712,193,189,SILVER_II,59,11,8263,86,100,BRONZE_IV,30,11,8402,115,111,BRONZE_III,0,14,11596,43,63,BRONZE_III,63,11,7736,79,86,BRONZE_IV,14,13,10305,148,143,IRON_I,15,11,7478,78,66,SILVER_IV,76,9,5849
0,187,204,IRON_IV,67,13,10189,187,204,IRON_IV,67,11,7824,15,13,SILVER_IV,0,13,11108,13,21,BRONZE_III,49,11,8321,22,20,SILVER_I,66,10,6260,22,20,SILVER_I,66,14,12458,22,20,SILVER_I,66,13,11369,74,78,SILVER_IV,59,13,11144,3,10,BRONZE_II,28,12,9240,26,31,BRONZE_IV,70,10,7259
1,210,238,BRONZE_IV,21,7,3799,88,101,BRONZE_IV,41,7,3631,148,188,IRON_IV,88,9,5639,60,69,IRON_I,32,8,4482,32,67,IRON_IV,0,5,2097,74,84,BRONZE_IV,72,10,6438,103,120,IRON_IV,92,7,3440,201,222,BRONZE_IV,26,9,5751,163,158,IRON_I,52,8,4136,74,88,BRONZE_IV,70,8,4668
0,18,36,IRON_III,15,14,12697,83,103,BRONZE_IV,17,13,11128,183,180,BRONZE_IV,0,13,11218,416,404,BRONZE_IV,11,11,8055,57,85,IRON_II,24,12,8930,62,85,IRON_II,5,13,11202,103,120,IRON_IV,92,11,8553,171,158,IRON_I,47,12,9371,128,130,IRON_I,19,12,9306,96,115,BRONZE_III,0,11,8023
0,235,238,IRON_III,59,13,10632,76,111,BRONZE_IV,25,13,10103,140,132,BRONZE_III,53,14,12590,165,192,IRON_IV,54,12,9873,58,77,IRON_I,20,12,9683,80,91,IRON_III,0,14,12634,103,120,IRON_IV,92,10,6460,225,259,IRON_III,9,12,9550,200,203,BRONZE_III,75,11,8477,115,141,BRONZE_IV,23,11,7728
0,241,239,BRONZE_IV,81,16,15717,51,64,BRONZE_III,0,15,14256,105,113,BRONZE_III,66,14,12789,326,338,BRONZE_IV,31,15,13693,25,55,IRON_IV,0,11,7670,38,32,IRON_II,31,12,9642,103,120,IRON_IV,92,13,11261,16,19,IRON_I,6,14,12866,61,83,BRONZE_IV,25,15,14316,442,448,BRONZE_IV,66,12,9428
1,146,166,IRON_II,59,15,13801,103,85,BRONZE_II,39,14,12593,369,388,BRONZE_IV,0,15,14154,155,182,IRON_I,24,13,11288,12,38,IRON_II,0,12,8750,279,256,IRON_II,48,15,13639,103,120,IRON_IV,92,14,12551,117,191,IRON_IV,20,14,12521,50,61,BRONZE_IV,38,14,12732,234,240,BRONZE_III,48,13,11104
1,90,105,BRONZE_IV,96,18,19256,76,78,BRONZE_III,11,17,16653,236,243,BRONZE_IV,12,15,13229,128,149,IRON_IV,45,14,12687,329,327,IRON_I,37,15,14498,141,136,BRONZE_II,19,17,16656,103,120,IRON_IV,92,16,15661,224,217,BRONZE_III,2,18,19049,144,171,BRONZE_IV,0,17,16663,203,233,BRONZE_IV,33,16,15664
