result,ally_0_wins,ally_0_losses,ally_0_tier,ally_0_league_points,ally_0_champion_level,ally_0_champion_experience,ally_1_wins,ally_1_losses,ally_1_tier,ally_1_league_points,ally_1_champion_level,ally_1_champion_experience,main_player_win,main_player_losses,main_player_tier,main_player_league_points,main_player_champion_level,main_player_champion_experience,ally_2_wins,ally_2_losses,ally_2_tier,ally_2_league_points,ally_2_champion_level,ally_2_champion_experience,ally_3_wins,ally_3_losses,ally_3_tier,ally_3_league_points,ally_3_champion_level,ally_3_champion_experience,rival_0_wins,rival_0_losses,rival_0_tier,rival_0_league_points,rival_0_champion_level,rival_0_champion_experience,rival_1_wins,rival_1_losses,rival_1_tier,rival_1_league_points,rival_1_champion_level,rival_1_champion_experience,rival_2_wins,rival_2_losses,rival_2_tier,rival_2_league_points,rival_2_champion_level,rival_2_champion_experience,rival_3_wins,rival_3_losses,rival_3_tier,rival_3_league_points,rival_3_champion_level,rival_3_champion_experience,rival_4_wins,rival_4_losses,rival_4_tier,rival_4_league_points,rival_4_champion_level,rival_4_champion_experience
0,42,51,BRONZE_III,23,17,16606,37,42,BRONZE_III,83,16,15792,10,24,BRONZE_IV,40,16,15668,4,9,IRON_I,38,15,13318,44,48,SILVER_IV,19,15,14359,9,20,IRON_I,71,14,12340,9,47,IRON_IV,60,14,11959,112,144,BRONZE_III,66,15,14296,13,16,BRONZE_II,41,14,12014,12,12,BRONZE_IV,83,13,10248
0,20,27,BRONZE_IV,74,14,12048,72,81,SILVER_IV,0,13,10120,117,54,PLATINUM_III,28,18,18898,19,28,BRONZE_III,99,12,8798,24,35,BRONZE_III,7,12,8714,22,24,BRONZE_III,75,13,10937,94,123,BRONZE_III,21,12,9478,24,26,BRONZE_I,14,13,10029,4,9,IRON_I,53,12,9589,12,12,BRONZE_IV,83,10,6971
0,38,33,BRONZE_I,0,14,12393,7,8,BRONZE_IV,56,14,11713,17,25,BRONZE_IV,75,13,10730,21,28,BRONZE_I,38,11,8293,50,60,BRONZE_III,84,11,8306,13,25,IRON_II,76,14,11693,13,25,IRON_II,76,12,9600,26,39,BRONZE_III,0,12,8810,26,39,BRONZE_III,0,10,6277,12,12,BRONZE_IV,83,10,6620
0,258,235,BRONZE_II,10,13,10481,6,10,IRON_I,75,10,7244,64,69,SILVER_II,0,11,8020,82,85,BRONZE_II,9,13,10551,47,74,BRONZE_III,75,10,6297,29,31,BRONZE_III,75,10,6880,146,146,SILVER_IV,48,11,7599,136,141,BRONZE_II,31,12,8955,73,80,SILVER_IV,40,10,7210,12,12,BRONZE_IV,83,9,5459
1,12,36,BRONZE_IV,0,12,9302,8,24,BRONZE_IV,0,12,9715,7,17,IRON_I,23,12,8878,11,17,IRON_I,88,11,8446,29,35,BRONZE_III,29,10,7178,11,9,BRONZE_II,11,14,12749,117,144,BRONZE_III,93,14,12698,117,144,BRONZE_III,93,14,11662,117,144,BRONZE_III,93,13,10170,12,12,BRONZE_IV,83,12,9156
1,165,171,SILVER_IV,10,16,14983,226,218,SILVER_I,19,16,15059,178,199,BRONZE_III,22,14,12990,213,204,SILVER_III,0,14,12121,127,128,BRONZE_III,47,14,13000,36,28,SILVER_IV,44,18,18640,96,89,BRONZE_IV,40,17,17068,19,21,BRONZE_II,8,16,15995,33,24,SILVER_I,19,16,15356,374,371,SILVER_IV,75,13,10548
0,123,130,SILVER_IV,70,18,21261,92,75,SILVER_IV,75,18,22481,412,443,SILVER_IV,2,18,20405,63,62,BRONZE_IV,69,17,17865,62,63,SILVER_II,17,18,19384,89,84,SILVER_IV,20,18,18482,96,89,BRONZE_IV,40,17,17595,163,153,SILVER_IV,26,17,16919,33,24,SILVER_I,19,18,20040,242,251,SILVER_III,0,17,16486
1,19,28,BRONZE_II,78,14,12758,19,28,BRONZE_II,78,14,12148,71,69,BRONZE_I,72,15,14043,172,183,SILVER_IV,23,11,7962,11,8,BRONZE_II,28,11,8258,46,44,SILVER_II,25,14,12843,96,89,BRONZE_IV,40,15,14227,107,117,SILVER_IV,55,14,12692,33,24,SILVER_I,19,15,13658,185,177,SILVER_IV,75,14,12593
0,160,174,BRONZE_III,40,16,14975,360,322,BRONZE_II,55,17,17217,58,62,BRONZE_III,24,15,13243,124,140,BRONZE_III,76,17,18354,25,22,BRONZE_IV,71,16,15530,122,120,BRONZE_II,75,16,15058,96,89,BRONZE_IV,40,16,16122,175,191,BRONZE_III,43,14,12139,32,33,BRONZE_IV,94,16,15318,547,585,BRONZE_II,16,14,11515
0,78,71,BRONZE_III,49,15,14028,11,24,BRONZE_IV,48,14,11549,57,53,IRON_III,52,13,10907,12,13,IRON_I,61,15,13596,110,117,BRONZE_IV,50,12,8780,135,164,BRONZE_IV,0,13,10178,96,89,BRONZE_IV,40,13,9981,421,408,BRONZE_III,60,13,10611,32,33,BRONZE_IV,94,11,8051,39,55,BRONZE_IV,9,11,7745
1,96,97,BRONZE_II,16,17,17421,79,78,BRONZE_III,81,15,13037,38,62,BRONZE_IV,12,13,10909,165,159,BRONZE_III,16,13,9997,167,170,BRONZE_IV,23,11,8445,29,45,IRON_I,39,16,15173,96,89,BRONZE_IV,40,17,18104,169,188,BRONZE_IV,71,17,16636,449,451,BRONZE_IV,36,16,15076,285,278,BRONZE_IV,38,15,13779
0,470,464,BRONZE_IV,0,15,14377,293,312,BRONZE_IV,22,14,12058,49,58,BRONZE_IV,11,14,12573,360,388,BRONZE_IV,10,13,11387,54,63,BRONZE_IV,60,13,10462,25,36,BRONZE_III,3,14,12200,96,89,BRONZE_IV,40,15,13062,149,134,BRONZE_IV,5,12,9170,140,118,BRONZE_IV,70,14,12185,4,12,IRON_II,62,11,7498
0,9,24,BRONZE_IV,51,13,11035,179,163,SILVER_IV,30,12,8609,148,142,BRONZE_II,33,11,8508,105,102,BRONZE_III,90,12,8950,40,67,BRONZE_IV,13,11,7787,522,543,BRONZE_III,45,16,15191,76,93,BRONZE_I,50,15,13391,114,125,BRONZE_II,35,15,13733,23,17,BRONZE_III,15,14,11708,319,363,BRONZE_III,75,14,12044
0,9,24,BRONZE_IV,51,13,10700,19,35,BRONZE_IV,0,11,8449,248,255,BRONZE_I,21,11,7975,10,13,IRON_I,100,11,7481,270,276,BRONZE_IV,21,10,7065,29,36,BRONZE_IV,57,12,9095,115,117,BRONZE_II,79,11,7344,66,47,BRONZE_II,14,13,11147,343,344,BRONZE_II,52,11,8451,17,22,BRONZE_III,51,10,6203
0,9,24,BRONZE_IV,51,17,18181,71,47,BRONZE_III,78,18,20346,28,32,IRON_II,68,16,16477,126,131,BRONZE_III,95,16,14949,91,116,BRONZE_IV,0,15,14600,545,579,BRONZE_IV,65,18,22786,176,161,BRONZE_III,82,18,20805,222,180,SILVER_IV,20,18,20290,54,59,BRONZE_III,27,18,18501,78,73,BRONZE_II,66,17,17477
0,9,24,BRONZE_IV,51,10,6370,6,17,BRONZE_IV,43,9,5527,28,32,IRON_II,68,10,6353,166,161,BRONZE_I,4,8,4508,133,136,BRONZE_II,46,8,4150,45,37,BRONZE_III,36,11,7763,281,269,BRONZE_I,13,11,7390,123,95,SILVER_IV,44,11,7937,27,23,SILVER_III,24,9,5705,80,95,IRON_III,50,8,4774
0,9,24,BRONZE_IV,51,14,11838,110,103,BRONZE_III,58,12,9949,28,32,IRON_II,68,14,11679,34,44,BRONZE_IV,59,13,10057,82,84,BRONZE_II,85,13,10923,308,308,BRONZE_IV,67,14,12105,159,163,SILVER_IV,0,17,17447,12,16,SILVER_II,0,16,14711,232,207,SILVER_IV,46,15,13196,180,205,BRONZE_III,37,15,13112
1,9,24,BRONZE_IV,51,18,19028,55,42,SILVER_IV,17,18,21166,86,111,IRON_I,43,17,16972,11,7,BRONZE_III,17,18,18415,8,11,BRONZE_II,61,18,18473,12,11,BRONZE_II,83,18,22437,103,123,BRONZE_IV,0,16,15714,201,186,BRONZE_I,11,17,17575,389,395,BRONZE_IV,27,17,16500,79,98,BRONZE_IV,0,15,13415
1,9,24,BRONZE_IV,51,15,13770,279,291,BRONZE_III,7,14,11545,69,62,BRONZE_IV,32,15,14050,205,195,BRONZE_II,97,14,12208,68,62,BRONZE_IV,41,13,10767,293,279,BRONZE_II,40,13,10559,115,124,BRONZE_IV,30,12,9837,263,257,SILVER_IV,0,15,13140,226,242,BRONZE_IV,27,13,11059,708,725,BRONZE_IV,25,13,10725
0,413,378,BRONZE_III,6,17,17393,28,52,BRONZE_III,67,15,13517,434,455,SILVER_IV,0,16,14762,222,207,BRONZE_IV,93,15,13735,169,170,SILVER_IV,44,14,12268,228,242,BRONZE_III,60,17,16742,31,23,BRONZE_IV,22,14,12704,22,18,BRONZE_III,16,13,11397,183,182,BRONZE_II,9,16,16099,182,193,BRONZE_II,46,15,14224
1,31,41,BRONZE_III,17,13,10853,18,29,BRONZE_III,84,11,7441,4,9,IRON_I,66,11,8386,4,9,IRON_I,66,11,7631,34,73,IRON_IV,72,8,4813,12,18,BRONZE_IV,76,14,12452,31,23,BRONZE_IV,22,14,12184,22,18,BRONZE_III,16,12,9034,253,240,BRONZE_I,5,14,11705,7,20,BRONZE_IV,49,12,9918
1,233,192,SILVER_IV,29,18,18756,44,61,BRONZE_II,42,18,24963,115,85,BRONZE_III,0,17,17548,157,148,BRONZE_IV,8,16,15873,397,415,BRONZE_III,31,15,13166,243,164,PLATINUM_II,98,18,28967,31,23,BRONZE_IV,22,18,21293,22,18,BRONZE_III,16,17,17170,21,33,BRONZE_IV,39,15,14684,460,461,BRONZE_II,87,16,16217
0,23,21,BRONZE_III,70,17,18097,68,56,BRONZE_III,43,15,14366,447,407,SILVER_IV,0,16,16394,16,20,BRONZE_III,48,15,13404,16,18,BRONZE_III,19,14,11539,195,178,SILVER_IV,27,16,14784,31,23,BRONZE_IV,22,15,13841,22,18,BRONZE_III,16,15,13463,82,96,BRONZE_II,6,13,11425,387,331,BRONZE_I,0,13,10130
0,37,33,BRONZE_II,62,14,12308,154,131,SILVER_III,39,15,13817,16,7,SILVER_IV,13,17,17779,140,113,SILVER_III,44,15,13242,26,27,BRONZE_III,44,14,12013,21,30,BRONZE_II,48,18,20423,31,23,BRONZE_IV,22,13,11439,112,95,BRONZE_IV,55,12,9223,20,28,BRONZE_I,30,12,9590,134,136,IRON_II,15,12,8945
0,42,38,BRONZE_IV,59,16,14821,157,150,BRONZE_II,43,16,16333,63,55,BRONZE_II,61,16,15090,36,32,BRONZE_III,72,15,13244,51,79,BRONZE_IV,0,12,9125,32,41,BRONZE_IV,81,14,12192,31,23,BRONZE_IV,22,14,12340,241,235,BRONZE_III,64,13,10002,371,361,SILVER_IV,52,13,10779,157,135,SILVER_III,19,12,9331
0,262,221,BRONZE_II,27,13,10097,28,20,BRONZE_III,78,13,10162,285,273,BRONZE_III,3,13,11005,346,375,BRONZE_IV,46,15,13377,174,196,IRON_III,53,13,10206,125,144,IRON_III,20,11,8272,40,37,BRONZE_IV,45,11,7898,332,328,BRONZE_III,65,11,8172,314,290,BRONZE_I,36,12,9354,494,473,BRONZE_II,4,11,7420
1,213,208,IRON_II,21,14,12558,186,185,BRONZE_III,62,13,10387,520,485,SILVER_IV,68,13,10881,73,78,BRONZE_II,18,15,13151,202,242,BRONZE_IV,0,11,8563,228,203,SILVER_IV,50,17,16540,40,37,BRONZE_IV,45,15,14301,82,89,IRON_IV,0,13,11219,268,203,SILVER_IV,48,15,13318,62,45,BRONZE_II,4,14,11761
0,28,43,IRON_III,85,15,14048,80,88,BRONZE_IV,0,14,12341,100,87,BRONZE_III,5,15,13343,71,88,BRONZE_IV,46,15,13646,212,292,IRON_IV,75,14,12799,162,169,BRONZE_IV,54,14,12687,40,37,BRONZE_IV,45,12,9524,272,257,BRONZE_IV,66,13,11088,23,34,IRON_III,67,12,9933,294,316,IRON_IV,46,12,9461
1,82,94,BRONZE_IV,20,17,17680,70,62,BRONZE_IV,0,14,12726,59,64,BRONZE_IV,88,13,10269,445,454,BRONZE_IV,0,12,9383,122,159,IRON_II,22,13,10157,172,157,BRONZE_IV,0,14,12863,40,37,BRONZE_IV,45,16,14805,248,215,BRONZE_III,18,15,14258,151,150,BRONZE_III,32,16,15267,391,365,SILVER_III,18,14,11697
0,93,94,SILVER_IV,42,18,33056,63,53,BRONZE_IV,91,18,19067,572,519,SILVER_II,67,18,18504,130,126,BRONZE_II,78,18,20938,125,119,BRONZE_IV,58,17,16640,38,43,IRON_IV,75,18,19172,40,37,BRONZE_IV,45,18,19257,68,72,SILVER_II,68,18,23018,75,97,IRON_II,9,18,20774,368,375,BRONZE_III,0,16,16378
0,180,168,BRONZE_IV,97,17,17356,23,26,BRONZE_IV,23,17,17050,91,87,BRONZE_II,25,18,20467,91,107,BRONZE_IV,77,16,14841,58,69,BRONZE_III,1,15,13443,143,125,BRONZE_III,64,17,17979,40,37,BRONZE_IV,45,16,15007,209,203,SILVER_III,58,16,15265,353,349,BRONZE_II,21,14,12875,525,547,IRON_III,68,14,12532
0,56,70,BRONZE_IV,26,11,7482,106,101,BRONZE_I,1,10,6712,160,136,SILVER_IV,0,12,8789,23,23,BRONZE_III,10,11,7461,10,7,BRONZE_III,81,8,4829,85,93,BRONZE_I,3,10,6207,40,37,BRONZE_IV,45,8,5032,80,76,BRONZE_IV,47,9,5208,116,170,IRON_II,37,8,4279,87,114,BRONZE_IV,69,9,5233
0,17,22,BRONZE_II,61,12,8580,3,7,BRONZE_IV,48,10,6227,148,142,BRONZE_I,0,10,7219,59,65,BRONZE_II,80,9,5660,27,16,BRONZE_I,99,7,3849,38,45,BRONZE_I,35,13,10702,38,45,BRONZE_I,35,10,6944,66,57,SILVER_IV,54,12,9223,121,126,SILVER_IV,91,11,7831,12,13,BRONZE_II,21,10,6435
0,59,62,BRONZE_III,87,11,7970,3,7,BRONZE_IV,48,10,6155,243,271,BRONZE_IV,0,10,6618,55,54,SILVER_II,3,11,8296,13,11,BRONZE_II,75,9,5954,3,7,BRONZE_IV,48,12,9393,65,76,SILVER_IV,30,12,9483,167,173,SILVER_IV,89,11,8519,27,24,SILVER_IV,1,10,7104,375,349,GOLD_IV,63,10,7290
0,37,40,SILVER_IV,94,17,17942,3,7,BRONZE_IV,48,15,13062,13,12,BRONZE_I,100,15,13856,13,12,BRONZE_I,100,16,15882,25,23,SILVER_III,21,16,14730,10,6,BRONZE_I,59,18,21842,10,12,BRONZE_II,8,18,19064,10,12,BRONZE_II,8,18,19005,10,12,BRONZE_II,8,15,14048,14,7,SILVER_IV,22,16,14845
1,3,7,BRONZE_IV,48,15,14409,3,7,BRONZE_IV,48,13,11328,9,11,SILVER_IV,18,13,11171,11,9,BRONZE_I,83,13,11297,11,9,BRONZE_I,83,14,11894,21,28,BRONZE_I,70,15,13346,8,12,BRONZE_II,92,13,10279,4,11,BRONZE_I,17,13,11375,55,49,SILVER_II,80,12,9573,55,49,SILVER_II,80,11,7469
1,18,30,BRONZE_III,9,18,18602,3,7,BRONZE_IV,48,17,17435,17,21,BRONZE_III,47,18,19739,135,123,BRONZE_IV,41,17,17893,9,10,BRONZE_II,0,18,18598,12,24,IRON_I,80,17,17903,18,28,BRONZE_IV,70,15,13234,138,139,BRONZE_III,37,17,16738,10,12,BRONZE_II,49,15,13783,7,23,BRONZE_IV,0,17,17039
0,3,12,BRONZE_IV,76,8,4654,3,7,BRONZE_IV,48,8,4321,2,8,BRONZE_IV,99,6,3132,102,91,SILVER_II,79,8,4231,14,17,BRONZE_I,100,8,4223,499,493,PLATINUM_IV,21,12,8785,18,12,SILVER_IV,46,11,8240,47,58,GOLD_IV,75,11,7324,25,32,SILVER_IV,64,8,4970,28,26,GOLD_IV,69,8,4868
0,8,15,BRONZE_IV,17,15,13736,3,7,BRONZE_IV,48,14,11933,20,26,BRONZE_II,43,15,13967,27,20,SILVER_II,20,14,11837,20,29,BRONZE_II,74,13,10573,62,78,BRONZE_I,45,16,15746,4,9,IRON_I,65,14,12652,19,17,SILVER_III,75,16,16471,66,71,SILVER_II,75,15,13319,26,39,BRONZE_IV,35,14,12188
0,40,37,BRONZE_III,53,17,17473,295,303,BRONZE_II,70,16,15980,369,345,BRONZE_II,2,17,17453,65,56,BRONZE_III,15,16,15843,17,34,BRONZE_IV,26,14,11900,20,37,BRONZE_IV,21,16,16212,118,131,BRONZE_III,29,18,18675,323,268,BRONZE_III,94,17,17237,115,119,BRONZE_III,45,18,18539,171,153,BRONZE_III,26,18,18774
0,473,436,SILVER_IV,61,14,11637,218,250,BRONZE_III,16,14,12739,163,152,BRONZE_II,51,13,11365,128,139,BRONZE_III,93,13,10965,17,34,BRONZE_IV,26,13,11044,222,223,BRONZE_II,41,16,15879,94,95,BRONZE_IV,59,16,15052,186,225,BRONZE_IV,63,15,14621,88,104,BRONZE_IV,87,13,11119,237,235,BRONZE_III,36,13,10923
0,46,47,BRONZE_III,0,12,9166,182,193,BRONZE_II,46,12,9099,190,181,BRONZE_IV,92,14,12694,264,249,BRONZE_II,14,11,8376,17,34,BRONZE_IV,26,12,8914,145,162,BRONZE_III,48,14,11816,81,96,BRONZE_II,7,15,14204,8,9,BRONZE_IV,15,14,11466,135,166,BRONZE_III,38,14,12021,108,130,BRONZE_IV,27,14,11996
1,194,204,BRONZE_II,50,18,22730,89,83,BRONZE_II,4,18,25900,35,60,BRONZE_IV,39,18,22007,275,254,BRONZE_I,32,18,23149,17,34,BRONZE_IV,26,18,20459,30,42,BRONZE_IV,61,18,21140,39,54,BRONZE_IV,1,18,21139,172,183,BRONZE_II,59,18,23361,41,49,BRONZE_IV,76,18,23554,335,335,SILVER_IV,0,18,21906
1,15,22,BRONZE_IV,46,18,19039,117,130,BRONZE_II,2,18,18579,113,119,BRONZE_II,5,17,18168,282,296,BRONZE_II,48,17,17390,17,34,BRONZE_IV,26,15,14365,65,66,BRONZE_IV,79,17,17277,218,250,BRONZE_III,16,16,15425,19,24,BRONZE_IV,19,15,13641,303,288,BRONZE_II,21,14,12529,47,58,BRONZE_III,81,14,12473
1,212,251,IRON_III,68,17,17853,62,90,IRON_II,36,15,14427,344,357,BRONZE_III,23,16,14770,42,57,BRONZE_IV,0,14,11472,17,34,BRONZE_IV,26,14,11560,194,212,BRONZE_III,2,15,14014,227,238,BRONZE_III,6,14,12792,295,274,BRONZE_IV,0,16,15853,227,258,IRON_III,51,14,12164,43,39,IRON_I,100,14,12495
0,29,40,BRONZE_IV,58,14,12602,70,79,BRONZE_III,55,16,14917,130,149,BRONZE_I,23,15,13572,17,34,BRONZE_IV,26,13,10876,17,34,BRONZE_IV,26,14,11796,66,59,SILVER_IV,59,18,19662,8,6,BRONZE_I,13,16,16428,21,35,BRONZE_IV,10,17,17332,136,141,IRON_I,57,15,14161,170,175,BRONZE_III,2,16,14945
0,170,175,BRONZE_III,2,14,12135,16,20,BRONZE_I,5,13,10130,3,7,BRONZE_IV,47,13,10349,264,266,BRONZE_IV,1,11,7857,55,69,SILVER_IV,0,12,8736,92,101,BRONZE_II,75,13,11212,7,9,BRONZE_IV,53,12,9120,7,9,BRONZE_IV,53,12,9799,27,37,BRONZE_IV,69,11,7628,52,69,BRONZE_II,55,10,6359
0,7,7,BRONZE_II,42,15,13799,15,16,BRONZE_II,83,17,17293,588,531,BRONZE_I,32,17,16616,16,12,BRONZE_I,0,15,13584,250,267,BRONZE_II,36,15,14411,15,11,BRONZE_I,39,14,12663,7,9,BRONZE_IV,53,14,12787,19,21,BRONZE_III,43,15,13950,683,652,BRONZE_III,94,13,10989,31,46,BRONZE_II,5,13,10855
0,164,177,SILVER_IV,12,13,10748,43,54,BRONZE_II,50,12,9031,95,71,SILVER_III,61,14,11472,54,59,BRONZE_I,0,12,9433,25,15,SILVER_IV,47,12,8976,250,267,BRONZE_II,36,13,10184,7,9,BRONZE_IV,53,11,7632,146,148,BRONZE_IV,73,12,9150,14,15,BRONZE_II,72,12,8671,48,62,BRONZE_II,4,10,6188
0,37,35,SILVER_IV,1,14,12886,146,149,SILVER_IV,29,13,11351,146,149,SILVER_IV,29,12,9648,114,116,SILVER_III,38,12,9783,20,17,SILVER_IV,22,11,7778,20,17,SILVER_IV,22,12,9537,7,9,BRONZE_IV,53,11,7451,1,9,BRONZE_IV,58,11,8046,17,23,BRONZE_I,21,11,8477,246,269,BRONZE_II,52,10,6775
0,73,75,SILVER_III,17,16,15111,6,5,BRONZE_III,59,14,12001,34,29,SILVER_III,41,15,14260,29,21,SILVER_IV,90,14,12847,29,21,SILVER_IV,90,14,11811,3,7,BRONZE_IV,47,14,12060,7,9,BRONZE_IV,53,12,8644,11,5,BRONZE_I,56,14,12404,26,24,SILVER_IV,63,13,11079,5,6,BRONZE_II,1,11,8202
0,52,66,SILVER_IV,15,17,17311,113,98,GOLD_IV,0,18,19436,17,23,BRONZE_I,69,18,20394,27,16,SILVER_III,28,17,18214,9,12,BRONZE_II,69,16,15929,21,20,SILVER_IV,41,17,18237,7,9,BRONZE_IV,53,15,13557,157,160,SILVER_III,60,17,17151,18,32,BRONZE_III,73,14,12112,48,47,SILVER_IV,43,15,13575
1,19,20,SILVER_IV,44,14,12328,12,3,BRONZE_I,79,13,10570,10,10,BRONZE_II,25,12,9958,37,31,SILVER_II,18,13,10256,37,31,SILVER_II,18,12,8825,17,17,BRONZE_II,76,16,15094,7,9,BRONZE_IV,53,13,10715,49,45,SILVER_II,33,14,12192,9,5,BRONZE_I,51,14,12608,130,131,SILVER_IV,0,13,10239
1,130,131,SILVER_IV,0,18,21674,43,56,BRONZE_III,2,18,22050,192,167,BRONZE_IV,75,18,19507,203,251,IRON_II,41,18,20963,493,493,BRONZE_III,53,18,22393,162,178,BRONZE_III,31,18,23197,64,70,BRONZE_III,57,18,23750,11,13,BRONZE_IV,65,18,21174,45,61,BRONZE_III,29,18,21674,59,78,BRONZE_III,22,18,18566
0,127,129,BRONZE_III,51,11,8553,112,136,BRONZE_III,59,11,7750,53,45,BRONZE_III,78,10,6600,88,87,BRONZE_II,3,9,5664,94,87,BRONZE_I,0,8,4947,260,267,BRONZE_III,21,9,6114,112,134,BRONZE_III,17,9,5673,11,13,BRONZE_IV,65,10,6860,226,247,BRONZE_II,26,7,4005,29,40,IRON_I,87,8,4453
0,33,43,BRONZE_II,19,18,25823,13,11,BRONZE_II,28,18,21866,603,620,BRONZE_I,0,18,20300,91,100,BRONZE_II,42,16,14746,242,244,BRONZE_II,0,17,17102,4,6,IRON_I,76,17,17020,76,96,BRONZE_III,72,18,21763,11,13,BRONZE_IV,65,18,19078,53,72,BRONZE_II,13,16,16289,36,44,BRONZE_III,65,17,17271
0,242,244,BRONZE_II,0,16,16457,106,98,BRONZE_II,45,18,19990,52,60,BRONZE_IV,59,18,19973,258,297,IRON_IV,88,16,16166,302,292,BRONZE_IV,47,16,15327,75,87,BRONZE_III,92,17,16512,12,54,IRON_I,2,16,15344,11,13,BRONZE_IV,65,15,14128,16,27,BRONZE_III,55,14,12675,280,269,BRONZE_III,22,15,13202
1,7,19,BRONZE_IV,56,12,9867,8,17,BRONZE_II,38,12,9223,151,171,BRONZE_III,17,14,12477,151,171,BRONZE_III,17,11,8086,49,54,BRONZE_III,17,12,8842,266,277,BRONZE_II,40,16,14871,44,61,BRONZE_II,36,15,13110,11,13,BRONZE_IV,65,13,11226,460,470,BRONZE_III,42,13,10618,11,10,BRONZE_III,0,12,9566
0,24,27,IRON_I,79,16,15758,148,160,BRONZE_III,61,18,20427,3,7,BRONZE_III,50,16,15775,3,7,BRONZE_III,50,17,18115,10,6,BRONZE_III,75,15,13556,14,12,BRONZE_II,97,17,16502,4,10,BRONZE_IV,66,16,15825,11,13,BRONZE_IV,65,16,15221,6,8,BRONZE_I,2,16,15971,24,29,BRONZE_IV,0,15,13278
0,77,64,BRONZE_II,61,6,2980,24,28,BRONZE_II,45,8,4659,24,28,BRONZE_II,45,8,4317,4,7,IRON_I,0,7,3548,90,103,SILVER_III,0,9,5240,31,50,BRONZE_IV,42,2,328,18,15,SILVER_I,28,2,328,11,13,BRONZE_IV,65,2,328,186,183,SILVER_IV,60,2,328,77,64,BRONZE_II,61,2,328
1,11,18,BRONZE_I,0,18,24054,4,13,IRON_I,46,14,11924,2,10,BRONZE_IV,75,15,13598,10,20,BRONZE_III,35,16,15477,17,15,BRONZE_I,56,15,14135,68,53,PLATINUM_IV,20,18,25065,4,16,BRONZE_IV,28,18,21610,6,11,BRONZE_III,91,16,14789,3,7,BRONZE_IV,50,17,18020,15,13,SILVER_IV,34,16,15641
0,48,46,SILVER_III,77,15,14118,28,42,BRONZE_II,0,14,11806,15,21,BRONZE_I,0,15,13698,7,4,BRONZE_I,75,13,10588,8,3,BRONZE_III,28,13,11034,8,3,BRONZE_III,28,12,9668,10,10,BRONZE_I,24,13,9979,28,28,SILVER_IV,0,13,10717,3,7,BRONZE_IV,50,11,8232,61,62,SILVER_II,19,12,8680
0,7,14,BRONZE_II,65,14,11594,7,14,BRONZE_II,65,12,9902,8,10,BRONZE_II,75,13,11320,2,12,BRONZE_III,26,12,9708,39,64,IRON_I,38,11,8345,164,170,BRONZE_II,73,14,12603,28,28,SILVER_III,45,11,7795,5,9,BRONZE_III,2,11,7606,3,7,BRONZE_IV,50,11,7793,12,25,BRONZE_III,65,10,7064
1,48,59,BRONZE_II,0,14,12650,40,24,GOLD_IV,25,11,8324,375,379,BRONZE_III,58,14,11680,7,5,BRONZE_II,94,12,9149,11,8,BRONZE_II,20,11,7865,115,142,BRONZE_IV,6,17,17003,51,29,BRONZE_I,53,15,13559,13,12,BRONZE_II,54,14,11918,3,7,BRONZE_IV,50,12,9808,3,7,BRONZE_IV,50,11,8210
0,28,22,SILVER_IV,19,15,14552,28,22,SILVER_IV,19,16,15034,2,8,IRON_II,98,14,12198,198,147,SILVER_I,100,16,15578,198,147,SILVER_I,100,14,11880,271,273,BRONZE_III,44,15,13738,15,32,BRONZE_IV,0,12,9902,14,18,BRONZE_III,93,15,13592,3,7,BRONZE_IV,50,13,10700,6,12,BRONZE_IV,11,13,10505
0,6,14,BRONZE_IV,75,15,13914,18,20,BRONZE_I,36,15,13555,25,23,BRONZE_I,13,16,15214,25,23,BRONZE_I,13,11,8565,25,23,BRONZE_I,13,13,10697,208,213,BRONZE_I,71,14,12229,14,12,BRONZE_II,47,12,9313,14,12,BRONZE_II,47,13,10392,3,7,BRONZE_IV,50,11,7410,98,120,IRON_III,52,11,7544
1,3,7,BRONZE_IV,50,14,11970,3,7,BRONZE_IV,50,12,9301,3,7,BRONZE_IV,50,14,12235,3,7,BRONZE_IV,50,13,10588,3,7,BRONZE_IV,50,11,8118,14,23,BRONZE_II,52,16,15949,9,9,BRONZE_I,9,13,11078,17,25,BRONZE_II,50,14,12885,3,7,BRONZE_IV,50,15,13286,3,7,BRONZE_IV,50,14,12466
0,53,79,BRONZE_IV,31,18,19582,231,209,BRONZE_IV,75,16,15372,398,373,BRONZE_I,0,18,21464,217,247,BRONZE_III,1,16,15589,35,51,BRONZE_III,1,16,14909,235,253,IRON_II,37,17,17265,94,91,BRONZE_II,75,17,17699,96,107,BRONZE_IV,1,17,17329,34,53,BRONZE_IV,49,16,16450,61,73,SILVER_IV,12,14,12277
0,23,15,IRON_I,100,14,11441,70,25,SILVER_IV,1,14,12552,187,206,BRONZE_IV,31,13,11259,133,120,BRONZE_I,13,14,11622,90,112,BRONZE_IV,75,14,11526,209,190,SILVER_IV,48,15,13606,51,44,BRONZE_IV,49,12,9643,113,118,SILVER_IV,70,11,8352,34,53,BRONZE_IV,49,12,8801,21,40,IRON_II,3,10,6999
