result,ally_0_wins,ally_0_losses,ally_0_tier,ally_0_league_points,ally_0_champion_level,ally_0_champion_experience,main_player_win,main_player_losses,main_player_tier,main_player_league_points,main_player_champion_level,main_player_champion_experience,ally_1_wins,ally_1_losses,ally_1_tier,ally_1_league_points,ally_1_champion_level,ally_1_champion_experience,ally_2_wins,ally_2_losses,ally_2_tier,ally_2_league_points,ally_2_champion_level,ally_2_champion_experience,ally_3_wins,ally_3_losses,ally_3_tier,ally_3_league_points,ally_3_champion_level,ally_3_champion_experience,rival_0_wins,rival_0_losses,rival_0_tier,rival_0_league_points,rival_0_champion_level,rival_0_champion_experience,rival_1_wins,rival_1_losses,rival_1_tier,rival_1_league_points,rival_1_champion_level,rival_1_champion_experience,rival_2_wins,rival_2_losses,rival_2_tier,rival_2_league_points,rival_2_champion_level,rival_2_champion_experience,rival_3_wins,rival_3_losses,rival_3_tier,rival_3_league_points,rival_3_champion_level,rival_3_champion_experience,rival_4_wins,rival_4_losses,rival_4_tier,rival_4_league_points,rival_4_champion_level,rival_4_champion_experience
1,143,133,PLATINUM_II,5,15,14031,518,533,PLATINUM_II,16,14,13009,339,325,PLATINUM_II,14,16,15123,190,180,PLATINUM_III,78,16,15955,394,405,PLATINUM_III,78,13,10290,149,179,PLATINUM_III,80,16,15042,510,479,DIAMOND_IV,38,18,19504,128,112,PLATINUM_III,69,16,16424,285,280,PLATINUM_II,29,16,15774,102,91,PLATINUM_III,74,15,13382
1,163,157,PLATINUM_IV,20,17,18174,94,93,PLATINUM_II,84,17,16888,212,203,PLATINUM_III,44,16,15977,187,188,PLATINUM_IV,76,16,16132,291,300,PLATINUM_IV,34,15,14623,149,179,PLATINUM_III,80,16,16034,165,158,PLATINUM_II,58,18,19986,119,110,PLATINUM_III,79,17,17614,86,88,PLATINUM_IV,11,18,19857,139,154,PLATINUM_II,0,16,15439
0,57,52,PLATINUM_III,69,18,19675,31,36,PLATINUM_IV,36,18,19985,60,41,DIAMOND_I,35,18,19258,68,34,PLATINUM_II,0,18,22672,25,15,PLATINUM_II,60,16,15573,149,179,PLATINUM_III,80,16,16091,279,254,PLATINUM_III,45,15,14327,170,150,PLATINUM_II,0,16,15247,218,207,PLATINUM_IV,0,17,16717,145,150,PLATINUM_I,29,15,14363
0,249,227,PLATINUM_I,85,17,16796,333,363,PLATINUM_IV,52,18,19232,38,41,PLATINUM_IV,0,16,14951,238,226,PLATINUM_II,4,15,14106,178,158,PLATINUM_II,24,15,14343,149,179,PLATINUM_III,80,16,16250,266,250,PLATINUM_II,1,15,13307,601,597,PLATINUM_III,25,17,17740,230,247,PLATINUM_II,41,16,15203,95,89,PLATINUM_I,55,14,11994
1,32,40,BRONZE_I,80,13,10671,32,40,BRONZE_I,80,13,11422,288,273,PLATINUM_IV,0,10,7009,42,51,BRONZE_II,23,12,8606,22,19,SILVER_II,38,11,8280,289,269,PLATINUM_III,90,16,15078,12,20,GOLD_IV,75,15,13116,126,125,GOLD_IV,1,14,12251,119,113,SILVER_II,52,13,10471,102,82,PLATINUM_III,0,12,9051
1,102,82,PLATINUM_III,0,10,6580,102,82,PLATINUM_III,0,8,4120,102,82,PLATINUM_III,0,8,4612,102,82,PLATINUM_III,0,7,3358,102,82,PLATINUM_III,0,7,3804,126,125,GOLD_IV,1,10,6995,119,113,SILVER_II,52,10,6851,289,269,PLATINUM_III,90,12,8818,12,20,GOLD_IV,75,9,5963,102,82,PLATINUM_III,0,8,4878
0,63,52,PLATINUM_III,25,16,14881,220,217,GOLD_III,14,16,15830,215,221,GOLD_IV,89,15,14008,85,72,SILVER_I,0,16,16114,82,80,PLATINUM_IV,0,13,11348,51,43,GOLD_III,13,14,12878,51,43,GOLD_III,13,13,10364,7,9,SILVER_II,68,14,12513,7,9,SILVER_II,68,15,14031,102,82,PLATINUM_III,0,11,8569
0,151,168,PLATINUM_IV,50,14,12167,245,230,MASTER_I,0,16,15545,88,66,GOLD_II,67,15,14269,128,121,SILVER_I,51,13,10742,71,72,GOLD_IV,60,17,16512,51,43,GOLD_III,13,17,17447,51,43,GOLD_III,13,14,12559,7,9,SILVER_II,68,14,11811,7,9,SILVER_II,68,14,12283,102,82,PLATINUM_III,0,15,13342
0,177,166,GOLD_II,49,10,6648,42,38,PLATINUM_III,23,12,8967,42,38,PLATINUM_III,23,9,5732,42,38,PLATINUM_III,23,9,5782,51,44,GOLD_I,47,11,7841,51,43,GOLD_III,13,11,7677,51,43,GOLD_III,13,6,2561,7,9,SILVER_II,68,9,5110,7,9,SILVER_II,68,10,6674,102,82,PLATINUM_III,0,8,4110
0,92,100,PLATINUM_IV,29,16,15191,45,50,GOLD_II,80,16,15119,76,85,PLATINUM_IV,58,15,14634,163,132,PLATINUM_IV,75,14,11875,27,10,GOLD_II,80,13,10996,54,50,GOLD_II,36,14,11870,187,146,PLATINUM_IV,0,16,15145,46,48,GOLD_I,17,14,11914,104,112,PLATINUM_IV,0,12,9804,102,82,PLATINUM_III,0,13,10426
0,184,166,DIAMOND_IV,37,17,17069,239,249,DIAMOND_IV,92,16,15969,75,58,PLATINUM_I,31,16,15154,476,468,PLATINUM_III,78,15,13789,175,153,PLATINUM_III,15,14,12712,495,480,PLATINUM_III,76,15,13273,342,338,PLATINUM_III,6,14,12207,79,75,PLATINUM_III,60,15,14497,183,166,PLATINUM_II,10,14,12299,102,82,PLATINUM_III,0,13,11047
0,112,80,DIAMOND_I,0,11,7979,254,245,DIAMOND_IV,0,11,8536,774,783,PLATINUM_III,60,12,9247,412,405,PLATINUM_IV,36,11,8222,32,37,PLATINUM_III,59,9,5476,243,241,DIAMOND_IV,71,13,11242,286,267,DIAMOND_II,9,13,10815,382,380,PLATINUM_III,72,13,10181,388,376,DIAMOND_III,15,12,9520,445,444,DIAMOND_IV,17,10,7159
1,269,253,PLATINUM_I,0,18,22798,121,116,DIAMOND_IV,0,18,26165,95,107,PLATINUM_II,59,18,23036,168,176,PLATINUM_III,48,18,21746,32,37,PLATINUM_III,59,18,22427,311,328,DIAMOND_IV,0,18,21448,243,217,DIAMOND_IV,41,18,25243,101,110,PLATINUM_II,46,18,18662,87,61,PLATINUM_I,75,18,21906,327,348,DIAMOND_IV,5,17,17574
1,42,32,PLATINUM_I,8,18,21705,346,361,PLATINUM_IV,9,18,19478,374,332,DIAMOND_III,58,17,17558,346,363,GOLD_II,81,18,18948,32,37,PLATINUM_III,59,15,14662,147,146,PLATINUM_III,90,16,15267,253,263,PLATINUM_III,0,16,15081,413,387,DIAMOND_II,15,18,19431,121,118,PLATINUM_II,61,17,16699,155,152,PLATINUM_II,3,15,14098
0,95,110,GOLD_IV,67,12,8751,8,9,SILVER_II,23,10,6334,74,65,PLATINUM_IV,31,11,8144,65,53,SILVER_II,60,11,7971,32,37,PLATINUM_III,59,10,7255,83,88,GOLD_II,75,14,12024,94,102,GOLD_IV,10,12,9595,205,199,MASTER_I,309,14,12136,119,129,PLATINUM_III,60,10,6991,89,90,SILVER_IV,8,10,7118
1,161,120,DIAMOND_II,5,14,12386,299,279,PLATINUM_II,36,13,10578,214,195,PLATINUM_I,0,12,9546,307,287,PLATINUM_II,57,11,7887,32,37,PLATINUM_III,59,13,10212,459,450,DIAMOND_IV,0,13,10853,98,81,PLATINUM_I,12,10,6970,107,139,PLATINUM_IV,14,12,9632,462,469,PLATINUM_II,29,11,7865,168,126,PLATINUM_II,0,9,6047
0,150,133,PLATINUM_III,31,15,13193,166,156,DIAMOND_III,75,15,13905,284,266,PLATINUM_III,30,15,14384,248,233,PLATINUM_III,31,13,11436,32,37,PLATINUM_III,59,13,11329,92,102,PLATINUM_I,19,17,17109,323,319,DIAMOND_IV,55,16,15720,295,273,PLATINUM_II,43,17,16490,449,437,DIAMOND_III,57,15,13835,259,231,DIAMOND_IV,90,15,14517
0,146,137,PLATINUM_II,17,13,10320,61,35,PLATINUM_I,75,14,12948,67,36,PLATINUM_IV,3,14,11660,251,240,PLATINUM_II,14,12,9216,32,37,PLATINUM_III,59,12,9842,75,67,PLATINUM_II,23,18,18892,79,82,DIAMOND_IV,20,15,13759,119,84,PLATINUM_I,100,13,10987,154,134,PLATINUM_II,19,13,10334,173,152,PLATINUM_I,75,13,10242
0,238,227,PLATINUM_III,28,14,11694,240,222,PLATINUM_III,36,14,11603,251,233,PLATINUM_IV,26,13,10307,423,419,PLATINUM_IV,58,12,9830,484,455,PLATINUM_III,57,11,8402,163,166,PLATINUM_IV,34,14,12934,172,80,DIAMOND_II,49,12,9456,492,518,PLATINUM_III,33,14,12776,559,535,PLATINUM_III,97,13,10056,295,261,PLATINUM_II,61,11,8311
1,143,122,PLATINUM_III,42,18,19521,158,126,PLATINUM_III,4,17,18140,250,226,PLATINUM_III,36,18,18912,286,279,PLATINUM_III,42,16,14999,484,455,PLATINUM_III,57,15,14253,283,265,PLATINUM_IV,65,17,17845,233,225,PLATINUM_IV,45,16,14791,403,401,PLATINUM_IV,27,16,14887,106,105,PLATINUM_IV,80,14,11682,325,303,PLATINUM_III,35,13,10264
0,206,234,PLATINUM_IV,75,10,7225,97,92,PLATINUM_III,20,9,5197,146,134,PLATINUM_III,25,10,6376,182,206,PLATINUM_IV,19,9,5091,484,455,PLATINUM_III,57,7,3847,223,193,PLATINUM_III,95,12,9119,395,342,PLATINUM_I,0,11,8165,288,274,PLATINUM_I,49,12,8645,359,348,PLATINUM_III,44,9,6101,98,103,PLATINUM_IV,75,8,4975
0,500,467,PLATINUM_II,60,16,15245,212,196,PLATINUM_III,43,14,12200,88,72,PLATINUM_IV,36,15,13218,126,116,PLATINUM_III,61,14,12903,484,455,PLATINUM_III,57,14,11548,254,236,PLATINUM_IV,91,16,16430,259,236,PLATINUM_II,55,17,16841,112,93,PLATINUM_III,65,17,17028,379,350,PLATINUM_III,61,15,14542,90,73,PLATINUM_III,0,14,12410
0,371,363,PLATINUM_IV,0,16,15475,171,161,PLATINUM_II,0,17,16575,218,211,PLATINUM_III,43,16,14988,157,130,PLATINUM_III,60,15,13967,484,455,PLATINUM_III,57,14,11590,150,144,PLATINUM_III,60,18,20116,153,119,PLATINUM_IV,75,16,14791,103,59,PLATINUM_II,13,18,19250,811,785,PLATINUM_III,17,17,17941,275,269,PLATINUM_III,0,15,14005
1,232,231,PLATINUM_IV,16,10,6578,105,106,PLATINUM_IV,50,9,5215,146,131,PLATINUM_IV,37,10,7173,121,112,PLATINUM_III,9,9,5795,484,455,PLATINUM_III,57,8,4944,128,123,GOLD_II,55,10,7281,92,86,PLATINUM_IV,52,8,4594,83,61,PLATINUM_II,16,10,6577,330,314,PLATINUM_IV,9,8,4760,88,89,PLATINUM_IV,25,8,4773
0,43,66,PLATINUM_IV,47,16,15748,235,221,PLATINUM_II,2,14,12418,243,243,PLATINUM_II,23,14,13015,514,501,PLATINUM_III,63,13,10187,484,455,PLATINUM_III,57,12,9492,172,150,PLATINUM_III,58,15,14349,172,168,PLATINUM_III,57,15,13252,515,520,PLATINUM_IV,29,16,15452,166,160,PLATINUM_III,1,14,11995,251,209,PLATINUM_III,60,12,9382
1,638,621,PLATINUM_IV,60,14,11611,286,262,PLATINUM_III,46,12,9633,47,35,PLATINUM_IV,39,13,10428,189,160,PLATINUM_III,47,11,7467,118,102,PLATINUM_II,0,10,6991,100,85,PLATINUM_I,0,16,14763,124,118,PLATINUM_IV,75,14,11874,314,313,PLATINUM_III,62,13,10121,49,51,PLATINUM_III,52,13,10796,12,16,PLATINUM_II,0,11,7730
1,320,292,PLATINUM_I,18,16,15428,33,32,PLATINUM_IV,42,16,14904,34,23,PLATINUM_IV,94,15,14603,159,143,PLATINUM_II,53,15,13183,137,135,PLATINUM_III,47,14,12180,283,256,PLATINUM_III,30,18,18949,238,230,PLATINUM_III,34,15,14352,60,62,PLATINUM_IV,0,17,17572,49,51,PLATINUM_III,52,15,14491,31,24,PLATINUM_IV,21,15,13750
1,193,204,PLATINUM_IV,24,13,10740,188,198,PLATINUM_IV,0,14,11574,169,173,PLATINUM_IV,46,14,11778,97,96,PLATINUM_II,7,13,10157,58,60,PLATINUM_II,34,13,10233,451,430,PLATINUM_III,16,15,14196,68,40,DIAMOND_IV,0,17,16509,65,38,DIAMOND_IV,27,16,15197,49,51,PLATINUM_III,52,14,11748,68,65,PLATINUM_III,15,13,10463
0,389,388,PLATINUM_II,0,18,25928,251,258,PLATINUM_II,8,18,24488,180,160,PLATINUM_III,54,18,21785,153,138,PLATINUM_I,25,17,17610,150,145,PLATINUM_II,59,17,16658,298,299,PLATINUM_IV,61,18,21936,39,27,PLATINUM_II,23,18,18515,197,204,PLATINUM_IV,57,18,19194,49,51,PLATINUM_III,52,16,15831,136,99,PLATINUM_I,16,17,17958
0,131,140,PLATINUM_IV,77,16,15860,313,325,PLATINUM_IV,75,16,14844,115,96,PLATINUM_I,54,14,12866,37,28,PLATINUM_III,90,14,11706,153,136,PLATINUM_I,2,12,9701,306,281,PLATINUM_I,54,13,11371,294,282,PLATINUM_II,30,13,11092,257,273,PLATINUM_III,90,15,13944,49,51,PLATINUM_III,52,12,9380,56,81,PLATINUM_IV,19,11,7869
1,564,556,PLATINUM_II,24,12,9830,41,32,PLATINUM_IV,20,11,7473,212,224,PLATINUM_II,91,12,8793,74,78,PLATINUM_II,8,11,8502,266,276,PLATINUM_IV,70,11,7379,237,206,PLATINUM_III,59,16,14762,369,324,PLATINUM_I,65,12,9779,56,41,PLATINUM_III,77,15,13350,49,51,PLATINUM_III,52,13,10583,197,173,PLATINUM_II,19,12,9528
1,434,409,PLATINUM_I,51,14,11753,375,350,PLATINUM_IV,0,13,11149,345,365,PLATINUM_IV,5,15,13682,182,165,PLATINUM_III,19,14,11639,64,85,PLATINUM_IV,81,13,9988,582,565,PLATINUM_III,60,17,16794,258,274,DIAMOND_III,2,16,14791,119,98,PLATINUM_III,66,15,14668,49,51,PLATINUM_III,52,15,13116,57,45,PLATINUM_III,0,12,9539
1,567,588,PLATINUM_III,7,7,4038,89,76,PLATINUM_IV,38,10,6760,417,407,PLATINUM_IV,77,11,8267,100,113,PLATINUM_II,11,9,5910,86,76,GOLD_II,90,9,5488,63,30,PLATINUM_IV,46,12,9086,62,86,PLATINUM_IV,35,11,7693,195,179,PLATINUM_III,14,10,7011,25,19,PLATINUM_IV,1,10,6877,29,17,GOLD_I,51,9,5550
0,100,101,PLATINUM_III,20,13,10582,347,329,PLATINUM_II,13,13,10537,359,340,PLATINUM_IV,22,12,9909,425,396,PLATINUM_II,16,13,11190,206,178,PLATINUM_III,28,12,9391,119,101,PLATINUM_I,56,13,10299,228,233,PLATINUM_III,12,12,9543,195,179,PLATINUM_III,14,11,7755,508,497,PLATINUM_III,81,11,8329,83,109,PLATINUM_III,0,10,6845
1,172,167,PLATINUM_IV,61,14,11629,52,46,PLATINUM_IV,65,14,12167,343,352,PLATINUM_III,14,14,12924,89,91,PLATINUM_III,66,13,11177,264,267,PLATINUM_IV,99,13,10056,44,30,PLATINUM_IV,1,14,12592,435,459,PLATINUM_IV,75,15,14209,195,179,PLATINUM_III,14,15,13621,228,234,PLATINUM_II,36,16,15200,134,136,PLATINUM_IV,33,14,11952
0,201,218,PLATINUM_IV,0,14,12237,261,260,PLATINUM_IV,75,15,14102,552,512,PLATINUM_III,0,14,11924,188,202,PLATINUM_IV,53,13,10531,239,229,PLATINUM_IV,0,11,8493,59,59,GOLD_I,53,13,10615,10,23,GOLD_IV,23,12,9866,195,179,PLATINUM_III,14,9,5656,497,490,PLATINUM_III,47,12,9866,320,333,GOLD_III,39,11,7833
0,56,65,GOLD_II,0,16,15152,36,20,PLATINUM_II,67,16,15593,123,88,PLATINUM_IV,89,15,14392,33,41,GOLD_II,7,13,11161,126,112,GOLD_III,75,14,11760,66,62,GOLD_I,0,14,11464,158,170,GOLD_III,18,16,14851,195,179,PLATINUM_III,14,13,10560,10,23,GOLD_IV,23,13,10478,177,153,PLATINUM_IV,32,13,11333
0,127,116,PLATINUM_III,14,16,16142,432,424,PLATINUM_IV,24,16,15590,290,291,PLATINUM_IV,0,14,11611,47,35,GOLD_II,4,5,2146,262,248,PLATINUM_III,2,15,14500,208,205,PLATINUM_IV,0,12,9738,10,23,GOLD_IV,23,13,10282,195,179,PLATINUM_III,14,12,9762,107,106,PLATINUM_IV,13,13,11020,47,41,PLATINUM_IV,0,12,8616
0,205,194,PLATINUM_II,13,16,16011,224,220,PLATINUM_IV,36,16,15435,84,67,PLATINUM_II,20,16,14858,270,260,PLATINUM_IV,0,17,16823,89,81,PLATINUM_IV,0,14,12862,313,286,PLATINUM_II,48,14,12339,147,119,DIAMOND_IV,1,15,13169,195,179,PLATINUM_III,14,14,12295,222,210,PLATINUM_II,0,15,13171,126,121,PLATINUM_II,0,11,8346
0,72,67,GOLD_III,67,17,17985,94,93,GOLD_III,85,13,10495,234,212,GOLD_II,18,13,11255,35,48,GOLD_IV,37,14,11739,19,21,GOLD_I,27,16,15801,234,200,SILVER_III,75,11,8573,78,60,PLATINUM_III,18,14,12500,140,132,GOLD_III,23,13,10586,144,114,GOLD_III,0,16,15046,85,94,PLATINUM_IV,0,14,11913
0,14,16,SILVER_I,20,16,15497,12,3,BRONZE_I,42,14,11466,10,15,PLATINUM_II,84,17,18100,22,21,GOLD_IV,50,15,14665,22,21,GOLD_IV,50,14,11515,35,26,PLATINUM_IV,4,14,12055,78,60,PLATINUM_III,18,14,11884,442,395,PLATINUM_III,15,16,15160,197,182,GOLD_IV,90,12,9025,37,30,GOLD_I,35,15,14197
1,33,28,GOLD_III,28,12,9264,36,33,SILVER_III,4,14,11585,110,122,GOLD_II,56,12,9872,153,147,GOLD_IV,55,14,11642,106,97,PLATINUM_III,38,13,10535,35,26,PLATINUM_IV,4,14,12299,78,60,PLATINUM_III,18,13,11260,442,395,PLATINUM_III,15,14,12266,197,182,GOLD_IV,90,13,11396,37,30,GOLD_I,35,15,13369
1,42,43,GOLD_IV,62,18,18886,42,43,GOLD_IV,62,15,13863,205,178,DIAMOND_II,28,15,14037,7,3,SILVER_I,77,17,16604,7,3,SILVER_I,77,14,12246,35,26,PLATINUM_IV,4,17,16668,78,60,PLATINUM_III,18,16,16271,442,395,PLATINUM_III,15,17,16521,197,182,GOLD_IV,90,15,13731,37,30,GOLD_I,35,18,20242
0,141,122,DIAMOND_III,59,16,15609,302,293,PLATINUM_I,59,16,15637,244,259,PLATINUM_II,19,15,14263,317,295,DIAMOND_IV,1,15,13647,513,509,PLATINUM_II,5,13,10372,174,140,DIAMOND_III,17,14,11536,78,60,PLATINUM_III,18,13,11156,116,104,PLATINUM_II,6,15,13380,276,263,PLATINUM_IV,0,16,15798,405,384,PLATINUM_III,74,12,9807
1,244,222,PLATINUM_II,23,14,12916,111,128,PLATINUM_IV,0,13,10937,288,292,DIAMOND_IV,30,13,10955,246,247,PLATINUM_IV,22,13,10566,143,140,PLATINUM_III,74,13,10155,174,140,DIAMOND_III,17,17,16512,78,60,PLATINUM_III,18,14,11731,214,221,PLATINUM_IV,55,16,16035,276,263,PLATINUM_IV,0,17,18028,355,385,PLATINUM_III,0,14,11603
0,157,138,PLATINUM_II,15,13,10318,518,533,PLATINUM_II,16,13,10480,51,54,PLATINUM_IV,0,13,11336,202,196,PLATINUM_III,55,12,9849,279,249,DIAMOND_IV,38,11,7633,165,187,PLATINUM_IV,0,12,8625,78,60,PLATINUM_III,18,13,11256,95,107,PLATINUM_IV,6,11,8265,1350,1387,PLATINUM_II,3,12,9054,120,124,PLATINUM_IV,0,10,6230
0,34,27,PLATINUM_IV,15,17,18239,76,62,PLATINUM_III,25,14,12801,185,133,PLATINUM_I,100,17,16710,42,55,GOLD_I,71,15,13871,155,146,PLATINUM_II,81,15,13643,95,83,DIAMOND_IV,1,17,17871,118,106,PLATINUM_III,75,18,18745,463,430,DIAMOND_IV,30,18,21134,169,150,DIAMOND_IV,0,17,17575,135,141,PLATINUM_III,61,16,15254
1,124,96,PLATINUM_III,8,17,17732,76,62,PLATINUM_III,25,16,16234,541,534,PLATINUM_III,9,17,16992,300,284,PLATINUM_III,76,15,14609,200,196,PLATINUM_II,37,15,13150,196,200,PLATINUM_II,24,15,13691,45,49,PLATINUM_IV,0,15,14523,145,147,PLATINUM_III,3,15,14123,255,259,PLATINUM_II,0,14,12329,153,131,PLATINUM_II,14,13,11214
0,350,366,PLATINUM_IV,33,13,10218,76,62,PLATINUM_III,25,12,9639,150,150,PLATINUM_III,1,13,10886,97,93,PLATINUM_III,36,14,12427,198,219,PLATINUM_IV,0,11,8085,192,165,DIAMOND_IV,18,15,14008,112,139,PLATINUM_III,66,16,14959,196,194,PLATINUM_III,50,16,14910,143,152,PLATINUM_II,62,15,14064,349,342,PLATINUM_II,23,12,9466
1,148,101,PLATINUM_I,51,18,19161,76,62,PLATINUM_III,25,15,13742,361,370,PLATINUM_IV,48,17,17853,215,205,PLATINUM_III,67,15,13297,117,117,PLATINUM_IV,14,14,11505,390,383,PLATINUM_II,30,17,17776,139,139,PLATINUM_IV,55,14,12390,313,305,PLATINUM_IV,75,18,21447,89,94,PLATINUM_IV,60,16,16295,199,183,PLATINUM_III,44,16,14954
0,180,167,PLATINUM_IV,42,18,19684,76,62,PLATINUM_III,25,14,12737,396,390,PLATINUM_III,4,16,14834,271,263,PLATINUM_IV,51,17,18211,90,75,PLATINUM_IV,0,17,16482,112,95,PLATINUM_II,24,17,17938,188,173,PLATINUM_IV,0,17,17988,200,180,PLATINUM_III,24,17,16854,145,141,PLATINUM_I,41,17,16650,165,148,DIAMOND_IV,0,17,17278
0,260,244,PLATINUM_II,12,15,13159,76,62,PLATINUM_III,25,12,9918,73,45,PLATINUM_IV,48,16,15073,151,145,PLATINUM_IV,27,15,13630,323,293,PLATINUM_II,75,16,15144,270,244,DIAMOND_III,38,16,16285,364,334,PLATINUM_II,71,15,14024,148,154,PLATINUM_II,0,16,15973,469,462,PLATINUM_I,14,15,13780,298,272,DIAMOND_III,46,14,11602
0,457,443,PLATINUM_IV,29,16,16099,76,62,PLATINUM_III,25,12,8703,78,76,PLATINUM_III,75,15,14055,258,239,PLATINUM_II,75,15,13990,273,289,PLATINUM_III,79,15,13652,215,198,PLATINUM_II,60,17,17199,64,42,PLATINUM_II,27,18,18998,183,173,PLATINUM_III,36,18,18898,245,212,PLATINUM_I,49,17,16895,211,222,PLATINUM_IV,42,14,12536
0,175,165,PLATINUM_III,0,15,14120,58,43,PLATINUM_III,30,15,13732,218,219,PLATINUM_III,62,13,11140,349,359,PLATINUM_III,45,14,12980,164,135,PLATINUM_III,63,13,10321,155,120,PLATINUM_I,29,16,15844,155,143,PLATINUM_III,61,16,15877,109,98,PLATINUM_III,9,16,15945,98,90,PLATINUM_III,15,13,10621,63,71,PLATINUM_IV,76,13,11305
1,104,84,PLATINUM_III,91,13,10458,524,545,PLATINUM_III,26,12,8744,218,219,PLATINUM_III,62,12,9557,76,43,PLATINUM_III,55,11,7534,135,136,PLATINUM_II,7,8,5030,54,49,PLATINUM_III,52,11,7915,122,119,PLATINUM_III,47,10,6554,93,85,PLATINUM_III,4,10,7287,219,202,PLATINUM_II,4,12,9700,69,52,PLATINUM_III,7,8,4723
0,872,876,PLATINUM_I,24,11,8464,37,36,PLATINUM_I,74,13,10269,218,219,PLATINUM_III,62,13,10907,284,280,DIAMOND_III,32,10,6463,97,108,DIAMOND_IV,1,11,8442,89,116,DIAMOND_IV,73,13,11319,280,269,PLATINUM_I,62,13,11071,88,88,DIAMOND_IV,1,15,13255,383,374,DIAMOND_IV,15,14,12938,341,339,DIAMOND_IV,35,11,7613
0,37,36,PLATINUM_I,74,17,17757,82,73,PLATINUM_II,0,17,18198,218,219,PLATINUM_III,62,16,16350,143,126,DIAMOND_IV,0,15,13359,103,81,PLATINUM_I,48,14,12878,156,203,DIAMOND_IV,0,18,20264,161,165,DIAMOND_III,80,17,16525,140,135,DIAMOND_IV,91,18,18431,432,409,DIAMOND_IV,69,16,15971,117,93,DIAMOND_IV,39,15,13321
0,37,36,PLATINUM_I,74,15,13628,329,304,PLATINUM_II,75,14,11547,218,219,PLATINUM_III,62,16,15318,284,280,DIAMOND_IV,39,14,12472,505,535,PLATINUM_II,61,12,9143,39,30,PLATINUM_II,47,16,15484,152,152,PLATINUM_I,46,15,14170,150,131,DIAMOND_IV,72,17,16817,145,143,DIAMOND_IV,11,15,14510,317,294,PLATINUM_II,20,13,11416
0,218,219,PLATINUM_III,62,13,10273,218,219,PLATINUM_III,62,13,10579,218,219,PLATINUM_III,62,14,12852,218,219,PLATINUM_III,62,12,9259,218,219,PLATINUM_III,62,14,12244,446,419,GOLD_I,40,14,12602,81,62,PLATINUM_I,76,18,18825,40,47,BRONZE_II,41,12,8757,102,103,BRONZE_II,17,13,11415,103,95,GOLD_IV,32,15,13960
1,218,219,PLATINUM_III,62,14,12872,218,219,PLATINUM_III,62,16,15034,218,219,PLATINUM_III,62,17,17050,218,219,PLATINUM_III,62,13,10186,218,219,PLATINUM_III,62,17,17302,179,163,PLATINUM_I,100,13,10766,16,12,SILVER_IV,0,13,10091,5,5,BRONZE_IV,30,12,8914,9,9,SILVER_II,63,14,12739,23,19,SILVER_II,2,16,15714
1,104,70,PLATINUM_III,45,17,17304,219,204,DIAMOND_I,13,17,16522,7,16,BRONZE_II,11,15,14462,126,92,DIAMOND_I,17,16,16139,126,92,DIAMOND_I,17,14,12727,111,124,SILVER_III,41,15,13952,66,59,PLATINUM_IV,76,15,13249,65,85,SILVER_II,6,15,13108,43,38,PLATINUM_I,34,13,11043,35,27,DIAMOND_I,5,13,10495
1,104,70,PLATINUM_III,45,9,6100,65,84,GOLD_IV,81,9,5775,65,84,GOLD_IV,81,11,8240,75,56,GOLD_III,91,9,5680,8,4,GOLD_II,1,8,4775,35,27,DIAMOND_I,5,5,2379,76,74,PLATINUM_IV,75,9,5213,30,24,GOLD_I,39,9,5927,30,24,GOLD_I,39,9,5263,81,67,DIAMOND_II,75,7,3509
1,104,70,PLATINUM_III,45,15,13525,65,84,GOLD_IV,81,12,8739,65,84,GOLD_IV,81,15,13464,75,56,GOLD_III,91,12,9383,8,4,GOLD_II,1,11,7441,16,20,GOLD_I,72,11,8085,81,116,PLATINUM_IV,34,11,7660,6,6,GOLD_I,28,12,9232,6,6,GOLD_I,28,11,8308,73,72,DIAMOND_IV,0,11,7535
1,104,70,PLATINUM_III,45,18,22392,65,84,GOLD_IV,81,18,20022,65,84,GOLD_IV,81,18,23627,75,56,GOLD_III,91,17,16973,8,4,GOLD_II,1,17,16629,96,88,GOLD_III,51,17,18213,255,236,DIAMOND_IV,5,18,19380,157,147,GOLD_II,28,18,18873,110,75,DIAMOND_IV,75,17,17269,158,138,PLATINUM_III,13,15,14387
1,104,70,PLATINUM_III,45,15,14280,65,84,GOLD_IV,81,16,15593,65,84,GOLD_IV,81,16,15847,75,56,GOLD_III,91,14,12442,8,4,GOLD_II,1,14,11645,202,205,MASTER_I,106,13,10233,202,205,MASTER_I,106,12,8592,55,68,PLATINUM_II,38,14,11809,121,96,DIAMOND_IV,0,14,11490,572,536,PLATINUM_I,3,12,8942
1,104,70,PLATINUM_III,45,15,13786,54,43,PLATINUM_II,72,15,14529,152,148,PLATINUM_II,28,14,12407,508,497,PLATINUM_III,81,14,12214,53,53,PLATINUM_IV,73,13,9983,251,258,PLATINUM_II,8,15,13635,187,151,DIAMOND_IV,73,13,10505,389,388,PLATINUM_II,0,13,10542,305,287,PLATINUM_II,20,13,10010,305,314,PLATINUM_IV,15,12,9327
