result,ally_0_wins,ally_0_losses,ally_0_tier,ally_0_league_points,ally_0_champion_level,ally_0_champion_experience,main_player_win,main_player_losses,main_player_tier,main_player_league_points,main_player_champion_level,main_player_champion_experience,ally_1_wins,ally_1_losses,ally_1_tier,ally_1_league_points,ally_1_champion_level,ally_1_champion_experience,ally_2_wins,ally_2_losses,ally_2_tier,ally_2_league_points,ally_2_champion_level,ally_2_champion_experience,ally_3_wins,ally_3_losses,ally_3_tier,ally_3_league_points,ally_3_champion_level,ally_3_champion_experience,rival_0_wins,rival_0_losses,rival_0_tier,rival_0_league_points,rival_0_champion_level,rival_0_champion_experience,rival_1_wins,rival_1_losses,rival_1_tier,rival_1_league_points,rival_1_champion_level,rival_1_champion_experience,rival_2_wins,rival_2_losses,rival_2_tier,rival_2_league_points,rival_2_champion_level,rival_2_champion_experience,rival_3_wins,rival_3_losses,rival_3_tier,rival_3_league_points,rival_3_champion_level,rival_3_champion_experience,rival_4_wins,rival_4_losses,rival_4_tier,rival_4_league_points,rival_4_champion_level,rival_4_champion_experience
1,21,20,IRON_III,86,18,19114,52,65,BRONZE_III,51,17,17444,29,36,IRON_I,66,17,16924,9,10,IRON_I,0,16,14802,11,18,BRONZE_I,23,15,13587,34,42,BRONZE_III,75,18,19268,24,35,BRONZE_II,17,14,12498,11,6,BRONZE_II,7,15,13036,108,119,SILVER_IV,12,16,14890,13,12,BRONZE_III,0,14,12429
0,6,10,IRON_I,98,11,7865,6,10,IRON_I,98,10,6869,29,36,IRON_I,66,12,9539,9,10,IRON_I,0,10,6595,11,18,BRONZE_I,23,10,6331,93,70,BRONZE_II,95,13,10089,167,154,BRONZE_II,30,11,7534,21,22,IRON_I,100,11,8301,163,176,BRONZE_III,85,12,8754,6,10,IRON_I,98,10,7063
0,117,115,BRONZE_III,39,16,14802,91,103,IRON_II,75,15,13231,177,175,IRON_I,0,13,10446,9,10,IRON_I,0,12,8709,131,140,BRONZE_IV,90,14,11884,560,551,BRONZE_II,6,14,12925,38,19,BRONZE_III,52,16,16381,73,72,IRON_I,0,17,16489,176,142,BRONZE_III,75,16,14940,187,211,BRONZE_IV,0,13,10351
0,247,283,BRONZE_IV,53,16,16259,114,112,IRON_I,13,15,13107,96,111,BRONZE_I,16,14,12223,9,10,IRON_I,0,16,16068,29,36,IRON_I,66,15,14423,11,23,BRONZE_II,0,17,17735,150,152,SILVER_IV,39,18,19971,52,71,BRONZE_III,3,17,18199,50,64,IRON_III,4,15,13348,54,36,SILVER_III,32,15,14235
0,247,283,BRONZE_IV,53,14,11585,9,10,IRON_I,0,14,12035,11,18,BRONZE_I,23,12,9377,9,10,IRON_I,0,11,8413,29,36,IRON_I,66,13,10199,187,194,PLATINUM_IV,0,14,11553,20,31,SILVER_II,60,15,13980,19,18,BRONZE_I,52,15,13039,13,19,BRONZE_II,78,12,9217,12,19,IRON_I,100,11,8452
0,24,28,BRONZE_III,18,16,15410,24,28,BRONZE_III,18,12,9236,1,10,IRON_II,51,14,12995,25,37,BRONZE_IV,77,13,10178,4,9,IRON_I,61,13,10087,67,62,BRONZE_III,24,16,14758,100,106,SILVER_IV,0,15,14043,33,59,BRONZE_IV,22,16,15442,33,59,BRONZE_IV,22,14,12988,110,115,BRONZE_III,46,12,9332
1,10,16,BRONZE_I,17,17,16905,6,5,BRONZE_IV,50,16,15573,7,14,BRONZE_IV,0,15,14646,21,26,BRONZE_II,92,17,16747,4,9,IRON_I,61,16,14716,13,14,BRONZE_II,43,16,15262,183,179,BRONZE_IV,7,14,12874,18,16,BRONZE_I,41,16,15426,7,12,BRONZE_II,70,12,9846,269,252,BRONZE_III,37,12,9370
0,62,73,BRONZE_III,73,15,13431,5,12,BRONZE_II,17,15,13092,19,23,BRONZE_III,44,15,13947,21,26,BRONZE_II,92,14,12229,4,9,IRON_I,61,13,11135,43,42,SILVER_IV,0,18,19269,64,86,BRONZE_IV,38,16,16076,22,21,BRONZE_I,23,16,15639,13,24,BRONZE_II,24,15,13360,82,90,BRONZE_II,0,14,12631
0,47,56,SILVER_IV,31,16,15129,49,68,BRONZE_III,37,14,12981,65,56,BRONZE_I,15,15,13543,21,26,BRONZE_II,92,17,17084,4,9,IRON_I,61,14,12890,4,7,BRONZE_IV,77,17,16548,281,294,BRONZE_III,56,17,17174,79,75,SILVER_III,1,16,14973,114,115,SILVER_IV,20,16,14999,32,36,BRONZE_III,63,15,14424
0,20,29,BRONZE_II,68,13,10753,34,60,BRONZE_IV,75,10,7115,8,17,BRONZE_III,23,13,10060,21,26,BRONZE_II,92,12,9067,4,9,IRON_I,61,11,8215,6,11,BRONZE_IV,11,11,8552,42,47,BRONZE_II,86,15,13309,42,47,BRONZE_II,86,15,14511,28,29,BRONZE_I,19,12,9000,31,32,SILVER_IV,42,12,9493
0,78,112,IRON_I,46,12,9525,24,38,BRONZE_IV,47,11,8536,51,50,SILVER_IV,41,14,12731,21,26,BRONZE_II,92,14,11440,4,9,IRON_I,61,10,6843,185,201,BRONZE_I,15,15,13301,37,51,BRONZE_III,23,15,13365,20,34,BRONZE_III,65,14,11747,9,16,BRONZE_IV,68,12,8990,9,16,BRONZE_IV,68,13,10190
0,29,51,BRONZE_IV,0,16,15292,34,38,BRONZE_II,40,17,17178,72,67,BRONZE_III,72,17,18184,21,26,BRONZE_II,92,15,14656,4,9,IRON_I,61,15,13284,159,151,SILVER_III,1,16,16222,97,94,SILVER_IV,0,15,14474,128,124,SILVER_III,75,16,15371,237,201,SILVER_III,57,16,16270,52,54,BRONZE_II,61,15,14090
0,239,214,BRONZE_II,90,14,12396,138,138,BRONZE_III,0,15,13460,64,68,SILVER_IV,34,16,15036,497,442,BRONZE_II,65,15,13039,210,202,BRONZE_II,24,14,11631,69,57,SILVER_IV,24,15,13404,158,166,IRON_I,0,12,9294,6,13,BRONZE_III,54,13,10036,49,57,BRONZE_II,31,14,11751,51,55,BRONZE_II,8,12,8874
0,575,531,BRONZE_I,10,16,14902,174,174,BRONZE_III,73,15,14038,66,79,BRONZE_II,13,16,14844,135,100,BRONZE_II,41,14,12173,281,249,BRONZE_II,51,14,11950,69,57,SILVER_IV,24,15,14321,158,166,IRON_I,0,13,10004,395,362,BRONZE_III,57,14,12699,73,89,BRONZE_III,28,15,13862,229,239,BRONZE_III,56,14,12260
1,48,63,SILVER_II,60,14,11610,63,69,BRONZE_II,89,11,8575,55,52,SILVER_III,16,16,15626,95,136,BRONZE_II,27,14,12017,77,95,IRON_II,27,14,11661,158,166,IRON_I,0,17,16636,158,166,IRON_I,0,16,14732,28,22,SILVER_III,3,15,13669,13,6,SILVER_I,39,17,17821,69,57,SILVER_IV,24,15,14150
0,227,227,GOLD_II,14,14,12521,189,191,SILVER_IV,0,14,11666,82,77,SILVER_II,11,15,14150,128,135,BRONZE_II,77,15,13494,343,334,BRONZE_III,54,15,13817,158,166,IRON_I,0,13,10949,158,166,IRON_I,0,12,8665,28,22,SILVER_III,3,11,8318,13,6,SILVER_I,39,13,10096,69,57,SILVER_IV,24,13,10358
1,131,161,BRONZE_IV,0,12,8833,143,174,IRON_II,37,12,8674,7,12,IRON_II,74,14,11897,87,105,BRONZE_IV,60,13,10324,118,132,BRONZE_III,45,12,8679,327,345,BRONZE_IV,50,15,13142,158,166,IRON_I,0,15,13558,74,87,BRONZE_IV,82,13,10906,197,186,BRONZE_III,50,14,12366,237,256,BRONZE_IV,28,13,11008
0,31,51,BRONZE_IV,24,13,10495,49,82,IRON_III,20,11,7534,79,88,BRONZE_III,82,11,8020,387,396,BRONZE_III,14,11,8395,298,299,BRONZE_IV,52,11,8423,331,349,IRON_III,67,11,8329,158,166,IRON_I,0,11,7351,259,239,BRONZE_III,0,12,8973,129,146,BRONZE_III,60,12,9626,19,60,IRON_IV,34,8,4080
1,78,110,IRON_II,1,10,6983,7,14,IRON_III,97,4,1501,1640,1621,BRONZE_IV,57,9,5982,12,38,IRON_II,37,7,3913,24,57,IRON_III,40,6,2574,43,53,IRON_III,75,11,7774,158,166,IRON_I,0,9,6041,27,27,BRONZE_IV,1,11,7377,98,111,BRONZE_III,9,9,5694,241,387,IRON_III,0,8,4150
1,52,42,BRONZE_III,85,13,11361,162,157,BRONZE_II,54,14,12027,8,5,IRON_I,72,13,11287,53,45,BRONZE_IV,1,14,12718,326,324,IRON_II,5,12,9677,27,38,IRON_I,57,13,11126,86,90,IRON_III,0,12,9160,482,497,BRONZE_III,8,11,8334,136,148,BRONZE_III,0,12,9327,149,146,BRONZE_III,79,11,8157
1,326,296,BRONZE_II,44,16,16164,292,283,BRONZE_II,72,16,16087,8,5,IRON_I,72,17,16566,86,86,BRONZE_IV,0,17,16523,344,327,BRONZE_IV,65,15,13479,119,138,IRON_I,57,16,15270,62,77,BRONZE_IV,0,16,16291,31,35,BRONZE_III,2,15,14442,164,170,BRONZE_IV,72,14,11885,458,441,BRONZE_I,10,14,12858
1,202,207,IRON_III,30,18,18706,40,56,BRONZE_IV,84,16,15026,8,5,IRON_I,72,18,18495,130,104,BRONZE_II,30,15,13325,88,92,BRONZE_IV,10,15,14657,78,71,IRON_III,22,16,15152,277,293,BRONZE_III,30,16,15082,153,191,IRON_II,90,17,16954,157,174,BRONZE_IV,58,16,15800,390,406,BRONZE_IV,45,12,9018
1,524,474,BRONZE_III,71,16,15251,149,152,BRONZE_IV,0,16,15787,8,5,IRON_I,72,15,14087,125,117,BRONZE_III,22,14,12925,332,303,BRONZE_I,64,13,11190,114,126,BRONZE_II,1,14,12260,407,433,BRONZE_IV,75,13,11362,205,200,BRONZE_III,39,16,15368,216,203,IRON_II,87,12,9811,476,588,IRON_IV,15,12,9436
1,115,104,IRON_I,33,17,16987,308,279,SILVER_IV,38,17,16527,8,5,IRON_I,72,15,14375,322,332,BRONZE_II,7,17,18062,327,345,BRONZE_II,8,16,15535,26,37,BRONZE_III,0,17,17815,12,21,IRON_III,22,15,13688,135,149,BRONZE_IV,28,17,16587,130,101,BRONZE_IV,12,15,13769,598,595,BRONZE_III,61,14,11666
0,365,324,SILVER_IV,31,11,8557,130,148,BRONZE_IV,43,9,6075,8,5,IRON_I,72,12,9295,352,357,IRON_III,50,10,6331,93,92,BRONZE_IV,64,10,6435,300,321,BRONZE_IV,16,12,9373,198,229,IRON_III,23,11,7639,107,98,BRONZE_III,72,13,10153,830,862,BRONZE_III,5,11,7808,17,16,IRON_I,65,9,6084
0,8,20,IRON_I,0,12,8636,41,58,BRONZE_IV,51,9,5492,8,5,IRON_I,72,9,5529,496,429,SILVER_IV,0,9,5582,108,109,BRONZE_IV,0,8,4803,307,329,IRON_II,21,12,9395,4,6,IRON_I,25,10,6612,151,168,BRONZE_IV,26,11,8344,76,69,BRONZE_IV,0,10,6727,251,269,BRONZE_II,67,10,6250
0,4,6,IRON_I,87,16,15716,4,6,IRON_I,87,13,10190,4,6,IRON_I,87,14,12629,6,11,BRONZE_IV,7,14,11972,13,24,IRON_III,40,13,10938,11,1,BRONZE_I,0,15,14209,36,71,IRON_III,59,16,15050,184,206,BRONZE_II,40,18,18518,31,36,BRONZE_III,75,16,14838,7,3,BRONZE_I,1,14,12310
0,4,6,IRON_I,87,15,13189,19,29,BRONZE_II,0,14,12730,14,14,BRONZE_II,3,15,13242,22,20,BRONZE_II,38,17,17527,128,142,SILVER_IV,12,15,13911,13,5,BRONZE_III,69,18,18626,28,29,BRONZE_I,100,16,15578,20,7,BRONZE_I,100,17,17969,35,36,BRONZE_II,51,15,14144,29,34,BRONZE_II,16,16,15748
0,4,6,IRON_I,87,3,936,81,85,SILVER_IV,5,3,985,10,12,BRONZE_IV,90,3,1116,70,54,BRONZE_III,64,3,722,1,13,BRONZE_IV,0,1,0,95,93,BRONZE_II,47,4,1175,9,23,BRONZE_III,3,3,985,59,63,BRONZE_IV,71,3,1085,131,128,SILVER_IV,0,3,744,8,11,SILVER_IV,36,3,714
1,4,6,IRON_I,87,15,13079,20,11,BRONZE_III,17,13,11323,44,45,BRONZE_I,19,14,11506,70,54,BRONZE_III,64,14,11945,286,277,GOLD_IV,68,15,14120,29,18,SILVER_II,8,12,9250,22,20,BRONZE_II,27,12,8953,22,20,BRONZE_II,27,14,12270,22,20,BRONZE_II,27,12,9031,11,6,BRONZE_II,45,15,13390
1,4,6,IRON_I,87,13,11009,20,11,BRONZE_III,17,10,6549,44,45,BRONZE_I,19,10,7096,70,54,BRONZE_III,64,11,7915,286,277,GOLD_IV,68,12,8761,194,181,BRONZE_III,28,11,7686,293,279,BRONZE_IV,44,10,6771,573,605,IRON_IV,8,9,5348,10,9,SILVER_I,0,8,4940,305,311,BRONZE_IV,73,9,5235
1,4,6,IRON_I,87,16,16262,20,11,BRONZE_III,17,14,11648,44,45,BRONZE_I,19,15,13692,70,54,BRONZE_III,64,16,15252,286,277,GOLD_IV,68,16,15782,7,3,BRONZE_III,4,13,10497,2,11,BRONZE_IV,0,14,11967,10,18,BRONZE_IV,30,14,12938,20,10,SILVER_II,5,13,10506,6,4,BRONZE_IV,72,14,12908
0,4,6,IRON_I,87,16,15160,20,11,BRONZE_III,17,11,8440,39,39,SILVER_IV,38,13,11143,135,107,GOLD_III,15,14,12245,70,54,BRONZE_III,64,13,10033,52,26,SILVER_II,59,14,12293,12,10,BRONZE_I,74,14,11627,70,76,BRONZE_II,63,17,17856,87,107,SILVER_IV,0,15,13479,16,13,BRONZE_I,25,15,13814
0,709,690,BRONZE_III,74,16,15357,30,37,BRONZE_IV,41,17,16624,9,16,IRON_I,76,16,15921,264,255,BRONZE_II,43,16,16216,261,267,BRONZE_IV,94,13,11284,220,208,BRONZE_III,11,16,16275,100,81,BRONZE_II,34,14,12626,219,218,BRONZE_II,28,15,13939,15,24,IRON_I,90,14,12730,250,269,BRONZE_IV,69,14,11618
0,38,40,BRONZE_I,51,16,15759,40,50,BRONZE_III,6,17,17101,634,612,BRONZE_II,28,14,12766,95,103,BRONZE_IV,0,16,15608,95,68,GOLD_II,42,17,16853,202,204,BRONZE_IV,85,18,18378,460,407,BRONZE_I,20,16,15853,166,202,BRONZE_IV,0,16,14731,15,24,IRON_I,90,15,13723,112,118,BRONZE_II,8,15,13662
0,91,61,BRONZE_III,38,16,16151,170,181,BRONZE_III,15,15,13783,260,226,BRONZE_II,87,15,14535,66,70,BRONZE_III,26,14,12585,106,116,IRON_IV,55,13,11123,276,344,IRON_IV,58,13,10173,177,205,BRONZE_III,0,13,10079,75,82,IRON_I,25,14,11866,15,24,IRON_I,90,14,11902,319,327,BRONZE_III,67,13,11431
1,42,46,BRONZE_IV,0,17,16574,128,126,SILVER_IV,1,16,15220,104,119,IRON_III,86,17,16918,185,183,BRONZE_III,73,17,16958,78,103,BRONZE_IV,22,16,15021,55,65,BRONZE_IV,31,18,18954,113,104,BRONZE_IV,31,18,18674,72,83,BRONZE_IV,15,15,14686,15,24,IRON_I,90,15,13283,197,238,IRON_III,11,16,15508
1,260,261,BRONZE_III,69,18,18465,177,205,BRONZE_III,0,14,12199,99,107,BRONZE_III,60,16,15277,69,68,BRONZE_II,7,14,12535,191,185,BRONZE_I,12,14,12131,507,502,BRONZE_III,60,17,17186,407,363,BRONZE_I,42,18,19450,74,81,BRONZE_III,15,14,11514,15,24,IRON_I,90,17,17006,163,173,SILVER_IV,13,15,14528
1,94,127,IRON_IV,71,18,20327,281,292,BRONZE_IV,38,16,15787,263,275,BRONZE_IV,58,18,20861,139,121,BRONZE_III,44,18,21433,220,217,BRONZE_III,0,18,19654,35,62,BRONZE_IV,25,18,24541,312,289,BRONZE_IV,0,18,24067,99,107,BRONZE_III,60,18,24791,15,24,IRON_I,90,18,20585,185,238,IRON_IV,74,17,17500
1,497,480,BRONZE_IV,55,15,14570,171,154,BRONZE_III,53,15,13149,321,335,IRON_I,60,16,14923,123,136,IRON_II,51,15,13247,188,222,BRONZE_III,3,14,11511,76,101,BRONZE_IV,15,17,17037,104,130,BRONZE_IV,29,17,16714,105,122,BRONZE_IV,0,16,15135,15,24,IRON_I,90,17,17636,156,176,IRON_I,14,15,13425
1,127,134,BRONZE_I,52,15,13939,276,246,GOLD_III,15,14,12035,20,30,BRONZE_IV,86,14,12366,20,30,BRONZE_IV,86,14,11543,24,29,SILVER_IV,63,13,10301,84,87,SILVER_III,6,15,14528,212,220,SILVER_III,64,16,16423,37,33,SILVER_IV,29,16,14982,125,114,SILVER_III,58,16,16327,6,9,IRON_I,98,14,12005
1,75,65,SILVER_III,25,18,18439,339,319,SILVER_III,38,16,16010,72,84,SILVER_III,66,15,13331,109,115,BRONZE_I,8,15,14109,66,74,BRONZE_II,87,14,12065,15,20,BRONZE_II,75,17,17558,212,220,SILVER_III,64,18,19453,235,224,SILVER_IV,42,17,16555,37,33,SILVER_IV,29,16,16244,6,9,IRON_I,98,14,11848
0,224,231,SILVER_II,62,15,14260,27,19,GOLD_IV,28,15,13469,39,37,BRONZE_II,28,15,13884,66,59,SILVER_II,0,15,13785,46,47,BRONZE_I,17,14,12064,8,13,GOLD_IV,18,16,16322,15,19,BRONZE_II,60,13,10086,8,5,BRONZE_II,75,14,12012,19,20,SILVER_I,76,12,9934,6,9,IRON_I,98,12,9171
1,13,19,BRONZE_II,34,13,10857,4,6,BRONZE_III,87,12,9469,109,116,BRONZE_IV,0,12,9896,109,116,BRONZE_IV,0,11,7762,42,56,IRON_IV,7,9,6107,15,19,BRONZE_II,60,14,12620,8,5,BRONZE_II,75,13,10866,10,25,IRON_IV,71,11,7899,10,25,IRON_IV,71,10,7144,6,9,IRON_I,98,12,8886
1,163,180,IRON_I,0,15,14468,16,21,BRONZE_IV,74,12,8851,22,23,SILVER_II,9,13,10266,29,56,BRONZE_IV,3,13,10010,24,16,BRONZE_I,78,12,8867,6,10,BRONZE_III,41,16,15755,15,19,BRONZE_II,60,15,14234,18,32,IRON_I,34,14,12932,4,7,BRONZE_III,60,14,11669,6,9,IRON_I,98,17,16747
1,15,18,BRONZE_IV,76,10,6807,15,35,IRON_II,36,7,3345,20,28,BRONZE_IV,62,10,6712,141,158,BRONZE_II,61,9,5260,30,40,BRONZE_III,1,7,3404,73,78,BRONZE_III,41,11,8416,176,179,SILVER_IV,0,10,6797,108,87,SILVER_I,44,10,7227,15,19,BRONZE_II,60,8,4636,6,9,IRON_I,98,10,7198
0,119,130,SILVER_IV,36,11,8407,18,19,BRONZE_II,58,9,5736,71,64,BRONZE_I,10,10,6974,57,65,BRONZE_II,65,8,4565,24,19,SILVER_IV,56,9,6023,123,103,SILVER_II,27,10,7233,82,81,SILVER_III,0,8,4759,361,358,SILVER_III,31,11,7506,15,19,BRONZE_II,60,8,4142,6,9,IRON_I,98,7,3670
0,240,216,BRONZE_III,71,13,11173,122,140,BRONZE_III,2,12,9381,94,77,SILVER_III,26,14,12661,117,120,BRONZE_II,0,11,8137,10,14,BRONZE_IV,56,9,5539,176,210,BRONZE_III,98,12,8814,52,64,BRONZE_III,80,10,7281,18,6,IRON_I,100,11,8444,664,683,BRONZE_III,62,11,7594,47,64,BRONZE_IV,5,10,6401
0,28,32,BRONZE_III,13,8,4325,26,44,BRONZE_IV,29,6,2569,92,98,IRON_II,76,8,4715,710,692,BRONZE_IV,14,6,2563,272,267,BRONZE_II,75,5,1875,250,235,SILVER_IV,33,7,3480,275,218,BRONZE_II,18,8,4651,18,6,IRON_I,100,1,0,372,347,BRONZE_II,65,7,3431,27,52,IRON_II,58,4,1651
1,84,90,BRONZE_II,34,13,11117,153,162,SILVER_IV,0,11,7887,58,70,BRONZE_II,72,12,9388,92,95,BRONZE_III,76,9,5390,266,241,SILVER_III,34,10,6891,319,319,SILVER_IV,75,13,10515,10,21,IRON_III,65,15,13686,18,6,IRON_I,100,13,11102,246,218,SILVER_I,41,11,8332,50,40,SILVER_IV,52,13,10059
0,59,83,IRON_II,26,3,965,146,177,BRONZE_IV,75,3,833,672,701,BRONZE_III,42,3,1086,15,15,IRON_I,40,2,358,766,787,IRON_I,25,3,749,45,85,IRON_IV,8,1,0,68,80,BRONZE_III,89,3,1015,18,6,IRON_I,100,3,1116,710,692,BRONZE_IV,14,2,578,249,266,BRONZE_IV,3,2,578
1,170,168,BRONZE_III,28,16,14786,144,127,BRONZE_I,55,15,14204,243,211,BRONZE_I,0,15,14173,13,25,BRONZE_IV,28,14,11924,13,32,IRON_II,39,13,10178,415,391,BRONZE_IV,0,14,11593,48,50,IRON_II,22,16,14966,18,6,IRON_I,100,16,15151,22,29,BRONZE_IV,28,16,15898,54,58,BRONZE_IV,14,16,14962
1,200,205,IRON_IV,86,13,10239,161,220,IRON_IV,23,10,7073,81,104,IRON_II,17,11,7625,42,43,IRON_I,21,11,7620,654,649,BRONZE_I,0,9,5809,130,115,BRONZE_III,95,13,10351,49,55,BRONZE_IV,37,11,7809,18,6,IRON_I,100,13,10797,89,100,BRONZE_IV,0,12,9767,203,195,BRONZE_III,52,11,7366
1,36,40,BRONZE_IV,37,12,8927,345,394,IRON_IV,56,10,7258,193,151,SILVER_III,0,11,7869,114,124,IRON_I,6,12,8616,275,305,BRONZE_IV,4,11,7810,67,74,BRONZE_III,65,13,10648,93,107,IRON_II,14,13,11091,18,6,IRON_I,100,13,11334,205,196,BRONZE_IV,56,12,8933,177,171,BRONZE_III,53,10,6878
1,92,88,GOLD_IV,15,18,19300,121,116,PLATINUM_IV,5,18,19169,298,316,GOLD_III,25,18,20074,81,99,GOLD_IV,88,17,16984,104,96,GOLD_II,30,15,14504,27,35,IRON_I,7,18,19669,35,29,PLATINUM_IV,43,17,17953,58,51,GOLD_IV,49,18,18694,58,51,GOLD_IV,49,18,18959,42,29,GOLD_IV,82,16,15538
0,28,34,BRONZE_I,83,14,12081,14,15,BRONZE_I,24,14,11813,6,9,BRONZE_I,1,15,14686,354,322,DIAMOND_II,75,15,13225,195,191,GOLD_II,51,13,10240,27,35,IRON_I,7,14,12931,161,145,SILVER_II,65,12,9197,161,145,SILVER_II,65,13,11426,40,46,SILVER_IV,44,12,8621,42,29,GOLD_IV,82,10,6603
0,195,191,GOLD_II,51,13,10662,286,279,BRONZE_III,75,9,5465,159,157,GOLD_III,20,12,9102,8,7,SILVER_III,61,10,7094,55,50,GOLD_III,95,9,6025,27,35,IRON_I,7,10,6448,6,9,BRONZE_I,1,8,4693,14,15,BRONZE_I,24,10,6839,28,34,BRONZE_I,83,8,4671,42,29,GOLD_IV,82,8,4833
0,139,149,PLATINUM_III,31,18,19371,139,149,PLATINUM_III,31,16,15329,161,162,SILVER_II,15,16,15456,12,4,GOLD_II,0,16,15525,137,142,SILVER_III,16,14,11612,27,35,IRON_I,7,12,9912,42,43,SILVER_III,44,13,10555,100,75,GOLD_IV,17,15,14182,8,7,SILVER_III,61,14,12748,42,29,GOLD_IV,82,13,10937
1,25,37,GOLD_IV,0,18,18557,46,41,PLATINUM_IV,14,17,17110,46,41,PLATINUM_IV,14,16,15844,43,37,PLATINUM_IV,36,16,16273,43,37,PLATINUM_IV,36,13,11162,27,35,IRON_I,7,17,18246,42,43,SILVER_III,44,18,18752,42,43,SILVER_III,44,17,16509,68,53,GOLD_IV,0,14,12966,42,29,GOLD_IV,82,14,11482
1,198,200,SILVER_II,0,16,16389,53,34,GOLD_IV,71,15,13876,81,71,GOLD_II,2,18,19125,8,18,SILVER_III,18,16,16097,46,28,GOLD_I,3,15,13455,27,35,IRON_I,7,18,19104,42,43,SILVER_III,44,17,17286,42,29,GOLD_IV,82,17,17318,129,151,PLATINUM_IV,0,17,17002,199,193,GOLD_II,47,17,17627
1,508,508,SILVER_II,90,14,12765,235,216,SILVER_III,0,13,10089,195,190,SILVER_III,75,12,9514,229,207,SILVER_II,1,12,9146,285,236,GOLD_II,62,12,8680,27,35,IRON_I,7,14,12685,42,43,SILVER_III,44,15,13117,41,36,SILVER_I,62,14,11506,42,29,GOLD_IV,82,15,13314,76,81,BRONZE_I,16,12,9626
0,163,160,BRONZE_IV,0,13,11001,331,285,SILVER_III,42,10,7266,125,148,BRONZE_III,14,12,9786,40,42,IRON_I,0,11,8317,55,55,BRONZE_IV,0,9,6032,79,95,BRONZE_IV,67,14,12897,448,445,BRONZE_III,19,13,11202,297,268,BRONZE_III,27,14,11954,142,122,BRONZE_III,62,12,9748,332,322,BRONZE_IV,61,11,8472
1,78,98,BRONZE_IV,3,16,15669,50,33,BRONZE_II,49,15,13279,678,639,BRONZE_III,61,15,13364,40,42,IRON_I,0,15,13337,55,55,BRONZE_IV,0,15,13263,135,135,BRONZE_IV,82,16,15392,46,98,IRON_IV,15,15,14231,34,78,IRON_IV,74,15,13794,201,213,BRONZE_III,33,15,14452,25,23,BRONZE_IV,75,14,11985
0,154,158,BRONZE_IV,66,12,9721,14,30,BRONZE_IV,5,10,6732,105,106,IRON_I,23,11,8356,40,42,IRON_I,0,10,7005,55,55,BRONZE_IV,0,10,6197,166,173,BRONZE_IV,69,13,11298,333,396,IRON_III,41,11,7679,187,221,IRON_IV,0,14,12068,225,259,IRON_III,9,12,9051,149,172,BRONZE_IV,21,12,8774
0,68,67,IRON_II,95,13,11362,133,130,IRON_III,4,14,12270,337,317,BRONZE_IV,9,11,7546,40,42,IRON_I,0,12,9154,55,55,BRONZE_IV,0,13,10518,133,136,BRONZE_III,54,13,10241,225,259,IRON_III,9,12,9294,95,130,IRON_III,36,14,12436,130,153,BRONZE_III,28,15,13520,279,272,BRONZE_IV,29,13,10141
1,221,195,BRONZE_II,4,15,14097,16,15,BRONZE_II,65,18,29548,128,137,BRONZE_IV,0,17,17227,40,42,IRON_I,0,15,13362,55,55,BRONZE_IV,0,15,13924,161,177,BRONZE_IV,91,17,17182,26,50,IRON_IV,0,13,11044,58,79,BRONZE_IV,14,16,15692,267,275,BRONZE_III,32,15,14086,456,465,BRONZE_IV,23,17,16781
0,297,298,BRONZE_IV,39,16,16225,124,144,IRON_III,75,15,13373,38,45,BRONZE_IV,45,14,12752,40,42,IRON_I,0,15,13710,55,55,BRONZE_IV,0,14,11825,98,108,IRON_II,62,16,16299,479,547,IRON_II,20,15,14256,101,115,IRON_III,50,16,14773,87,69,BRONZE_IV,20,16,15053,361,353,BRONZE_III,13,15,13690
1,55,55,BRONZE_IV,0,3,904,95,102,IRON_III,46,3,693,101,126,IRON_II,97,3,996,40,42,IRON_I,0,2,585,350,353,BRONZE_IV,45,2,344,215,257,BRONZE_IV,18,3,785,435,405,SILVER_IV,12,3,1045,23,33,IRON_III,0,1,0,54,49,BRONZE_IV,61,2,526,23,29,IRON_II,78,2,587
0,198,195,SILVER_IV,38,15,14340,177,145,SILVER_IV,52,15,14436,90,78,SILVER_II,23,14,12754,11,16,IRON_I,0,14,11588,41,35,GOLD_IV,0,13,10446,632,627,SILVER_II,39,16,15900,121,122,SILVER_IV,43,16,15712,126,153,BRONZE_IV,16,15,14631,122,121,SILVER_II,32,15,14114,125,122,SILVER_III,19,15,14377
0,595,569,SILVER_IV,0,14,11605,213,215,SILVER_II,0,13,10407,146,173,BRONZE_II,33,12,9875,11,16,IRON_I,0,11,8085,41,35,GOLD_IV,0,10,6721,194,188,SILVER_III,35,14,12721,58,60,SILVER_III,38,13,10097,96,110,SILVER_IV,9,14,12599,18,19,SILVER_IV,22,12,8982,59,68,BRONZE_I,32,12,9117
0,36,38,BRONZE_III,0,14,12044,183,163,SILVER_III,18,14,11571,79,79,BRONZE_II,90,12,9520,11,16,IRON_I,0,12,9660,41,35,GOLD_IV,0,12,9911,40,58,BRONZE_III,59,15,13609,336,343,SILVER_IV,27,16,16435,45,66,BRONZE_IV,28,15,13847,96,69,SILVER_III,28,16,15414,119,115,BRONZE_I,45,14,12290
