result,main_player_win,main_player_losses,main_player_tier,main_player_league_points,main_player_champion_level,main_player_champion_experience,ally_0_wins,ally_0_losses,ally_0_tier,ally_0_league_points,ally_0_champion_level,ally_0_champion_experience,ally_1_wins,ally_1_losses,ally_1_tier,ally_1_league_points,ally_1_champion_level,ally_1_champion_experience,ally_2_wins,ally_2_losses,ally_2_tier,ally_2_league_points,ally_2_champion_level,ally_2_champion_experience,ally_3_wins,ally_3_losses,ally_3_tier,ally_3_league_points,ally_3_champion_level,ally_3_champion_experience,rival_0_wins,rival_0_losses,rival_0_tier,rival_0_league_points,rival_0_champion_level,rival_0_champion_experience,rival_1_wins,rival_1_losses,rival_1_tier,rival_1_league_points,rival_1_champion_level,rival_1_champion_experience,rival_2_wins,rival_2_losses,rival_2_tier,rival_2_league_points,rival_2_champion_level,rival_2_champion_experience,rival_3_wins,rival_3_losses,rival_3_tier,rival_3_league_points,rival_3_champion_level,rival_3_champion_experience,rival_4_wins,rival_4_losses,rival_4_tier,rival_4_league_points,rival_4_champion_level,rival_4_champion_experience
0,205,196,DIAMOND_III,16,13,10033,76,81,PLATINUM_I,59,11,8370,390,386,DIAMOND_IV,16,12,8681,180,185,DIAMOND_IV,32,10,7206,157,121,DIAMOND_I,100,9,5975,565,531,DIAMOND_IV,11,14,11535,181,178,DIAMOND_II,16,13,10456,125,120,DIAMOND_I,18,14,12188,300,272,DIAMOND_II,6,12,8972,343,307,DIAMOND_II,24,10,7290
0,77,85,PLATINUM_II,78,17,17831,509,471,DIAMOND_IV,19,18,18628,128,139,DIAMOND_III,70,18,18819,179,176,PLATINUM_I,21,16,15232,216,207,DIAMOND_III,22,15,13796,404,389,PLATINUM_I,62,15,13851,159,158,DIAMOND_IV,62,14,12244,253,251,DIAMOND_IV,29,15,14487,347,318,DIAMOND_III,27,15,13670,343,318,DIAMOND_III,25,13,10898
1,310,283,DIAMOND_IV,33,15,14376,644,637,DIAMOND_II,15,14,12515,186,160,DIAMOND_III,51,15,13991,400,399,DIAMOND_II,15,15,13939,225,211,DIAMOND_IV,87,13,10709,264,253,DIAMOND_III,50,17,17992,293,291,DIAMOND_III,32,16,15737,117,92,DIAMOND_III,53,15,13592,347,318,DIAMOND_III,27,16,14964,105,104,DIAMOND_III,20,15,13242
1,265,234,PLATINUM_II,44,18,23703,231,220,DIAMOND_IV,15,17,17626,246,251,DIAMOND_IV,23,18,18824,184,182,DIAMOND_IV,0,18,20963,235,231,DIAMOND_III,10,15,14303,120,108,DIAMOND_IV,4,18,23150,333,305,DIAMOND_III,40,18,21635,112,100,DIAMOND_IV,32,18,21559,347,318,DIAMOND_III,27,18,21053,144,141,PLATINUM_II,18,17,17318
1,181,200,PLATINUM_III,42,13,11359,23,9,GOLD_IV,76,12,9849,16,19,PLATINUM_IV,64,13,10727,27,16,PLATINUM_IV,0,11,8168,17,19,GOLD_II,0,9,6053,8,7,PLATINUM_IV,51,15,13053,43,30,PLATINUM_IV,58,14,11827,392,367,PLATINUM_III,30,14,12324,347,318,DIAMOND_III,27,14,11653,45,57,PLATINUM_II,80,12,8709
1,411,397,PLATINUM_III,75,16,16433,74,105,DIAMOND_IV,0,15,13761,308,312,DIAMOND_IV,55,15,13894,433,415,DIAMOND_IV,33,15,13884,236,237,DIAMOND_II,33,13,10252,348,344,DIAMOND_IV,75,18,18362,456,420,DIAMOND_IV,0,17,16536,118,102,DIAMOND_II,41,17,17480,347,318,DIAMOND_III,27,17,17080,226,193,DIAMOND_IV,0,14,12776
1,435,419,PLATINUM_II,76,17,17866,351,343,DIAMOND_III,0,14,11566,209,179,PLATINUM_I,44,14,12928,502,486,DIAMOND_IV,0,13,11210,572,546,PLATINUM_III,7,13,10355,62,69,DIAMOND_IV,0,17,16843,260,231,DIAMOND_II,0,17,16803,137,114,DIAMOND_IV,1,17,16981,347,318,DIAMOND_III,27,16,16091,703,723,DIAMOND_I,0,15,14170
1,31,35,PLATINUM_II,62,11,8054,171,181,PLATINUM_I,27,11,7921,464,422,DIAMOND_IV,2,10,7136,221,204,PLATINUM_I,0,11,8188,95,73,PLATINUM_II,61,9,5579,51,58,PLATINUM_I,13,12,9731,279,251,DIAMOND_II,0,11,8463,75,63,DIAMOND_IV,0,14,11595,347,318,DIAMOND_III,27,14,11837,537,535,DIAMOND_III,70,12,8932
0,982,941,DIAMOND_III,7,15,14272,225,241,DIAMOND_III,9,14,12454,46,45,PLATINUM_I,88,15,14580,174,171,DIAMOND_IV,30,14,11852,131,151,DIAMOND_III,11,13,10044,386,365,DIAMOND_II,2,17,17639,53,41,PLATINUM_I,100,16,15257,470,445,DIAMOND_III,30,18,18932,57,49,DIAMOND_IV,18,15,13980,203,208,PLATINUM_I,0,13,11027
0,354,315,MASTER_I,22,14,12509,262,227,DIAMOND_II,34,12,8845,486,456,DIAMOND_III,50,14,12433,174,171,DIAMOND_IV,30,12,9785,131,151,DIAMOND_III,11,12,8914,114,80,DIAMOND_III,58,16,15680,102,115,DIAMOND_III,91,15,13590,70,70,PLATINUM_I,26,15,13521,106,118,DIAMOND_IV,0,14,12128,138,150,DIAMOND_IV,61,13,11317
1,151,148,DIAMOND_IV,70,17,17573,48,49,PLATINUM_I,67,16,15423,54,45,DIAMOND_IV,21,16,15947,174,171,DIAMOND_IV,30,15,13173,131,151,DIAMOND_III,11,15,13654,22,21,PLATINUM_I,72,15,13090,37,39,PLATINUM_I,0,13,10930,158,139,PLATINUM_I,30,14,12788,59,46,PLATINUM_II,64,14,12453,103,101,DIAMOND_IV,5,12,8986
1,248,254,DIAMOND_III,0,16,16289,371,361,DIAMOND_II,0,17,17939,315,276,DIAMOND_III,9,15,13223,174,171,DIAMOND_IV,30,14,12041,131,151,DIAMOND_III,11,14,11527,69,51,DIAMOND_III,82,13,11380,41,34,PLATINUM_I,40,14,11856,225,224,DIAMOND_III,24,14,12576,43,51,PLATINUM_I,31,13,11138,324,281,DIAMOND_I,46,11,8463
0,306,310,DIAMOND_III,75,14,12561,325,322,DIAMOND_III,75,15,13778,242,228,DIAMOND_I,14,15,14398,174,171,DIAMOND_IV,30,14,12909,131,151,DIAMOND_III,11,13,11302,380,402,DIAMOND_II,35,17,17221,138,110,DIAMOND_II,32,17,16820,139,131,DIAMOND_II,19,16,14906,193,182,DIAMOND_I,27,15,13858,92,95,DIAMOND_III,52,14,11802
1,171,189,DIAMOND_IV,49,15,13708,127,124,DIAMOND_III,72,15,14143,428,433,DIAMOND_II,40,16,14781,174,171,DIAMOND_IV,30,14,12496,131,151,DIAMOND_III,11,11,8501,260,231,DIAMOND_II,0,13,11046,291,313,DIAMOND_IV,0,12,9086,188,164,DIAMOND_III,52,13,10239,491,473,DIAMOND_III,12,12,9724,88,57,DIAMOND_IV,9,11,8504
1,700,680,DIAMOND_II,92,17,17087,160,139,DIAMOND_III,30,16,15423,339,340,DIAMOND_II,95,15,14027,174,171,DIAMOND_IV,30,14,12370,131,151,DIAMOND_III,11,13,10052,632,612,DIAMOND_II,31,16,14912,127,154,DIAMOND_IV,75,13,10025,138,120,DIAMOND_II,79,14,12218,106,89,DIAMOND_IV,6,13,10719,104,74,DIAMOND_III,60,12,9709
0,191,168,DIAMOND_III,0,15,14659,781,771,DIAMOND_IV,10,16,16037,107,91,PLATINUM_I,73,15,13094,348,331,DIAMOND_IV,48,15,13625,130,133,DIAMOND_IV,89,13,10494,452,427,DIAMOND_IV,91,17,16913,135,127,DIAMOND_III,63,18,18436,135,118,PLATINUM_I,100,17,17588,521,516,DIAMOND_III,29,16,15244,275,247,DIAMOND_III,16,14,12937
0,191,168,DIAMOND_III,0,12,9440,781,771,DIAMOND_IV,10,13,10003,65,57,PLATINUM_I,29,12,9095,139,136,DIAMOND_IV,75,11,8287,109,89,DIAMOND_IV,2,10,6213,20,29,PLATINUM_II,60,13,11372,219,234,DIAMOND_III,35,13,11148,188,186,DIAMOND_III,6,13,10844,14,20,PLATINUM_I,4,12,9374,73,61,PLATINUM_I,71,10,7207
1,191,168,DIAMOND_III,0,18,19405,115,108,DIAMOND_III,70,16,16218,104,113,DIAMOND_IV,15,17,16593,58,56,DIAMOND_IV,0,17,16883,43,33,PLATINUM_II,69,15,13169,437,390,DIAMOND_II,54,16,16196,134,130,PLATINUM_I,45,15,14641,98,103,DIAMOND_IV,33,16,15081,527,486,DIAMOND_IV,20,14,12599,348,324,DIAMOND_IV,0,13,11424
1,191,168,DIAMOND_III,0,17,17268,30,23,PLATINUM_II,81,16,16114,95,71,DIAMOND_IV,18,18,19954,55,26,PLATINUM_II,33,18,20108,55,40,DIAMOND_IV,1,15,14452,34,24,PLATINUM_II,2,17,18134,117,139,PLATINUM_I,37,14,12753,119,97,PLATINUM_I,49,15,13685,57,66,PLATINUM_I,15,16,15582,81,104,DIAMOND_IV,13,13,11204
1,191,168,DIAMOND_III,0,15,14305,507,503,DIAMOND_III,20,15,14306,737,708,DIAMOND_II,0,15,14573,268,260,DIAMOND_II,34,13,11365,157,163,DIAMOND_IV,44,12,9885,154,161,DIAMOND_III,34,13,11184,65,59,DIAMOND_IV,47,11,8475,232,243,DIAMOND_IV,29,13,11412,262,276,DIAMOND_IV,7,11,7619,935,895,DIAMOND_IV,75,10,6220
0,191,168,DIAMOND_III,0,18,18783,222,207,DIAMOND_IV,44,18,18906,233,229,DIAMOND_IV,0,18,19077,342,303,DIAMOND_IV,0,17,16504,165,174,DIAMOND_III,0,15,13347,95,95,DIAMOND_IV,67,18,21391,172,144,DIAMOND_III,57,17,17276,582,575,DIAMOND_II,1,18,20480,210,180,PLATINUM_I,33,16,16358,221,192,DIAMOND_III,20,16,15701
1,191,168,DIAMOND_III,0,15,13056,222,207,DIAMOND_IV,44,14,11647,192,176,DIAMOND_IV,15,15,13993,58,69,PLATINUM_I,4,14,12733,243,221,PLATINUM_I,72,11,8162,423,394,DIAMOND_III,0,13,10762,334,364,DIAMOND_IV,19,12,9458,218,204,DIAMOND_IV,1,14,11512,277,253,DIAMOND_IV,44,12,9010,809,795,DIAMOND_II,45,12,9470
0,268,252,DIAMOND_III,92,12,9890,118,112,DIAMOND_III,27,12,8672,50,38,PLATINUM_I,51,15,13735,378,404,DIAMOND_IV,0,12,9352,630,562,DIAMOND_III,36,10,6767,302,295,DIAMOND_II,12,14,11948,335,344,DIAMOND_III,19,14,11934,76,66,DIAMOND_II,31,15,13364,118,118,DIAMOND_IV,29,13,11197,51,58,DIAMOND_IV,16,12,8875
1,108,53,DIAMOND_II,57,16,16178,118,112,DIAMOND_III,27,15,14194,137,134,DIAMOND_III,8,15,14169,263,253,DIAMOND_III,34,15,13408,344,324,DIAMOND_IV,38,13,10682,342,316,MASTER_I,1,14,11623,573,589,DIAMOND_II,48,14,11827,580,545,MASTER_I,0,14,11767,357,335,DIAMOND_III,30,13,10209,163,187,DIAMOND_IV,64,11,7714
1,56,40,PLATINUM_I,46,16,14841,118,112,DIAMOND_III,27,15,13188,124,143,DIAMOND_II,24,15,14519,48,37,PLATINUM_I,70,13,11103,25,19,PLATINUM_I,69,13,10645,44,25,DIAMOND_IV,0,12,9949,25,28,PLATINUM_I,64,12,8954,15,12,PLATINUM_I,29,14,12150,25,18,PLATINUM_I,40,13,10049,78,73,DIAMOND_IV,5,11,7343
1,201,190,DIAMOND_IV,0,17,17622,118,112,DIAMOND_III,27,16,15972,213,229,DIAMOND_III,0,17,17473,458,430,DIAMOND_I,62,17,16980,354,341,DIAMOND_II,9,15,14115,107,103,DIAMOND_II,15,16,15970,404,378,DIAMOND_IV,60,16,15078,405,430,DIAMOND_IV,0,16,15518,483,502,GOLD_II,41,16,15347,93,104,DIAMOND_IV,17,14,11910
1,112,107,DIAMOND_II,0,14,12867,118,112,DIAMOND_III,27,14,11691,414,405,DIAMOND_II,75,14,12578,177,151,DIAMOND_IV,75,13,10272,223,201,DIAMOND_IV,0,12,9518,292,301,DIAMOND_III,44,13,10089,93,104,DIAMOND_IV,17,11,8203,342,306,DIAMOND_II,21,14,11665,353,273,PLATINUM_I,33,13,9990,210,162,DIAMOND_IV,24,11,7615
0,32,43,PLATINUM_I,62,13,10841,118,112,DIAMOND_III,27,12,9934,602,572,DIAMOND_II,26,14,12703,97,82,PLATINUM_II,97,13,11278,73,75,DIAMOND_IV,0,11,7568,175,157,DIAMOND_IV,75,14,12423,21,10,PLATINUM_IV,15,15,13321,111,101,DIAMOND_III,89,14,12707,48,35,DIAMOND_II,0,14,12226,130,101,MASTER_I,1,13,10140
0,232,221,DIAMOND_III,0,18,19403,118,112,DIAMOND_III,27,18,21020,139,119,DIAMOND_III,17,18,23088,483,501,DIAMOND_II,28,17,17653,156,165,DIAMOND_IV,0,17,17009,156,149,DIAMOND_III,61,18,25773,76,67,DIAMOND_IV,0,18,25774,399,418,PLATINUM_II,53,18,25749,306,278,DIAMOND_III,52,18,26486,321,282,DIAMOND_III,92,18,20203
0,128,143,GOLD_I,100,15,14674,134,144,PLATINUM_IV,0,15,13671,274,286,DIAMOND_IV,20,16,16303,31,52,PLATINUM_III,15,14,12263,76,89,PLATINUM_II,60,12,9883,170,168,DIAMOND_III,0,16,15326,147,126,DIAMOND_IV,9,13,10408,255,234,PLATINUM_I,67,14,12383,141,166,PLATINUM_IV,0,12,9912,60,54,PLATINUM_IV,0,11,8345
1,247,231,PLATINUM_III,13,18,19069,247,231,PLATINUM_III,13,15,14219,11,8,BRONZE_I,38,16,16271,80,47,DIAMOND_IV,1,16,15718,57,65,DIAMOND_IV,2,15,13761,170,168,DIAMOND_III,0,18,18801,94,94,GOLD_I,0,18,19131,23,19,GOLD_III,16,17,18172,44,39,PLATINUM_II,28,17,16765,67,60,PLATINUM_IV,12,16,15211
1,54,55,GOLD_II,48,11,8565,187,206,GOLD_III,64,11,8381,79,68,PLATINUM_IV,59,11,8347,41,35,GOLD_II,82,9,6004,35,24,GOLD_III,40,10,6509,170,168,DIAMOND_III,0,13,10725,135,134,PLATINUM_IV,23,11,8146,32,32,GOLD_IV,1,12,9579,213,208,PLATINUM_IV,13,12,9764,85,87,DIAMOND_IV,0,10,7186
0,25,33,SILVER_I,37,16,15785,32,35,GOLD_I,82,16,14884,9,9,SILVER_I,0,15,14683,21,16,GOLD_I,100,16,14855,53,59,SILVER_I,4,14,11574,170,168,DIAMOND_III,0,15,13133,66,54,GOLD_III,33,13,11379,162,127,PLATINUM_II,13,15,14033,145,149,GOLD_IV,12,13,11141,97,104,PLATINUM_IV,23,12,9515
0,118,91,DIAMOND_IV,50,14,11710,275,234,DIAMOND_III,46,14,12180,231,211,DIAMOND_III,0,14,11987,196,166,PLATINUM_II,61,12,9938,35,16,DIAMOND_III,16,13,10151,170,168,DIAMOND_III,0,13,10672,430,427,DIAMOND_IV,24,12,9522,112,103,DIAMOND_IV,45,14,11573,160,112,DIAMOND_III,23,10,6831,266,242,DIAMOND_IV,32,11,7431
1,115,86,DIAMOND_IV,0,16,15995,327,301,DIAMOND_IV,17,15,14536,44,38,DIAMOND_IV,0,16,15439,173,166,PLATINUM_III,46,13,11126,47,34,DIAMOND_IV,60,12,9206,170,168,DIAMOND_III,0,16,14973,79,64,PLATINUM_III,76,16,14806,218,227,DIAMOND_II,9,16,16462,41,54,PLATINUM_I,9,15,13278,421,396,DIAMOND_III,60,13,10445
1,213,200,DIAMOND_III,80,18,19677,153,152,DIAMOND_III,0,15,13828,390,364,DIAMOND_I,15,15,14442,128,97,DIAMOND_IV,20,15,13233,149,144,DIAMOND_III,75,14,11706,170,168,DIAMOND_III,0,18,19024,494,503,DIAMOND_III,59,16,14858,260,248,DIAMOND_II,60,18,20360,177,166,DIAMOND_IV,18,17,17265,266,280,DIAMOND_IV,53,15,13498
0,144,144,DIAMOND_III,0,13,10308,190,161,DIAMOND_IV,80,13,10711,114,109,DIAMOND_II,6,13,10106,296,286,DIAMOND_III,93,12,8685,324,281,DIAMOND_I,46,11,7412,384,377,DIAMOND_III,30,11,8573,222,213,DIAMOND_III,43,11,7577,96,80,DIAMOND_III,59,12,9172,116,117,DIAMOND_IV,75,11,7792,49,54,DIAMOND_IV,75,9,5931
0,469,425,DIAMOND_I,18,17,18001,238,214,DIAMOND_I,38,16,16469,159,143,DIAMOND_I,3,17,17340,75,76,DIAMOND_III,6,18,20483,299,262,MASTER_I,39,16,16040,189,154,DIAMOND_II,15,18,20068,134,80,DIAMOND_II,75,16,15162,96,80,DIAMOND_III,59,16,15859,215,235,DIAMOND_III,57,18,19890,244,238,DIAMOND_II,41,16,14722
0,170,175,DIAMOND_II,82,16,16089,244,238,DIAMOND_II,41,15,13113,215,216,DIAMOND_III,67,14,12999,218,212,DIAMOND_III,41,15,13988,133,122,DIAMOND_II,18,11,8166,83,77,DIAMOND_II,2,15,13658,493,511,DIAMOND_III,58,13,10705,96,80,DIAMOND_III,59,12,9674,215,235,DIAMOND_III,57,13,10481,405,429,DIAMOND_III,46,11,7855
0,91,58,DIAMOND_III,50,17,17911,61,63,DIAMOND_IV,25,16,15841,87,67,DIAMOND_II,42,17,16669,379,351,DIAMOND_II,75,17,18351,684,690,DIAMOND_IV,45,15,13942,193,167,DIAMOND_III,59,17,16791,249,246,DIAMOND_II,30,18,18564,96,80,DIAMOND_III,59,16,15727,215,235,DIAMOND_III,57,16,15580,345,315,DIAMOND_II,15,13,9966
1,617,566,DIAMOND_III,12,13,10658,381,340,DIAMOND_I,79,15,13057,316,313,DIAMOND_II,58,15,13081,197,190,DIAMOND_II,0,14,12100,537,501,DIAMOND_II,54,12,9323,602,572,DIAMOND_II,26,18,18716,215,235,DIAMOND_III,57,16,16390,96,80,DIAMOND_III,59,16,14913,109,93,DIAMOND_III,63,15,14672,381,362,DIAMOND_IV,50,13,11295
1,945,960,DIAMOND_IV,44,14,12823,356,340,DIAMOND_III,28,12,9351,70,58,DIAMOND_IV,0,11,8187,370,359,DIAMOND_II,0,11,7649,119,109,DIAMOND_IV,23,9,6119,722,726,DIAMOND_III,80,13,10335,368,374,DIAMOND_IV,38,13,10183,96,80,DIAMOND_III,59,14,12055,215,235,DIAMOND_III,57,14,12113,428,419,DIAMOND_I,39,12,8668
0,167,143,DIAMOND_IV,20,18,19532,113,128,DIAMOND_III,86,16,15750,187,161,MASTER_I,1,17,17436,179,203,DIAMOND_III,49,16,16355,203,208,DIAMOND_IV,35,14,12691,368,374,DIAMOND_IV,38,18,18792,343,318,DIAMOND_III,25,17,17006,96,80,DIAMOND_III,59,16,16217,215,235,DIAMOND_III,57,17,18129,303,285,DIAMOND_II,7,16,16048
1,158,150,DIAMOND_I,75,18,20096,4,9,GOLD_IV,47,17,16548,112,120,PLATINUM_IV,0,15,14575,7,4,SILVER_III,93,17,17553,432,443,PLATINUM_IV,12,14,12294,148,160,PLATINUM_IV,28,17,18194,211,186,DIAMOND_II,66,18,19050,325,326,PLATINUM_IV,24,18,23602,48,49,DIAMOND_III,17,18,19710,76,69,GOLD_IV,78,15,14339
1,76,69,GOLD_IV,78,17,16993,9,2,SILVER_III,65,16,15326,7,10,GOLD_IV,44,18,18898,75,53,PLATINUM_IV,38,17,16582,30,49,SILVER_III,64,14,12665,148,160,PLATINUM_IV,28,17,16507,211,186,DIAMOND_II,66,16,16436,325,326,PLATINUM_IV,24,18,18627,48,49,DIAMOND_III,17,16,14825,76,69,GOLD_IV,78,14,12808
1,98,99,PLATINUM_IV,85,11,8573,106,105,GOLD_IV,39,11,8538,31,33,SILVER_I,85,9,5925,179,172,PLATINUM_I,75,13,10448,19,18,GOLD_II,19,10,7156,148,160,PLATINUM_IV,28,13,11252,211,186,DIAMOND_II,66,14,12820,325,326,PLATINUM_IV,24,14,11625,48,49,DIAMOND_III,17,13,10933,76,69,GOLD_IV,78,13,9994
1,170,130,DIAMOND_IV,16,15,13600,126,126,DIAMOND_IV,63,13,11314,323,286,DIAMOND_II,17,15,13845,425,404,DIAMOND_IV,0,14,11968,162,168,DIAMOND_IV,64,12,8796,295,280,DIAMOND_III,83,17,17852,69,68,DIAMOND_III,22,15,14260,62,45,DIAMOND_III,15,15,13610,48,49,DIAMOND_III,17,14,11896,183,159,DIAMOND_II,49,15,14289
1,22,23,GOLD_IV,2,17,16794,113,92,PLATINUM_III,50,18,18722,113,92,PLATINUM_III,50,16,15618,43,30,GOLD_III,62,17,16794,96,85,PLATINUM_III,32,15,13042,101,104,PLATINUM_IV,24,16,15383,179,156,DIAMOND_II,16,17,18072,47,37,PLATINUM_IV,45,18,22690,48,49,DIAMOND_III,17,17,18048,127,114,PLATINUM_IV,0,18,19445
1,27,35,GOLD_III,1,14,12546,63,57,PLATINUM_IV,76,16,16320,52,53,PLATINUM_II,0,15,13357,92,106,GOLD_IV,75,14,12663,148,136,SILVER_II,77,12,9404,47,37,PLATINUM_IV,45,16,15442,101,104,PLATINUM_IV,24,14,11928,179,156,DIAMOND_II,16,16,15438,48,49,DIAMOND_III,17,16,15555,127,114,PLATINUM_IV,0,15,14440
0,127,114,PLATINUM_IV,0,12,8900,49,40,GOLD_II,60,12,8626,42,36,GOLD_I,52,11,8092,32,27,GOLD_I,19,11,8215,105,107,GOLD_IV,59,9,6019,101,104,PLATINUM_IV,24,10,6423,179,156,DIAMOND_II,16,9,5935,47,37,PLATINUM_IV,45,11,8225,48,49,DIAMOND_III,17,10,6346,127,114,PLATINUM_IV,0,8,4828
0,215,187,DIAMOND_III,0,14,12143,153,177,DIAMOND_III,5,16,15106,383,367,DIAMOND_I,23,16,14777,426,398,DIAMOND_II,90,14,12091,231,227,DIAMOND_I,20,12,9639,210,193,DIAMOND_I,1,14,12258,71,55,DIAMOND_III,43,13,10113,412,404,DIAMOND_II,49,12,9320,112,97,DIAMOND_III,3,12,9615,233,202,DIAMOND_I,75,11,7872
0,217,208,DIAMOND_I,55,12,9030,289,297,DIAMOND_III,57,13,10331,36,47,DIAMOND_IV,37,13,11270,156,138,DIAMOND_I,75,11,8043,506,495,DIAMOND_I,49,11,7898,546,532,DIAMOND_III,26,11,7632,71,55,DIAMOND_III,43,12,9185,370,371,DIAMOND_IV,90,11,7492,239,244,DIAMOND_III,1,10,6833,283,297,PLATINUM_I,37,9,5622
1,154,116,MASTER_I,18,10,6769,765,782,DIAMOND_III,46,11,7440,378,404,DIAMOND_IV,0,10,6402,312,251,DIAMOND_I,92,8,4840,283,297,PLATINUM_I,37,8,4107,184,188,DIAMOND_II,91,11,8016,71,55,DIAMOND_III,43,11,7552,121,109,DIAMOND_III,95,11,7376,156,138,DIAMOND_I,75,10,6867,506,495,DIAMOND_I,49,10,6223
1,611,609,DIAMOND_III,13,13,11083,412,405,DIAMOND_III,14,12,9402,157,145,DIAMOND_IV,43,13,10753,381,375,DIAMOND_III,28,11,8142,310,315,DIAMOND_IV,0,9,5974,227,185,MASTER_I,9,15,13582,71,55,DIAMOND_III,43,14,12015,573,589,DIAMOND_II,48,14,12052,784,782,DIAMOND_II,6,14,11636,114,78,DIAMOND_I,12,12,9345
0,23,18,DIAMOND_III,75,12,9595,146,155,DIAMOND_II,39,12,9779,87,86,DIAMOND_IV,30,13,11290,159,137,DIAMOND_II,6,11,8198,85,89,PLATINUM_II,75,11,7394,220,191,DIAMOND_IV,75,11,8282,71,55,DIAMOND_III,43,11,7875,134,106,DIAMOND_I,22,12,9506,430,424,DIAMOND_III,37,9,5148,354,341,DIAMOND_II,9,8,4980
1,188,177,DIAMOND_III,36,15,14495,47,38,PLATINUM_I,62,17,16820,342,306,DIAMOND_II,21,17,16567,125,142,DIAMOND_II,31,14,12702,191,167,DIAMOND_II,74,13,10446,564,603,PLATINUM_I,1,16,16023,71,55,DIAMOND_III,43,17,17719,307,299,DIAMOND_IV,55,16,15804,149,146,DIAMOND_II,37,17,17098,143,130,DIAMOND_I,24,16,14914
0,200,190,DIAMOND_II,91,14,12463,262,235,DIAMOND_I,5,14,12465,137,115,DIAMOND_I,16,14,12799,429,399,DIAMOND_I,100,14,11582,498,492,DIAMOND_IV,62,12,9460,609,604,DIAMOND_III,73,13,10945,71,55,DIAMOND_III,43,13,10926,368,327,DIAMOND_I,90,14,12217,129,118,DIAMOND_I,22,12,9705,117,99,DIAMOND_III,25,10,6136
1,599,579,DIAMOND_III,79,15,14428,239,199,DIAMOND_II,2,14,12725,430,424,DIAMOND_III,37,14,12914,200,163,DIAMOND_II,17,13,11250,856,755,DIAMOND_III,92,13,11001,209,169,DIAMOND_II,49,14,12222,315,240,DIAMOND_III,43,13,10465,252,261,DIAMOND_IV,9,13,10668,50,28,DIAMOND_IV,38,14,11555,178,204,DIAMOND_III,96,12,8597
1,599,579,DIAMOND_III,79,12,9756,304,275,DIAMOND_I,60,13,11152,337,321,DIAMOND_I,35,13,10837,264,251,DIAMOND_II,96,11,8373,329,317,DIAMOND_II,58,12,9077,315,277,DIAMOND_II,38,14,12121,239,185,DIAMOND_I,0,12,9835,186,124,DIAMOND_III,91,13,10227,188,171,DIAMOND_II,58,12,9224,277,251,DIAMOND_II,73,10,7217
0,599,579,DIAMOND_III,79,16,16241,430,435,DIAMOND_III,1,16,15246,24,27,PLATINUM_II,45,16,15085,850,806,DIAMOND_IV,94,15,13634,362,346,DIAMOND_II,5,14,12499,190,209,DIAMOND_III,2,17,17077,97,122,DIAMOND_III,0,18,18543,18,15,PLATINUM_I,100,17,16776,243,245,DIAMOND_III,28,17,17472,252,227,DIAMOND_III,45,14,12228
1,599,579,DIAMOND_III,79,10,6135,139,116,DIAMOND_I,42,8,4909,24,27,PLATINUM_II,45,9,5044,139,149,PLATINUM_II,31,8,4544,31,22,PLATINUM_II,91,7,3357,29,27,DIAMOND_IV,0,8,4060,147,130,DIAMOND_III,56,5,2008,18,15,PLATINUM_I,100,8,4904,470,440,DIAMOND_III,49,6,2762,107,88,DIAMOND_II,7,6,2557
0,599,579,DIAMOND_III,79,13,10783,32,29,DIAMOND_III,11,12,9218,104,96,DIAMOND_IV,48,13,11138,277,253,DIAMOND_III,6,11,8276,249,278,DIAMOND_III,10,11,7579,83,53,PLATINUM_I,48,15,14454,555,553,DIAMOND_II,11,13,10617,218,212,DIAMOND_II,14,14,12255,217,212,DIAMOND_IV,63,14,11964,356,313,DIAMOND_III,16,11,8283
1,599,579,DIAMOND_III,79,18,23121,144,139,DIAMOND_III,59,18,19617,32,22,PLATINUM_I,100,18,19725,385,353,DIAMOND_III,22,18,20319,25,22,DIAMOND_IV,56,17,17645,25,22,DIAMOND_IV,56,18,19330,61,23,PLATINUM_I,100,17,17032,324,311,PLATINUM_I,55,18,19693,360,327,DIAMOND_II,58,17,16896,95,101,DIAMOND_IV,58,17,16571
0,599,579,DIAMOND_III,79,13,11157,58,40,DIAMOND_IV,62,13,10782,243,234,DIAMOND_II,13,12,9560,292,294,DIAMOND_III,59,12,8865,774,765,DIAMOND_I,42,11,7683,548,550,DIAMOND_II,41,13,10341,101,67,DIAMOND_II,14,14,12438,425,410,DIAMOND_II,38,12,9284,349,305,DIAMOND_II,91,12,9729,529,477,DIAMOND_II,54,11,7603
1,443,407,DIAMOND_IV,27,14,12211,128,121,DIAMOND_IV,1,14,12735,699,694,DIAMOND_IV,94,13,10563,246,249,DIAMOND_IV,34,12,8685,392,355,DIAMOND_IV,81,12,9258,386,365,DIAMOND_II,2,15,14076,417,402,DIAMOND_IV,98,15,14585,470,445,DIAMOND_III,30,16,15574,145,147,DIAMOND_III,82,14,11952,316,299,DIAMOND_III,44,12,9226
0,31,25,DIAMOND_IV,1,11,7893,272,236,DIAMOND_III,91,10,6668,109,130,DIAMOND_IV,63,12,9007,248,229,DIAMOND_IV,97,9,5822,218,220,DIAMOND_IV,48,9,5399,114,99,DIAMOND_III,2,10,7088,351,361,DIAMOND_II,41,9,5797,447,474,DIAMOND_IV,65,8,4432,498,489,DIAMOND_III,42,9,5776,316,299,DIAMOND_III,44,8,4460
