result,rival_0_wins,rival_0_losses,rival_0_tier,rival_0_league_points,rival_0_champion_level,rival_0_champion_experience,rival_1_wins,rival_1_losses,rival_1_tier,rival_1_league_points,rival_1_champion_level,rival_1_champion_experience,rival_2_wins,rival_2_losses,rival_2_tier,rival_2_league_points,rival_2_champion_level,rival_2_champion_experience,rival_3_wins,rival_3_losses,rival_3_tier,rival_3_league_points,rival_3_champion_level,rival_3_champion_experience,rival_4_wins,rival_4_losses,rival_4_tier,rival_4_league_points,rival_4_champion_level,rival_4_champion_experience,ally_0_wins,ally_0_losses,ally_0_tier,ally_0_league_points,ally_0_champion_level,ally_0_champion_experience,ally_1_wins,ally_1_losses,ally_1_tier,ally_1_league_points,ally_1_champion_level,ally_1_champion_experience,ally_2_wins,ally_2_losses,ally_2_tier,ally_2_league_points,ally_2_champion_level,ally_2_champion_experience,main_player_win,main_player_losses,main_player_tier,main_player_league_points,main_player_champion_level,main_player_champion_experience,ally_3_wins,ally_3_losses,ally_3_tier,ally_3_league_points,ally_3_champion_level,ally_3_champion_experience
0,111,117,GOLD_III,39,15,13917,10,12,BRONZE_I,88,13,11348,70,44,GOLD_III,75,15,13475,21,12,GOLD_II,22,15,13666,67,60,SILVER_IV,2,13,10846,8,11,SILVER_IV,41,12,8732,39,37,SILVER_III,84,14,11957,11,6,BRONZE_I,1,13,11059,13,9,SILVER_IV,24,12,8852,23,16,BRONZE_I,100,12,8666
0,73,77,SILVER_IV,24,12,9579,14,11,SILVER_II,51,12,9077,14,11,SILVER_II,51,13,11417,103,107,GOLD_III,37,12,9657,22,18,SILVER_IV,98,10,6918,13,8,BRONZE_I,88,11,7808,13,8,BRONZE_I,88,13,10531,11,6,BRONZE_I,1,12,9237,10,19,BRONZE_II,39,10,6299,24,31,SILVER_IV,36,10,6159
0,55,68,SILVER_IV,0,18,22502,15,20,SILVER_II,29,18,21781,5,11,SILVER_IV,0,18,18922,91,78,GOLD_III,43,17,17817,83,97,SILVER_II,0,17,18195,43,52,SILVER_I,53,18,19186,43,52,SILVER_I,53,18,18422,11,6,BRONZE_I,1,17,16493,93,105,SILVER_I,8,18,19971,4,7,BRONZE_I,66,16,16350
0,9,11,BRONZE_II,69,14,11586,19,22,BRONZE_I,100,16,15123,11,18,SILVER_III,48,16,16457,19,25,BRONZE_I,100,13,11099,19,25,BRONZE_I,100,12,9524,31,33,SILVER_III,87,17,18303,18,18,SILVER_IV,1,15,14207,12,10,BRONZE_I,52,16,15390,28,34,SILVER_IV,38,15,14417,21,21,SILVER_III,24,14,12486
1,15,18,SILVER_IV,46,14,11672,19,22,BRONZE_I,100,12,9425,20,23,BRONZE_I,13,12,9524,9,11,BRONZE_II,69,13,11081,56,67,BRONZE_II,32,11,7606,121,140,SILVER_III,44,14,11775,9,16,BRONZE_II,32,11,8301,5,8,BRONZE_IV,11,12,9107,165,192,SILVER_IV,0,10,6807,7,9,BRONZE_IV,52,9,6041
0,9,11,BRONZE_II,69,18,18369,19,22,BRONZE_I,100,18,19859,18,22,BRONZE_I,100,17,17207,7,4,SILVER_IV,72,15,14665,4,11,BRONZE_I,30,16,15232,11,11,BRONZE_I,30,18,20447,11,11,BRONZE_I,30,18,19697,14,12,BRONZE_I,60,18,21179,14,12,SILVER_IV,71,17,18320,38,41,SILVER_IV,74,17,16880
1,9,11,BRONZE_II,69,14,11942,19,22,BRONZE_I,100,14,11520,92,75,BRONZE_I,0,14,12235,24,23,BRONZE_I,100,16,14726,89,85,SILVER_III,1,12,9882,173,188,SILVER_IV,12,13,10256,132,151,SILVER_IV,79,12,8724,16,11,BRONZE_II,48,12,9627,322,310,SILVER_IV,13,12,9630,301,312,SILVER_IV,0,9,5704
1,9,11,BRONZE_II,69,15,13414,19,22,BRONZE_I,100,13,10858,17,22,BRONZE_I,65,17,17029,102,117,SILVER_IV,15,14,12397,62,60,BRONZE_I,100,13,10401,11,11,BRONZE_I,11,13,10865,88,98,SILVER_IV,24,12,9479,57,64,SILVER_IV,19,11,8210,8,12,BRONZE_I,15,11,7788,23,29,BRONZE_II,71,11,7764
0,376,390,BRONZE_I,0,14,11484,19,22,BRONZE_I,100,12,9064,168,189,SILVER_IV,68,11,8422,30,33,SILVER_IV,24,14,11829,9,11,BRONZE_II,69,11,8495,43,50,SILVER_IV,86,15,13032,347,322,SILVER_III,75,14,12539,107,108,SILVER_II,21,16,14851,71,67,SILVER_IV,99,12,8807,145,164,BRONZE_I,41,11,7849
0,231,222,SILVER_II,0,18,20716,19,22,BRONZE_I,100,17,17533,18,24,SILVER_IV,24,17,18072,14,37,SILVER_IV,8,15,14688,9,11,BRONZE_II,69,16,15676,15,10,SILVER_IV,52,17,18301,16,21,BRONZE_III,91,18,19508,19,22,SILVER_IV,61,18,22679,75,89,SILVER_II,64,18,18766,5,6,BRONZE_III,26,16,15957
0,17,17,SILVER_I,72,10,6987,43,32,PLATINUM_III,82,11,7935,104,83,SILVER_II,15,13,10023,141,132,GOLD_IV,75,9,5655,10,8,BRONZE_II,44,9,5593,14,2,SILVER_IV,1,10,6578,50,50,PLATINUM_II,73,10,7215,10,6,BRONZE_I,73,10,6310,16,7,BRONZE_I,1,8,4679,16,7,BRONZE_I,1,7,3544
1,52,48,GOLD_IV,1,11,8373,77,75,SILVER_IV,1,11,8142,110,96,SILVER_IV,1,10,7062,10,18,IRON_IV,77,9,5370,104,118,BRONZE_III,25,9,5921,14,2,SILVER_IV,1,12,9711,17,22,BRONZE_I,100,12,9238,47,46,SILVER_I,0,12,9833,16,7,BRONZE_I,1,11,7898,16,7,BRONZE_I,1,11,7749
1,15,17,BRONZE_III,68,13,11095,15,17,BRONZE_III,68,12,9579,133,120,SILVER_II,0,14,12165,7,7,BRONZE_IV,70,13,10287,7,7,BRONZE_IV,70,12,8940,14,2,SILVER_IV,1,15,14007,239,221,GOLD_IV,32,17,17215,190,178,SILVER_II,99,15,14017,16,7,BRONZE_I,1,14,12528,190,178,SILVER_II,99,14,11777
1,40,48,SILVER_III,15,17,16745,132,105,GOLD_I,18,17,17825,50,44,SILVER_III,71,16,15498,35,41,SILVER_III,44,17,16901,104,80,SILVER_I,43,16,16399,14,2,SILVER_IV,1,18,21762,156,166,SILVER_II,14,18,19104,156,166,SILVER_II,14,16,15101,16,7,BRONZE_I,1,16,15574,40,48,SILVER_III,15,16,14902
1,231,222,GOLD_III,0,12,9009,69,65,SILVER_I,0,12,8673,65,70,SILVER_IV,45,11,8577,97,93,SILVER_II,14,11,8138,73,62,PLATINUM_IV,1,9,5610,12,15,BRONZE_I,73,14,12110,19,24,BRONZE_I,50,12,8922,14,2,SILVER_IV,1,14,11905,16,7,BRONZE_I,1,13,10165,16,7,BRONZE_I,1,13,10192
1,108,120,SILVER_IV,44,16,15750,39,35,BRONZE_III,48,16,15076,143,151,SILVER_IV,0,18,19564,26,30,BRONZE_II,22,15,13914,182,217,SILVER_IV,19,14,11748,328,298,SILVER_IV,0,17,18221,14,2,SILVER_IV,1,18,19736,14,2,SILVER_IV,1,16,15330,16,7,BRONZE_I,1,17,17796,187,186,SILVER_IV,47,16,14804
1,187,186,SILVER_IV,47,14,11599,14,26,IRON_II,27,14,11922,99,96,SILVER_IV,73,14,12315,98,119,BRONZE_I,88,13,11000,77,102,IRON_II,10,13,10064,77,102,IRON_II,10,15,14478,14,2,SILVER_IV,1,17,16738,14,2,SILVER_IV,1,14,12246,16,7,BRONZE_I,1,16,16038,16,7,BRONZE_I,1,14,12727
1,63,77,SILVER_IV,30,14,12186,312,313,SILVER_III,90,15,14152,181,179,SILVER_III,70,12,9626,271,257,GOLD_I,44,15,13488,85,64,SILVER_III,63,11,8448,21,10,BRONZE_I,100,15,14687,42,36,SILVER_I,20,15,14549,131,103,PLATINUM_IV,46,14,12410,10,14,SILVER_III,70,14,12540,17,23,SILVER_IV,4,13,10501
1,145,146,GOLD_III,34,13,10768,102,96,SILVER_I,35,11,7424,62,93,IRON_I,47,12,9376,63,58,SILVER_III,29,11,7942,24,34,PLATINUM_III,30,11,7523,21,10,BRONZE_I,100,13,11064,93,89,GOLD_IV,0,15,14493,42,36,SILVER_I,20,13,10482,197,184,SILVER_II,16,14,12618,24,27,SILVER_II,49,11,8400
0,24,22,SILVER_I,0,16,14742,18,21,SILVER_II,41,14,11593,39,29,SILVER_II,75,14,11647,122,101,PLATINUM_IV,0,14,11611,601,570,GOLD_III,7,12,9464,21,10,BRONZE_I,100,13,10323,10,18,GOLD_IV,60,14,12498,17,43,IRON_III,2,12,9163,89,72,SILVER_IV,88,14,11494,24,27,SILVER_II,49,12,8779
0,199,181,GOLD_I,55,16,15601,177,165,GOLD_III,10,13,10604,243,268,SILVER_III,91,15,13291,25,35,GOLD_IV,69,17,16761,135,133,GOLD_I,100,16,15153,21,10,BRONZE_I,100,15,14183,24,27,SILVER_II,49,12,9954,42,36,SILVER_I,20,16,14746,10,18,GOLD_IV,60,16,16050,10,18,GOLD_IV,60,15,14290
0,282,247,DIAMOND_IV,0,18,19328,56,50,SILVER_II,20,16,15148,39,29,GOLD_IV,81,18,19875,39,29,GOLD_IV,81,14,12930,31,32,GOLD_III,75,15,14490,21,10,BRONZE_I,100,14,12874,10,18,GOLD_IV,60,16,16351,42,36,SILVER_I,20,16,16411,42,36,SILVER_I,20,15,13219,24,27,SILVER_II,49,13,10841
1,79,95,SILVER_IV,32,18,19505,120,145,SILVER_II,47,16,16479,174,198,SILVER_I,30,15,13763,185,189,GOLD_III,43,14,12771,14,21,SILVER_IV,0,16,16040,21,10,BRONZE_I,100,17,16770,170,155,GOLD_IV,0,17,17884,24,27,SILVER_II,49,18,18387,13,25,SILVER_II,15,18,19232,21,10,BRONZE_I,100,17,18120
0,18,23,PLATINUM_I,73,15,14169,187,159,PLATINUM_III,4,15,13643,32,25,GOLD_IV,1,14,12601,4,10,SILVER_III,52,13,10621,4,10,SILVER_III,52,12,8705,21,10,BRONZE_I,100,11,8568,10,18,GOLD_IV,60,13,10006,60,35,GOLD_I,38,12,9242,57,59,SILVER_II,16,12,9364,24,27,SILVER_II,49,12,8840
0,8,11,BRONZE_IV,70,18,26817,291,283,BRONZE_II,76,18,24332,64,64,BRONZE_I,23,18,24856,479,498,BRONZE_I,0,18,26140,23,39,BRONZE_II,29,18,22567,30,31,BRONZE_I,0,18,29735,41,48,BRONZE_I,1,18,21963,30,23,BRONZE_II,39,18,25639,20,19,BRONZE_II,44,18,19150,309,301,BRONZE_I,47,17,17223
0,85,80,BRONZE_I,37,14,11851,200,219,SILVER_IV,75,12,8959,67,95,BRONZE_IV,90,12,9607,323,314,SILVER_IV,44,13,10079,36,55,SILVER_IV,8,11,7747,30,31,BRONZE_I,0,13,10684,160,167,BRONZE_I,45,11,8184,840,839,SILVER_IV,1,12,9230,187,178,SILVER_II,20,11,7435,9,18,IRON_I,47,10,6946
0,128,122,BRONZE_I,94,16,15369,148,121,SILVER_IV,37,17,17657,133,148,SILVER_IV,13,14,12593,138,135,SILVER_IV,1,15,13609,44,38,BRONZE_I,44,13,10908,30,31,BRONZE_I,0,17,16780,298,297,SILVER_IV,43,16,16372,283,307,SILVER_IV,0,17,16678,221,234,BRONZE_II,64,16,16129,248,237,SILVER_IV,10,15,13523
0,44,61,SILVER_IV,59,15,14329,274,344,BRONZE_I,10,15,14480,204,205,SILVER_IV,71,15,13772,98,69,SILVER_IV,29,11,7330,692,669,SILVER_III,57,14,12049,30,31,BRONZE_I,0,12,8990,6,21,BRONZE_I,0,13,9986,278,266,SILVER_I,20,13,11133,37,38,BRONZE_III,11,12,9291,74,71,SILVER_IV,45,11,8247
1,57,53,BRONZE_I,83,16,15248,551,522,SILVER_IV,52,15,13272,122,122,SILVER_IV,78,16,14818,160,145,SILVER_III,46,14,12526,20,54,IRON_IV,77,11,8395,30,31,BRONZE_I,0,17,16528,31,41,SILVER_IV,12,15,13713,97,116,SILVER_IV,0,14,12339,36,27,BRONZE_I,2,14,11639,1258,1233,SILVER_IV,23,13,10826
0,53,39,BRONZE_II,10,14,12850,124,97,SILVER_II,0,13,11132,268,243,SILVER_IV,30,14,12489,420,415,BRONZE_I,0,12,8800,70,55,BRONZE_I,43,13,10630,30,31,BRONZE_I,0,14,11929,36,27,BRONZE_I,2,12,8878,60,54,SILVER_IV,0,13,10359,35,45,SILVER_IV,69,12,9858,18,21,BRONZE_I,21,10,7272
0,749,760,SILVER_IV,83,11,7657,641,631,BRONZE_II,0,11,7907,52,61,SILVER_IV,13,11,8033,72,81,BRONZE_II,81,12,9023,30,58,SILVER_IV,38,11,8265,30,31,BRONZE_I,0,12,8841,36,27,BRONZE_I,2,11,7885,41,56,BRONZE_II,67,12,9089,41,56,BRONZE_II,67,3,1128,33,45,BRONZE_III,1,8,4325
0,158,162,BRONZE_I,38,11,7837,249,270,SILVER_IV,22,11,7441,70,67,BRONZE_I,44,11,7686,380,359,BRONZE_II,14,8,5020,294,287,SILVER_III,20,9,5069,78,57,BRONZE_I,36,13,10260,188,210,BRONZE_II,67,13,10108,295,279,GOLD_III,19,12,9018,301,311,SILVER_III,0,11,7406,271,287,SILVER_IV,23,10,6653
0,158,162,BRONZE_I,38,15,14016,95,111,SILVER_IV,25,13,10749,86,83,SILVER_IV,70,13,10140,179,162,SILVER_III,76,13,10936,177,161,SILVER_III,13,11,7951,1079,1062,SILVER_IV,34,14,12310,58,54,SILVER_III,83,15,14302,496,481,SILVER_III,59,13,11189,103,101,SILVER_III,56,15,13188,149,169,SILVER_IV,0,13,9975
0,158,162,BRONZE_I,38,15,14400,625,619,SILVER_III,63,15,14254,38,52,SILVER_IV,0,16,15063,443,444,SILVER_IV,18,15,14038,164,148,SILVER_II,1,14,12990,93,102,BRONZE_I,4,17,18004,93,88,SILVER_III,48,18,19458,163,160,SILVER_III,75,17,16738,122,131,SILVER_III,42,17,17081,316,311,SILVER_IV,77,15,14118
1,158,162,BRONZE_I,38,18,18974,1207,1226,BRONZE_II,24,18,21183,150,146,SILVER_III,40,18,20019,216,239,BRONZE_I,0,16,15385,96,98,SILVER_IV,0,15,14230,161,182,SILVER_IV,0,14,11840,153,142,SILVER_IV,12,17,16540,136,148,BRONZE_III,75,16,15653,33,41,BRONZE_I,0,16,15909,385,390,SILVER_IV,0,16,14831
1,158,162,BRONZE_I,38,16,14893,39,27,SILVER_IV,1,14,12843,225,210,SILVER_III,96,18,22344,127,128,BRONZE_I,31,16,16356,128,122,SILVER_IV,20,15,13301,26,31,BRONZE_II,39,16,15399,252,264,BRONZE_II,57,15,14616,150,152,SILVER_IV,83,14,11971,282,279,SILVER_III,0,13,10835,47,52,BRONZE_III,67,13,11100
1,158,162,BRONZE_I,38,16,15609,67,75,SILVER_IV,31,15,14374,93,94,SILVER_IV,0,15,13590,80,81,BRONZE_II,17,13,10275,63,71,BRONZE_II,73,11,8153,25,42,BRONZE_IV,59,7,3907,171,188,SILVER_IV,9,15,13055,64,74,BRONZE_III,61,14,11857,230,180,BRONZE_I,23,15,14695,142,125,SILVER_III,24,15,13204
1,158,162,BRONZE_I,38,17,16759,312,330,BRONZE_II,32,15,14352,125,110,SILVER_IV,75,15,14057,505,502,SILVER_IV,54,16,15211,1258,1233,SILVER_IV,23,12,8758,160,147,SILVER_III,16,17,17143,387,398,BRONZE_I,27,13,10671,66,61,BRONZE_I,47,16,16429,60,104,BRONZE_I,75,16,14949,560,573,BRONZE_I,25,13,10060
0,82,68,SILVER_II,62,14,12302,163,147,SILVER_III,76,12,9368,123,138,SILVER_IV,30,13,10768,178,158,GOLD_IV,1,12,8686,448,429,SILVER_II,20,10,6623,65,90,SILVER_IV,48,11,7926,20,19,BRONZE_I,67,12,8695,231,235,SILVER_IV,78,12,9131,71,71,SILVER_III,16,12,8607,335,332,SILVER_IV,59,10,6887
0,56,68,GOLD_IV,54,14,12389,230,214,SILVER_I,27,13,10191,60,70,BRONZE_IV,75,12,9757,45,38,SILVER_III,75,13,10480,45,38,SILVER_III,75,13,10391,104,80,SILVER_III,99,12,9751,20,19,BRONZE_I,67,13,10043,348,312,GOLD_II,8,12,8849,73,85,SILVER_III,55,11,7423,74,89,SILVER_III,0,10,6836
0,26,20,SILVER_III,0,14,12917,151,102,PLATINUM_IV,1,13,11322,59,39,GOLD_II,0,15,13151,13,17,SILVER_IV,22,14,11520,23,29,SILVER_IV,23,11,8122,30,27,BRONZE_I,43,13,10490,20,19,BRONZE_I,67,11,7500,44,51,SILVER_IV,62,12,9077,104,115,SILVER_II,6,11,8224,91,112,SILVER_II,32,9,5617
0,242,236,GOLD_IV,0,18,18691,67,74,SILVER_IV,0,14,12516,348,357,SILVER_II,4,14,12375,317,287,GOLD_IV,69,16,15905,335,337,SILVER_III,58,14,12089,80,71,SILVER_III,78,14,12142,20,19,BRONZE_I,67,16,15450,77,90,SILVER_III,65,14,12488,100,99,SILVER_II,31,13,9979,29,44,SILVER_IV,0,12,9129
1,107,86,SILVER_II,29,17,18305,208,191,GOLD_IV,1,15,14239,135,131,SILVER_IV,16,14,12046,171,168,SILVER_IV,45,15,14602,27,31,SILVER_IV,18,15,14211,101,95,SILVER_I,6,16,14889,20,19,BRONZE_I,67,18,20216,87,81,SILVER_I,0,16,15387,404,416,SILVER_II,0,17,16590,106,120,SILVER_III,12,16,15678
1,205,187,GOLD_IV,37,12,8810,107,95,SILVER_II,51,12,9173,142,104,GOLD_IV,1,13,11267,308,293,SILVER_II,90,11,8052,65,55,GOLD_IV,0,12,8662,130,130,GOLD_IV,44,17,16719,20,19,BRONZE_I,67,15,14229,78,52,SILVER_I,0,13,10751,23,25,BRONZE_I,100,14,12313,269,274,SILVER_II,35,12,9958
0,284,297,BRONZE_II,48,17,16521,10,22,SILVER_III,0,14,12774,250,250,SILVER_III,36,15,13164,65,61,SILVER_IV,75,15,13425,507,513,SILVER_IV,95,12,9768,280,263,GOLD_IV,15,11,8314,20,19,BRONZE_I,67,13,11280,62,79,SILVER_IV,40,12,9851,61,67,SILVER_IV,48,11,8502,55,53,SILVER_II,0,14,12898
1,78,68,BRONZE_I,17,15,13400,186,197,BRONZE_I,58,16,15205,19,15,BRONZE_III,18,14,12313,213,223,BRONZE_I,16,15,13129,95,100,BRONZE_II,27,12,8678,90,118,BRONZE_II,15,13,10999,145,161,BRONZE_I,0,12,9234,10,14,BRONZE_IV,57,12,9576,379,377,SILVER_IV,0,11,7947,17,21,BRONZE_I,66,11,7807
1,250,223,BRONZE_III,46,18,18535,234,204,BRONZE_I,21,18,20123,107,96,BRONZE_I,18,18,20220,213,223,BRONZE_I,16,18,20472,127,131,BRONZE_I,24,16,16293,18,22,SILVER_IV,2,18,21913,11,20,BRONZE_III,30,18,19223,130,116,BRONZE_IV,0,17,17072,154,167,BRONZE_II,70,17,17027,14,11,BRONZE_III,51,16,14932
1,165,155,BRONZE_I,13,17,18252,76,78,BRONZE_II,28,16,15266,110,112,BRONZE_II,38,17,17031,213,223,BRONZE_I,16,18,21787,44,59,BRONZE_I,51,15,14113,147,157,BRONZE_II,44,17,17653,157,150,BRONZE_II,73,16,15949,306,318,BRONZE_II,21,16,15901,176,196,BRONZE_II,19,15,14206,195,210,SILVER_IV,6,15,13239
1,94,113,BRONZE_II,21,18,21174,71,78,BRONZE_I,25,18,23822,346,355,BRONZE_II,39,18,18816,213,223,BRONZE_I,16,18,21976,15,30,BRONZE_II,28,17,17345,162,172,BRONZE_II,54,18,22101,74,81,BRONZE_II,23,18,18927,87,108,BRONZE_II,16,17,18124,238,221,BRONZE_II,0,18,18891,232,216,BRONZE_II,36,16,15765
1,21,25,BRONZE_IV,61,17,18359,9,15,BRONZE_III,13,18,18978,50,49,BRONZE_II,93,18,18895,213,223,BRONZE_I,16,17,16549,74,83,BRONZE_II,23,15,13597,253,255,BRONZE_II,37,16,15659,47,35,BRONZE_II,8,15,14133,62,72,BRONZE_IV,24,15,14116,8,8,BRONZE_IV,73,14,12350,9,8,BRONZE_II,1,13,11331
1,21,25,BRONZE_IV,61,16,15062,83,69,BRONZE_II,43,14,11901,50,49,BRONZE_II,93,14,12183,213,223,BRONZE_I,16,15,13957,74,83,BRONZE_II,23,13,10728,14,7,BRONZE_II,25,15,13096,267,254,BRONZE_II,52,13,10357,196,177,BRONZE_II,28,13,10537,129,112,BRONZE_I,13,12,9319,68,83,BRONZE_III,0,11,7963
0,485,516,SILVER_IV,0,14,12309,141,167,BRONZE_III,46,12,9083,232,247,BRONZE_II,32,14,11639,213,223,BRONZE_I,16,12,9313,74,83,BRONZE_II,23,11,7487,90,87,BRONZE_IV,64,14,11855,334,321,SILVER_IV,0,14,11495,27,22,BRONZE_I,100,15,13075,697,697,BRONZE_II,70,13,10969,29,37,BRONZE_III,7,13,10494
1,48,64,SILVER_III,65,15,13299,37,57,SILVER_IV,63,12,8968,195,188,SILVER_III,59,14,12788,60,64,SILVER_II,59,13,11431,110,108,SILVER_IV,61,12,9538,26,33,SILVER_I,22,17,17845,37,44,BRONZE_I,64,16,15907,188,198,SILVER_II,60,15,13492,344,353,SILVER_II,40,16,15303,251,258,SILVER_II,70,13,11113
1,19,27,SILVER_III,62,11,7784,11,16,SILVER_III,62,10,7155,13,18,BRONZE_I,24,12,9424,238,248,SILVER_II,26,11,7374,207,219,SILVER_III,95,10,6575,121,112,SILVER_II,56,13,11302,37,44,BRONZE_I,64,14,12283,26,33,SILVER_I,22,14,12392,40,47,SILVER_I,55,13,10006,17,10,BRONZE_I,62,11,8157
0,181,132,SILVER_I,23,16,16088,260,239,SILVER_IV,88,15,14416,353,356,SILVER_III,93,17,17757,80,82,SILVER_IV,0,16,14780,133,137,SILVER_IV,14,14,12708,207,162,SILVER_IV,42,14,11818,37,44,BRONZE_I,64,17,17776,263,235,SILVER_IV,16,16,15333,257,216,BRONZE_I,80,15,13673,40,44,BRONZE_III,76,13,11384
0,10,2,SILVER_III,73,12,9574,35,37,SILVER_III,90,11,8273,6,4,SILVER_IV,62,13,10627,22,30,SILVER_I,0,11,8130,39,43,SILVER_I,16,9,5569,99,106,SILVER_II,30,10,6311,37,44,BRONZE_I,64,9,5486,48,51,SILVER_I,50,12,8697,29,34,SILVER_I,9,10,6920,17,10,SILVER_II,34,9,5723
1,14,14,BRONZE_I,63,18,20765,30,34,SILVER_III,23,17,17969,210,174,SILVER_III,52,18,20563,57,87,SILVER_IV,22,16,15837,17,20,SILVER_IV,27,15,14638,9,9,SILVER_II,42,18,25387,37,44,BRONZE_I,64,17,17757,10,12,SILVER_IV,11,18,22042,55,41,SILVER_I,62,18,23537,17,10,SILVER_II,34,17,17258
0,14,15,SILVER_II,9,16,14917,27,26,SILVER_II,1,16,15814,42,31,GOLD_IV,30,15,14242,7,5,SILVER_IV,89,14,12023,61,51,SILVER_I,79,14,12382,40,47,SILVER_III,7,15,13686,37,44,BRONZE_I,64,13,10891,61,64,GOLD_IV,27,14,11784,27,10,GOLD_IV,0,17,16571,17,10,SILVER_II,34,12,9908
0,90,109,SILVER_I,15,17,16702,66,71,GOLD_IV,4,17,17144,18,15,SILVER_II,39,15,13022,18,18,SILVER_I,100,17,16968,25,23,SILVER_IV,84,16,15235,37,31,SILVER_I,51,17,16842,37,44,BRONZE_I,64,16,15549,95,101,GOLD_IV,72,17,16905,64,66,GOLD_IV,48,18,20153,17,10,SILVER_II,34,15,13407
0,66,64,BRONZE_I,18,16,15714,16,18,BRONZE_I,34,16,15081,77,91,SILVER_IV,50,17,16847,13,24,BRONZE_II,25,13,10894,422,368,SILVER_III,25,14,12692,18,13,BRONZE_I,100,18,19905,390,378,BRONZE_II,75,15,13160,327,346,SILVER_III,22,16,15498,49,67,SILVER_IV,69,15,14345,5,13,BRONZE_I,2,15,13571
1,12,17,PLATINUM_IV,0,16,15578,16,18,BRONZE_I,34,14,12826,20,20,GOLD_II,66,15,13858,22,25,GOLD_IV,38,14,12171,17,20,GOLD_II,75,13,11097,20,21,BRONZE_III,33,14,12118,265,244,PLATINUM_IV,0,13,11291,143,122,DIAMOND_IV,58,14,12203,414,414,PLATINUM_IV,11,14,11811,405,384,PLATINUM_III,74,12,9307
1,17,20,GOLD_II,75,14,12900,16,18,BRONZE_I,34,11,8372,12,17,PLATINUM_IV,0,13,10908,22,25,GOLD_IV,38,11,7615,20,20,GOLD_II,66,10,7274,20,20,GOLD_II,66,10,6750,26,31,SILVER_I,30,10,6455,26,31,SILVER_I,30,10,7071,26,31,SILVER_I,30,10,6223,26,31,SILVER_I,30,9,6028
0,17,20,GOLD_II,75,10,7196,16,18,BRONZE_I,34,8,4615,12,17,PLATINUM_IV,0,9,5270,20,20,GOLD_II,66,8,4797,77,91,SILVER_IV,50,8,4581,142,155,DIAMOND_III,81,12,8689,112,114,PLATINUM_IV,58,9,6080,152,127,DIAMOND_II,29,11,8318,33,32,GOLD_IV,16,8,4986,5,16,GOLD_IV,18,8,4650
0,17,20,GOLD_II,75,8,4214,16,18,BRONZE_I,34,9,5955,20,20,GOLD_II,66,10,6637,77,91,SILVER_IV,50,11,7621,12,17,PLATINUM_IV,0,7,3991,223,237,SILVER_I,75,11,7629,169,156,PLATINUM_IV,75,10,7226,680,678,PLATINUM_IV,80,10,7020,61,55,PLATINUM_III,0,10,7086,131,120,PLATINUM_IV,65,8,4465
1,174,179,SILVER_III,0,16,15916,16,18,BRONZE_I,34,18,18898,77,91,SILVER_IV,50,17,18113,120,136,SILVER_III,28,17,17715,113,108,SILVER_IV,52,16,15821,293,294,SILVER_IV,80,18,21078,169,201,SILVER_IV,70,17,17207,269,271,SILVER_IV,8,16,15979,28,38,SILVER_III,80,16,15811,475,458,SILVER_IV,83,15,13326
1,78,94,SILVER_III,27,17,16687,16,18,BRONZE_I,34,16,15021,77,91,SILVER_IV,50,17,17462,385,375,SILVER_II,64,14,12686,304,317,SILVER_IV,43,14,12256,84,85,SILVER_IV,0,14,11561,111,110,SILVER_IV,57,14,12531,635,587,SILVER_III,26,16,14895,207,216,SILVER_IV,48,14,12071,266,256,SILVER_IV,71,14,11665
1,158,176,SILVER_IV,30,16,15479,279,251,SILVER_II,26,16,15553,117,101,SILVER_IV,45,15,13163,64,59,BRONZE_I,97,13,10982,466,417,SILVER_I,28,14,12662,164,170,SILVER_IV,37,15,14556,301,286,SILVER_III,0,13,10245,227,254,BRONZE_II,38,15,14280,70,61,SILVER_III,15,14,11986,102,115,SILVER_IV,16,13,10218
1,77,71,SILVER_IV,37,15,14301,49,64,BRONZE_II,51,14,12732,125,144,BRONZE_III,0,16,14868,64,59,BRONZE_I,97,15,13407,11,8,BRONZE_I,75,16,15065,64,59,BRONZE_I,97,13,10228,240,274,BRONZE_II,53,14,11792,17,21,BRONZE_I,27,17,16743,236,238,SILVER_II,38,13,11300,122,115,BRONZE_IV,70,14,11846
1,85,81,SILVER_III,39,18,20038,202,211,SILVER_III,32,18,21592,92,98,SILVER_I,1,18,21000,64,59,BRONZE_I,97,18,23383,132,137,SILVER_IV,62,17,17023,312,297,SILVER_III,62,18,21703,48,56,BRONZE_I,17,17,17600,113,134,SILVER_IV,92,18,18625,316,311,SILVER_III,5,16,16212,123,113,SILVER_IV,9,15,13429
0,117,136,BRONZE_IV,35,13,11175,391,401,BRONZE_III,24,15,13477,202,193,SILVER_III,94,14,11592,64,59,BRONZE_I,97,13,11340,182,176,SILVER_II,12,13,11134,162,186,SILVER_IV,0,15,14544,317,317,BRONZE_I,0,14,12242,178,199,BRONZE_III,57,15,13682,299,296,SILVER_III,38,16,15349,288,257,BRONZE_I,46,14,12049
